,year,country,sector,oil,length_ratio,length
0,2000,Ireland,Other petroleum,-98.7916300992518,0.339224800431635,-1.2780646979105277
1,2000,Ireland,Fertilizers,-83.18526392893364,0.2856365921565972,-1.0761655527611875
2,2000,Ireland,Petroleum elec. prod.,-60.50250753933734,0.20774989768896057,-0.7827193350631657
3,2000,Ireland,Chemicals,-48.7482149674351,0.1673887097228073,-0.6306543638710974
4,2000,Ireland,Other sectors,19.960132163327444,-0.06414176729907173,0.2416607758106902
5,2000,Spain,Fertilizers,-82.66408459482939,0.37688073788950566,-1.1481122860392972
6,2000,Spain,Chemicals,-80.87960787446177,0.368744980910944,-1.1233278871453023
7,2000,Spain,Other sectors,-55.793822782191256,0.25437428119955036,-0.7749142053082119
8,2000,Bulgaria,Petroleum elec. prod.,-13.42025407065179,0.28039232165982864,-0.1863924176479415
9,2000,Bulgaria,Ceramic goods,-6.244735805799517,0.13047263945393744,-0.0867324417472155
10,2000,Bulgaria,Other petroleum,-4.054820362878808,0.08471825417578845,-0.05631694948442789
11,2000,Bulgaria,Copper,-3.746340393769354,0.07827311429477044,-0.0520325054690188
12,2000,Bulgaria,Glass prod.,-3.694837073236812,0.07719704408467729,-0.051317181572733496
13,2000,Bulgaria,Gas elec. prod.,-3.655681757583773,0.0763789634579261,-0.050773357744219066
14,2000,Bulgaria,Aluminium prod.,-3.4134642639366053,0.07131826005895865,-0.0474092258880084
15,2000,Bulgaria,Other sectors,-9.632282729228827,0.20124940281411297,-0.1337817045726226
16,2000,Finland,Petroleum elec. prod.,-41.20653025360532,0.29182628756262996,-0.5723129201889628
17,2000,Finland,Petroleum Refinery,-36.78876733576114,0.2605395147207569,-0.5109551018855715
18,2000,Finland,Other petroleum,-10.939376157994918,0.07747309741420141,-0.15193577997215163
19,2000,Finland,Other sectors,-52.26758255986671,0.3701611003024118,-0.7259386466648154
20,2000,Lithuania,Coal elec. prod.,-24.917622202612893,0.6884574077714892,-0.040150319495431595
21,2000,Lithuania,Petroleum Refinery,-11.27578921447143,0.3115425922285109,-0.01816893023912595
22,2000,Lithuania,Other sectors,31.994425436196178,-0.469210154078336,0.027363984153684698
23,2000,Brazil,Natural Gas,-94.60741961763519,0.21246653680875657,-1.313991939133822
24,2000,Brazil,Fertilizers,-54.97921070427259,0.12347068065091045,-0.7636001486704526
25,2000,Brazil,Gaseous fuels distribution,-44.5397398855885,0.10002602673342392,-0.6186074984109513
26,2000,Brazil,Coal elec. prod.,-40.87590218128974,0.0917978886908914,-0.5677208636290242
27,2000,Brazil,Plastic prod.,-35.2542025356617,0.07917284237303411,-0.48964170188419026
28,2000,Brazil,Other sources elec. prod.,-26.68662806348534,0.05993203774786382,-0.37064761199285196
29,2000,Brazil,Copper reproc.,-21.87460251990776,0.049125333512495116,-0.3038139238876078
30,2000,Brazil,Other sectors,-126.46380111732884,0.28400865348262466,-1.7564416821851228
31,2000,Mexico,Fertilizers,-44.5088229693234,0.12432779565552661,-0.6181780967961583
32,2000,Mexico,Chemicals,-42.82803136593634,0.11963279136054766,-0.594833768971338
33,2000,Mexico,Plastic prod.,-19.676203721366647,0.054962114752678044,-0.27328060724120345
34,2000,Mexico,Petroleum Refinery,-18.520431035656344,0.05173366114040733,-0.25722820882856035
35,2000,Mexico,Water,-14.840493580140876,0.04145438432579062,-0.2061179663908455
36,2000,Mexico,Other sectors,-217.62177149218337,0.6078892527650497,-3.0225246040581024
37,2000,Indonesia,Other sectors,395.91833626101686,-1.0,-5.498865781403012
38,2000,Malta,Fertilizers,-7.737771143840667,1.0,0.26458131552529524
39,2000,Malta,Other sectors,26.787625861661926,-0.7758817619792341,-0.20528381727654976
40,2000,Taiwan,"Lead, zinc and tin",-3.2792282949206877,0.3575603592390257,0.06631315152481607
41,2000,Taiwan,"Lead, zinc and tin prod.",-1.882777680855142,0.20529423492000778,0.038073872999778
42,2000,Taiwan,Copper,-1.5313171341662768,0.16697169436158826,0.030966573845378292
43,2000,Taiwan,Wind elec. prod.,-1.4284849700611169,0.15575908510357478,0.02888708310345812
44,2000,Taiwan,Nickel,-1.0493100548472754,0.11441462637580346,0.02121933894367162
45,2000,Taiwan,Other sectors,22.52423960488185,-0.7106479059122952,-0.13179677513986512
0,2000,Austria,Petroleum Refinery,31.149371845523,0.2990827392724645,0.4326301645211528
1,2000,Austria,Petroleum elec. prod.,18.72226018269869,0.17976301058597796,0.2600313914263707
2,2000,Austria,Other sectors,54.278048830311285,0.5211542501415576,0.753861789309879
3,2000,Greece,Petroleum Refinery,47.476339312282775,0.1591747867497343,0.6593936015594829
4,2000,Greece,Fertilizers,41.69143605317192,0.13977963632374965,0.579047722960721
5,2000,Greece,Petroleum elec. prod.,28.245964271578043,0.09470075841137694,0.3923050593274728
6,2000,Greece,Chemicals,24.491964496108487,0.08211465505179621,0.3401661735570623
7,2000,Greece,Ceramic goods,17.652496226196003,0.059183845323944266,0.2451735586971667
8,2000,Greece,Glass prod.,16.886691932562492,0.056616319333169136,0.23453738795225682
9,2000,Greece,Other sectors,121.82055716604984,0.4084299988062295,1.6919521828618032
10,2000,RoW Asia and Pacific,Petroleum Refinery,23.799413809368687,0.15040377482992903,0.33054741401900956
11,2000,RoW Asia and Pacific,Chemicals,18.736911682048987,0.11841057381530175,0.2602348844729026
12,2000,RoW Asia and Pacific,"Lead, zinc and tin",13.007481730612348,0.08220262771956612,0.18065946848072703
13,2000,RoW Asia and Pacific,Iron,10.491936264373502,0.06630528096518098,0.14572133700518752
14,2000,RoW Asia and Pacific,Other sectors,92.20106829761038,0.5826777426700221,1.2805703930223664
15,2000,Hungary,Petroleum Refinery,58.56812487982859,0.37795972928420923,0.8134461788865082
16,2000,Hungary,Coal elec. prod.,17.804796406991347,0.11490031555141374,0.2472888389859909
17,2000,Hungary,Biomass and waste elec. prod.,14.223836715284534,0.09179118309357547,0.1975532877122852
18,2000,Hungary,Gaseous fuels distribution,13.500363750014108,0.08712236969620082,0.18750505208352927
19,2000,Hungary,Other sectors,50.861516277246494,0.3282264023746008,0.7064099482950902
20,2000,India,Gaseous fuels distribution,42.188579416495855,0.20893425101084132,0.5859524918957757
21,2000,India,Petroleum Refinery,40.88915791411631,0.20249901042909996,0.5679049710293932
22,2000,India,Petroleum elec. prod.,23.079594965475113,0.11429912915862878,0.3205499300760432
23,2000,India,Chemicals,15.547402197710557,0.07699678155251741,0.21593614163486885
24,2000,India,Chemical and fertilizer minerals,11.702784069651482,0.05795673753779422,0.16253866763404834
25,2000,India,Other sectors,68.51523566370105,0.3393140903111183,0.9516004953291811
26,2000,Estonia,Gaseous fuels distribution,39.39592119269866,0.3058742743185354,0.5471655721208147
27,2000,Estonia,Water,19.1910099119212,0.14900111616977815,0.2665418043322389
28,2000,Estonia,"Coal, lignite and peat",16.47223340234074,0.1278922356886098,0.22878101947695476
29,2000,Estonia,Chemicals,15.430717925371763,0.11980579473064454,0.2143155267412745
30,2000,Estonia,Iron,14.629029289052031,0.11358139579695085,0.2031809623479449
31,2000,Estonia,Natural Gas,11.39533931398178,0.08847467041648052,0.15826860158308026
32,2000,Estonia,Petroleum Refinery,9.163739673657602,0.07114828484435769,0.12727416213413337
33,2000,Estonia,Other sectors,3.1197686987255935,0.02422222803464302,0.04333012081563324
34,2000,South Africa,Petroleum Refinery,62.927186575099235,0.4231383575924401,0.8739887024319339
35,2000,South Africa,Other sectors,85.78820508341278,0.57686164240756,1.191502848380733
36,2000,Slovenia,Chemicals,4.505710996202605,0.11244270590404201,0.06257931939170286
37,2000,Slovenia,Casting of metals,3.7922783466933563,0.09463856851957166,0.05267053259296328
38,2000,Slovenia,Chemical and fertilizer minerals,3.3011238743869464,0.08238151565276564,0.04584894269981871
39,2000,Slovenia,"Agriculture, forestry and fishing",3.0422411146314277,0.07592094194012629,0.04225334881432539
40,2000,Slovenia,Glass reproc.,2.139617386167636,0.05339542831370812,0.02971690814121717
41,2000,Slovenia,Coal elec. prod.,2.0822301280938538,0.05196329505268271,0.028919862890192417
42,2000,Slovenia,Aluminium prod.,1.7828960217722183,0.04449323385423042,0.02476244474683637
43,2000,Slovenia,Plastic reproc.,1.5791231787601,0.039407960991112274,0.021932266371668056
44,2000,Slovenia,Other sectors,17.84595084458158,0.4453563497717609,0.2478604283969664
45,2000,Croatia,Chemicals,16.316376422234626,0.6664508253699156,-0.2317433499116053
46,2000,Croatia,Processing Nuclear Fuel,8.166114710067852,0.3335491746300844,-0.1159842559218415
47,2000,Croatia,Other sectors,-49.51887875231065,-0.6691616497035544,0.23268597836697658
48,2000,Netherlands,"Lead, zinc and tin prod.",62.00046192614308,0.12562687534089162,0.8611175267519872
49,2000,Netherlands,Petroleum Refinery,60.12498285319266,0.12182673307771527,0.8350692062943426
50,2000,Netherlands,Fertilizers,54.23921725268919,0.10990084868251565,0.7533224618429054
51,2000,Netherlands,Aluminium prod.,49.82996143318595,0.10096670506528449,0.6920827976831382
52,2000,Netherlands,"Iron, steel and ferro-alloys",44.20693309083154,0.08957318542595102,0.6139851818171047
