,year,country,sector,oil,length_ratio,length
0,1998,Italy,Petroleum elec. prod.,-59.02525494032205,0.2656082467072565,-0.8197952075044729
1,1998,Italy,Fertilizers,-49.403232743936165,0.22231002719182524,-0.6861560103324468
2,1998,Italy,Glass prod.,-20.422508888164412,0.09189942143635096,-0.2836459567800613
3,1998,Italy,Ceramic goods,-16.62895625435079,0.07482878167583366,-0.23095772575487208
4,1998,Italy,Gaseous fuels distribution,-15.83476985047565,0.07125501552259482,-0.21992735903438404
5,1998,Italy,Glass reproc.,-14.395852662882746,0.06478001983236184,-0.1999423980955937
6,1998,Italy,Other sectors,-46.51616525266866,0.20931848763377692,-0.6460578507315091
7,1998,Spain,Fertilizers,-88.0925588101299,0.3428171630241798,-1.2235077612518042
8,1998,Spain,Chemicals,-61.69470295683661,0.24008841753442325,-0.8568708744005084
9,1998,Spain,Natural Gas,-32.17644602493037,0.12521645518598384,-0.44689508367958847
10,1998,Spain,Petroleum elec. prod.,-20.052662751211006,0.07803606852046968,-0.2785092048779306
11,1998,Spain,Other sectors,-54.95022364084929,0.21384189573494342,-0.7631975505673512
12,1998,Luxembourg,Fertilizers,-13.510532185351078,0.7031562953925868,0.971411360544133
13,1998,Luxembourg,Petroleum elec. prod.,-5.7035917212092215,0.2968437046074132,0.4100899740940982
14,1998,Luxembourg,Other sectors,118.68222000051296,-0.8606625573807202,-1.1890064716946183
15,1998,South Africa,Copper prod.,-0.9058816940798575,0.5663916488208691,0.30574108411180984
16,1998,South Africa,Nuclear elec. prod.,-0.6935092855819167,0.4336083511791308,0.23406398672267484
17,1998,South Africa,Other sectors,40.46535607974467,-0.9619778771662881,-0.5192805361249554
18,1998,Netherlands,Other sectors,458.9604423314199,-1.0,-6.374450587936388
19,1998,RoW Middle East,Processing Nuclear Fuel,-81.07723847226038,0.8746265764301789,0.9335578386405738
20,1998,RoW Middle East,Coke oven products,-11.6220238840016,0.12537342356982104,0.1338209305376108
21,1998,RoW Middle East,Other sectors,169.55053373709126,-0.64652303362225,-0.6900849598730634
22,1998,Bulgaria,Natural Gas,-12.042539704140044,0.21135944348407826,-0.16725749589083394
23,1998,Bulgaria,Ceramic goods,-4.88285250866769,0.0856992805672079,-0.06781739595371791
24,1998,Bulgaria,Copper reproc.,-4.782478977180338,0.08393761780529024,-0.0664233191275047
25,1998,Bulgaria,Aluminium prod.,-4.261370787224815,0.07479161208474197,-0.05918570537812244
26,1998,Bulgaria,Copper,-4.022166059133658,0.07059331343261246,-0.055863417487967484
27,1998,Bulgaria,Waste,-4.010437771495634,0.07038746944877725,-0.05570052460410604
28,1998,Bulgaria,Other sectors,-22.974741117393606,0.4032312631772921,-0.31909362663046675
29,1998,Ireland,Petroleum elec. prod.,-62.53520681777212,0.5367875485747459,-0.5005380801917461
30,1998,Ireland,Natural Gas,-29.12909924855742,0.2500373561310413,-0.23315223787577133
31,1998,Ireland,Chemicals,-24.834683121874974,0.21317509529421289,-0.19877929960664859
32,1998,Ireland,Other sectors,49.36117671566457,-0.2976071828137071,0.2775096559753831
33,1998,India,Non-ferrous metals,-16.809745560416882,0.7300551469769272,1.6444451671284097
34,1998,India,Ceramic goods,-6.215563733030427,0.26994485302307286,0.608049283376959
35,1998,India,Other sectors,185.20490972983384,-0.8894237858393024,-2.003422141750504
36,1998,Germany,Other sectors,73.51438545122883,-1.0,-1.021033131267067
0,1998,Turkey,Natural Gas,1.6358242870378792,1.0,-0.43019625301240677
1,1998,Turkey,Other sectors,-32.609954503931164,-0.9522328197871422,0.409646991067867
2,1998,Russia,Petroleum Refinery,36.187763680294125,0.2275019645296656,0.5026078288929738
3,1998,Russia,Ceramic goods,9.035314854765097,0.056802401435004146,0.1254904840939597
4,1998,Russia,Petroleum elec. prod.,8.891077111979095,0.0558956206200015,0.12348718211082076
5,1998,Russia,Other sectors,104.95156387370606,0.6598000134153288,1.4576606093570286
6,1998,Greece,Fertilizers,41.5081655068283,0.1515732142261252,0.5765022987059486
7,1998,Greece,Petroleum Refinery,37.53003762010172,0.13704649103729777,0.5212505225014128
8,1998,Greece,Petroleum elec. prod.,27.694071694039636,0.10112900462883144,0.38463988463943943
9,1998,Greece,Chemicals,21.74689528979117,0.07941200913758478,0.3020402123582107
10,1998,Greece,Ceramic goods,16.36418192802689,0.05975623404999851,0.22728030455592907
11,1998,Greece,Glass prod.,16.35894232160906,0.05973710085111262,0.22720753224457027
12,1998,Greece,Other sectors,112.64665526274803,0.41134594606904973,1.5645368786492784
13,1998,Malta,Petroleum Refinery,27.66604709693487,0.6665665249227481,0.20113395513608148
14,1998,Malta,Coal elec. prod.,7.226890236954953,0.17411967435633036,0.05253996032032073
15,1998,Malta,Chemicals,6.612367931989272,0.15931380072092138,0.048072343342585505
16,1998,Malta,Other sectors,-19.779574632351984,-0.3227480361419929,-0.09738801244056684
17,1998,Austria,Petroleum Refinery,24.47201477718577,0.27454943875012017,0.33988909412758017
18,1998,Austria,Petroleum elec. prod.,16.93643034311052,0.19000836210128447,0.23522819920986834
19,1998,Austria,Other sectors,47.726739014823565,0.5354421991485954,0.6628713752058829
20,1998,Taiwan,Natural Gas,6.977545782263417,0.2101261300004397,0.09691035808699192
21,1998,Taiwan,Iron,6.142169370349924,0.18496908796780476,0.08530790792152673
22,1998,Taiwan,Petroleum Refinery,4.994824813790757,0.1504172442436575,0.06937256685820496
23,1998,Taiwan,Non-ferrous metals,2.85611347080299,0.08601076785300259,0.03966824265004153
24,1998,Taiwan,Petroleum elec. prod.,2.8415616553605076,0.08557254548100726,0.039466134102229274
25,1998,Taiwan,Nuclear elec. prod.,2.7235157045790492,0.0820176366958894,0.03782660700804235
26,1998,Taiwan,Other sectors,6.6707332549387175,0.2008865877581987,0.09264907298525997
27,1998,Cyprus,Gaseous fuels distribution,25.952124825287196,0.4524220487555379,0.3604461781289888
28,1998,Cyprus,Fertilizers,8.238476064102752,0.14362092678874047,0.11442327866809376
29,1998,Cyprus,Other sectors,23.172042900126577,0.4039570244557217,0.3218339291684247
30,1998,RoW Africa,Chemical and fertilizer minerals,8.036268448226423,0.8369293373660275,-0.15226823707811812
31,1998,RoW Africa,Chemicals,1.5658187166446957,0.16307066263397252,-0.02966855289907951
32,1998,RoW Africa,Other sectors,-22.70153604322935,-0.7027551026392824,0.1278570075142871
33,1998,Finland,Wind elec. prod.,26.105297009599713,0.869781365428201,0.12245189201670427
34,1998,Finland,Petroleum elec. prod.,3.908334055889773,0.1302186345717991,0.01833278892023457
35,1998,Finland,Other sectors,-19.877134038029887,-0.3984130930200491,-0.056090460181926545
36,1998,Brazil,Other sectors,-282.62406772909446,-0.9999964617309204,3.9253203851263123
0,1999,Italy,Petroleum elec. prod.,-59.29183295872031,0.20302835754999896,-0.8234976799822266
1,1999,Italy,Fertilizers,-53.85035312143685,0.1843955263677642,-0.7479215711310673
2,1999,Italy,Petroleum Refinery,-38.19189999024452,0.13077751757365338,-0.5304430554200628
3,1999,Italy,Glass prod.,-20.522871802844953,0.07027485483948052,-0.28503988615062437
4,1999,Italy,Ceramic goods,-16.98644722337881,0.05816535445570367,-0.23592287810248347
5,1999,Italy,Gaseous fuels distribution,-15.725637415816564,0.05384806265279197,-0.21841163077523007
6,1999,Italy,Other sectors,-87.46815699117298,0.29951032656060744,-1.2148355137662914
7,1999,South Africa,Petroleum Refinery,-62.982455867154336,0.5733526140316614,-0.8747563314882547
8,1999,South Africa,Other sectors,-46.86697069127478,0.4266473859683387,-0.6509301484899275
9,1999,USA,Petroleum Refinery,-17.03845147347355,0.18743284711524422,-0.23664515935379932
10,1999,USA,Petroleum elec. prod.,-16.290856124788885,0.1792088647356111,-0.22626189062206786
11,1999,USA,Water,-14.596525282373541,0.16057024289585678,-0.20272951781074364
12,1999,USA,Wind elec. prod.,-13.128263385019089,0.14441851055325372,-0.18233699145859844
13,1999,USA,Sand and clay,-5.903958302335633,0.06494696513819134,-0.0819994208657727
14,1999,USA,Other sectors,-23.946243881882154,0.26342256956184285,-0.3325867205816966
15,1999,RoW Middle East,Processing Nuclear Fuel,-42.12991903467098,0.4742157778885176,-0.5851377643704303
16,1999,RoW Middle East,Coke oven products,-12.391555394912707,0.1394797620192739,-0.17210493604045426
17,1999,RoW Middle East,Petroleum Refinery,-10.182169045109426,0.11461083536251945,-0.14141901451540867
18,1999,RoW Middle East,Gaseous fuels distribution,-7.065206589543792,0.07952620170113164,-0.09812786929921934
19,1999,RoW Middle East,Other sectors,-17.07239267605678,0.19216742302855752,-0.23711656494523306
20,1999,Luxembourg,Petroleum elec. prod.,-98.8894015382478,1.0,-1.1073180243019902
21,1999,Luxembourg,Other sectors,19.162503788504495,-0.16232269810017197,0.17974284935965085
22,1999,South Korea,Petroleum Refinery,-28.5912940109342,0.5435727836666694,-0.3971013057074194
23,1999,South Korea,Other sectors,-24.007538877776064,0.4564272163333306,-0.33343803996911203
24,1999,RoW Asia and Pacific,Petroleum Refinery,-14.973114414648059,0.3137213657939653,-0.20795992242566746
25,1999,RoW Asia and Pacific,Other sectors,-32.754315232211134,0.6862786342060346,-0.4549210448918213
26,1999,Romania,Water,-47.18883739360751,1.0,-0.6462102082199386
27,1999,Romania,Other sectors,0.661702401771926,-0.013828525333288377,0.008936134234998977
28,1999,India,Ceramic goods,-7.172695159457043,0.18047624497087464,-0.09962076610357004
29,1999,India,Gaseous fuels distribution,-6.474362515349942,0.16290510183050838,-0.08992170160208252
30,1999,India,Petroleum elec. prod.,-5.971723694632146,0.1502579218063955,-0.08294060686989092
31,1999,India,Biomass and waste elec. prod.,-5.501495135949686,0.13842623474003743,-0.07640965466596786
32,1999,India,Petroleum Refinery,-3.4344554007612835,0.08641627735037567,-0.047700769455017826
33,1999,India,Other sectors,-11.188421884613756,0.28151821930180837,-0.15539474839741327
34,1999,Cyprus,Petroleum Refinery,-11.455587760658425,0.2938660208376507,-0.1591053855647003
35,1999,Cyprus,Electricity distribution,-5.410228644755668,0.1387866250840754,-0.07514206451049538
36,1999,Cyprus,Petroleum elec. prod.,-4.318915043826104,0.11079155472264456,-0.059984931164251444
37,1999,Cyprus,Gaseous fuels distribution,-2.840794530432376,0.07287386750617,-0.03945547958933855
38,1999,Cyprus,Other sectors,-14.956822942481928,0.38368193184945937,-0.20773365197891566
0,1999,Mexico,Geothermal elec. prod.,8.553710680855751,0.47936626039795704,0.11496024498021502
1,1999,Mexico,Petroleum Refinery,4.528055366858538,0.2537608587748868,0.06085620307723072
2,1999,Mexico,Chemicals,3.106706751168531,0.1741057715213433,0.041753547965488545
3,1999,Mexico,Ceramic goods,1.6553167781197207,0.09276710930581297,0.022247142723497555
4,1999,Mexico,Other sectors,-0.5769555872594481,-0.03132096894640268,-0.007511305155492135
5,1999,Taiwan,Natural Gas,6.392119900608572,0.32196693701274187,0.08877944306400795
6,1999,Taiwan,Petroleum Refinery,3.929197113550643,0.1979111123132662,0.05457218213264782
7,1999,Taiwan,Non-ferrous metals,2.385701748677425,0.12016625103895232,0.03313474650940868
8,1999,Taiwan,Iron,2.361233653076188,0.11893380891994339,0.032794911848280386
9,1999,Taiwan,Other sectors,4.785090166141192,0.2410218907150963,0.06645958564084987
10,1999,Estonia,Petroleum elec. prod.,15.796707026565652,0.5019826109989686,0.19654795239772282
11,1999,Estonia,Non-ferrous metals,15.671926907047062,0.4980173890010315,0.19499539609911723
12,1999,Estonia,Other sectors,-3.2775128418402346,-0.09432737572373617,-0.0369332565457912
13,1999,Canada,Petroleum elec. prod.,16.890142974272987,0.5108297023482464,0.23458531908712482
14,1999,Canada,Gaseous fuels distribution,6.556613409501622,0.19829985344054799,0.09106407513196697
15,1999,Canada,Other sectors,9.61738005275257,0.2908704442112056,0.1335747229548968
16,1999,Lithuania,Coal elec. prod.,21.76148372706091,0.5171793746636952,0.30224282954251264
17,1999,Lithuania,Petroleum elec. prod.,7.929088598452516,0.1884412448357699,0.11012623053406272
18,1999,Lithuania,Water,6.074390481641401,0.1443628343618782,0.08436653446724167
19,1999,Lithuania,Processing Nuclear Fuel,3.899271467672638,0.0926693604438013,0.05415654816211997
20,1999,Lithuania,Other sectors,2.413011634701874,0.05734718569485541,0.033514050481970474
21,1999,Russia,Petroleum Refinery,10.985835500388387,0.21252862262481184,0.15258104861650537
22,1999,Russia,Petroleum elec. prod.,8.791455057908859,0.1700768079277402,0.12210354247095637
23,1999,Russia,Fertilizers,7.439457063018117,0.14392146711315412,0.10332579254191827
24,1999,Russia,Other sectors,24.474339276576366,0.47347310233429385,0.33992137884133844
25,1999,Great-Britain,Non-ferrous metals,86.35205242270513,1.0,0.7471650811272937
26,1999,Great-Britain,Other sectors,-32.556166581539976,-0.2737923993326121,-0.20456812025938753
27,1999,Finland,Petroleum elec. prod.,45.11486430949509,0.298105166822162,0.6265953376318762
28,1999,Finland,Petroleum Refinery,39.834022797014775,0.26321098806015203,0.5532503166252052
29,1999,Finland,Other petroleum,10.713724830011317,0.07079300307382454,0.14880173375015718
30,1999,Finland,Other sectors,55.67614139816651,0.3678908420438615,0.7732797416412014
31,1999,Brazil,Natural Gas,96.15089764394153,0.5399379934069998,1.219790710698174
32,1999,Brazil,Gaseous fuels distribution,46.22318790572419,0.2595675749082723,0.5863971799311769
33,1999,Brazil,Coal elec. prod.,18.825625875055433,0.10571581658290218,0.23882588855808481
34,1999,Brazil,Other sources elec. prod.,16.877954562869313,0.09477861510182568,0.21411731659138672
35,1999,Brazil,Other sectors,-15.420227091515244,-0.07969196380454202,-0.18003459351452128
36,1999,Ireland,Other petroleum,98.65578877613129,0.481176796737452,1.3642008561593257
37,1999,Ireland,Fertilizers,82.46090827764924,0.4021890270538269,1.1402599185265574
38,1999,Ireland,Chemicals,23.91353184556013,0.11663417620872116,0.33067355724593
39,1999,Ireland,Other sectors,-0.9005570002501315,-0.00437310524658141,-0.012398340821734091
0,2000,Italy,Petroleum elec. prod.,-58.10481305070221,0.20603555084107536,-0.807011292370864
1,2000,Italy,Fertilizers,-52.103977858354966,0.18475701435765346,-0.7236663591438189
2,2000,Italy,Petroleum Refinery,-25.101785460607573,0.08900915299319209,-0.3486359091751052
3,2000,Italy,Glass prod.,-20.59039564113971,0.07301208428733817,-0.2859777172380515
4,2000,Italy,Ceramic goods,-16.618136489761692,0.05892673473766293,-0.23080745124669017
5,2000,Italy,Gaseous fuels distribution,-15.112990447674802,0.05358959349934535,-0.20990264510659448
6,2000,Italy,Glass reproc.,-14.418772750850906,0.05112794672588575,-0.200260732650707
7,2000,Italy,Other sectors,-79.9626585557966,0.2835419225578469,-1.1105924799416194
8,2000,Spain,Fertilizers,-79.31934554158973,0.47113814663739295,-1.101657576966524
9,2000,Spain,Natural Gas,-26.98113733576337,0.16026157240386316,-0.3747380185522691
10,2000,Spain,Chemicals,-26.882863208707874,0.15967784733947696,-0.3733731001209427
11,2000,Spain,Petroleum elec. prod.,-13.889431376194455,0.08249993632381095,-0.1929087691138119
12,2000,Spain,Other sectors,-21.284096434939556,0.126422497295456,-0.2956124504852717
13,2000,Bulgaria,Natural Gas,-13.084349040292565,0.12030362718032096,-0.1817270700040634
14,2000,Bulgaria,Petroleum Refinery,-12.640562734208178,0.11622324823670681,-0.1755633713084469
15,2000,Bulgaria,Glass reproc.,-8.808810509229236,0.08099232542184703,-0.12234459040596161
16,2000,Bulgaria,Aluminium prod.,-6.125033531404677,0.05631642416141146,-0.0850699101583983
17,2000,Bulgaria,Copper reproc.,-5.207347334955492,0.047878787890308055,-0.0723242685410485
18,2000,Bulgaria,Other sectors,-62.894948756355426,0.5782855871094057,-0.8735409549493809
19,2000,USA,Water,-25.98159164883316,0.27734583230324034,-0.3608554395671272
20,2000,USA,Petroleum elec. prod.,-16.86075350352487,0.1799835736354856,-0.23417713199340096
21,2000,USA,Petroleum Refinery,-12.556834608713636,0.1340405080919752,-0.17440048067657826
22,2000,USA,Wind elec. prod.,-10.618766672668144,0.1133522041555649,-0.1474828704537242
23,2000,USA,Other sectors,-27.661455319179936,0.29527788181373393,-0.38418687943305463
24,2000,Luxembourg,Petroleum elec. prod.,-98.11375984184379,0.8679354675882568,-0.8812655709321914
25,2000,Luxembourg,Fertilizers,-14.928929972957452,0.1320645324117432,-0.13409283282215123
26,2000,Luxembourg,Other sectors,39.936884744488566,-0.26106024192798594,0.2650697105277223
27,2000,RoW Middle East,Processing Nuclear Fuel,-87.02291781563395,0.7085801052194186,-0.5642085560420612
28,2000,RoW Middle East,Coke oven products,-35.790180060838985,0.2914198947805814,-0.23204376869311974
29,2000,RoW Middle East,Other sectors,65.4829304955399,-0.3477658613498026,0.2769093755633129
30,2000,Indonesia,Gas elec. prod.,-10.748842217334122,0.3066287302736837,-0.1492894752407517
31,2000,Indonesia,Gaseous fuels distribution,-7.167532701613655,0.20446587707340835,-0.09954906530018964
32,2000,Indonesia,Nickel,-6.012789139941565,0.1715248825971641,-0.08351096027696617
33,2000,Indonesia,Fertilizers,-3.6562886235822045,0.10430175785398976,-0.05078178643864173
34,2000,Indonesia,Non-ferrous metals,-2.9290279668938934,0.08355542934442035,-0.04068094398463741
35,2000,Indonesia,Iron,-2.449953990839848,0.06988904165219781,-0.034027138761664556
36,2000,Indonesia,Other sectors,-2.0904742971932535,0.059634281205135815,-0.029034365238795188
37,2000,Romania,Water,-46.470264385178716,0.5719540873488864,-0.14765331410516558
38,2000,Romania,Petroleum elec. prod.,-34.777978110258346,0.4280459126511135,-0.11050257177995179
39,2000,Romania,Other sectors,62.661018711708614,-0.4354203349116855,0.11240632229152069
40,2000,Lithuania,Coal elec. prod.,-5.123380569133018,0.4210665529459071,-0.056131498785408275
41,2000,Lithuania,Ceramic goods,-3.079967067806333,0.25312800775359595,-0.03374396365697348
42,2000,Lithuania,Glass prod.,-2.355833246818606,0.19361485471713366,-0.025810390082890166
43,2000,Lithuania,Glass reproc.,-1.6084456666966451,0.13219058458336322,-0.017622049498043815
44,2000,Lithuania,Other sectors,2.56945760477587,-0.1743531880330561,0.02324265770776339
45,2000,Malta,Chemicals,-2.9326985684070097,0.2924383344238152,-0.037990171402140054
46,2000,Malta,Glass prod.,-2.1006582905900517,0.20947021910520372,-0.02721192330386376
47,2000,Malta,Petroleum elec. prod.,-1.7700978738390836,0.17650790284724474,-0.02292984432499569
48,2000,Malta,Ceramic goods,-1.7349134029152058,0.17299943178056063,-0.022474064758868043
49,2000,Malta,Other non-metallic products,-1.4900659756152068,0.1485841118431757,-0.01930231167428405
50,2000,Malta,Other sectors,0.6750353979476422,-0.06306697070143696,0.00819292392525068
0,2000,India,Petroleum Refinery,15.643673956936269,0.207136815391419,0.21727324940189263
1,2000,India,Gaseous fuels distribution,9.98123213283182,0.13216081103253763,0.13862822406710862
2,2000,India,Petroleum elec. prod.,7.72666846289658,0.10230828789934415,0.1073148397624525
3,2000,India,Wind elec. prod.,6.338592466709691,0.08392886870645443,0.08803600648207904
4,2000,India,"Lead, zinc and tin",3.777246884307406,0.05001426728250644,0.052461762282047304
5,2000,India,Other sectors,32.05597351238417,0.4244509496877383,0.44522185433866907
6,2000,Russia,Petroleum Refinery,19.51020957930405,0.2145159375593289,0.2709751330458896
