,year,country,sector,oil,length_ratio,length
0,2011,Bulgaria,Other petroleum,-99.60645496102407,0.25861458990456165,-1.3834229855697788
1,2011,Bulgaria,Coke oven products,-42.48634012842376,0.11030999379666173,-0.5900880573392189
2,2011,Bulgaria,"Iron, steel and ferro-alloys",-36.62861451871256,0.09510120730866066,-0.5087307572043411
3,2011,Bulgaria,Petroleum Refinery,-33.9532783196828,0.08815506135617553,-0.47157330999559444
4,2011,Bulgaria,Petroleum elec. prod.,-23.56155965728747,0.06117437961892722,-0.3272438841289927
5,2011,Bulgaria,Other sectors,-148.9177957261247,0.38664476801501324,-2.068302718418398
6,2011,Netherlands,Coke oven products,-45.52337745440902,0.30307657199014476,0.12514332164636266
7,2011,Netherlands,Electricity distribution,-34.10319518544862,0.22704553283788761,0.09374935171572907
8,2011,Netherlands,Petroleum elec. prod.,-32.575128624846286,0.2168722723977119,0.08954871160984017
9,2011,Netherlands,Petroleum Refinery,-20.05953235934801,0.13354840179169875,0.05514345926190455
10,2011,Netherlands,Fertilizers,-17.94297765985197,0.11945722098255684,0.0493250709886175
11,2011,Netherlands,Other sectors,179.93372517992063,-0.5450258976815201,-0.22504659720571837
12,2011,Ireland,Chemicals,-63.00680178403364,0.14383594589122486,-0.8750944692226894
13,2011,Ireland,Petroleum elec. prod.,-61.92561688298902,0.14136774803763263,-0.8600780122637364
14,2011,Ireland,Natural Gas,-59.95540983654577,0.13687003372580203,-0.8327140255075801
15,2011,Ireland,Fertilizers,-59.79974831800914,0.13651467968268896,-0.8305520599723492
16,2011,Ireland,Coke oven products,-47.75813384651913,0.10902531411385712,-0.6633074145349879
17,2011,Ireland,Other petroleum,-36.78305714406962,0.08397070899143681,-0.5108757936676337
18,2011,Ireland,"Coal, lignite and peat",-23.934377618728654,0.05463892384044135,-0.3324219113712313
19,2011,Ireland,Other sectors,-84.88313982579729,0.19377664571691625,-1.1789324975805178
20,2011,Estonia,Iron,-45.1724642984637,0.2975064956238471,-0.6273953374786625
21,2011,Estonia,Fertilizers,-36.78151384852813,0.24224357600937357,-0.5108543590073351
22,2011,Estonia,Aluminium,-19.463295177345444,0.12818554027174245,-0.2703235441297978
23,2011,Estonia,Non-ferrous metals,-14.880403681272458,0.098002551364773,-0.20667227335100635
24,2011,Estonia,Other sectors,-35.53922391227002,0.23406183673026384,-0.4936003321148613
25,2011,Hungary,Petroleum Refinery,-31.32805807653012,0.3194408764608119,-0.4058373678489267
26,2011,Hungary,Petroleum elec. prod.,-22.844034198736885,0.23293235375518426,-0.2959316114525376
27,2011,Hungary,Gas elec. prod.,-12.284350392131802,0.1252590775472967,-0.1591368484027302
28,2011,Hungary,Chemicals,-10.730704455425565,0.1094171119036289,-0.139010239342515
29,2011,Hungary,Non-ferrous metals,-10.63792597360187,0.10847108328359555,-0.1378083463057884
30,2011,Hungary,Wind elec. prod.,-10.246464972288516,0.10447949704948271,-0.13273718926182415
31,2011,Hungary,Other sectors,6.59830268048357,-0.06303919670895364,0.08008887887837673
32,2011,South Africa,Chemicals,-7.704826547784771,0.147399414461913,-0.10701147983034405
33,2011,South Africa,Natural Gas,-7.642321754568579,0.14620364842305536,-0.10614335770234139
34,2011,South Africa,Nuclear elec. prod.,-3.0796941285788026,0.05891697995522319,-0.04277352956359448
35,2011,South Africa,Other petroleum,-3.070357549272207,0.05873836382229219,-0.042643854851002874
36,2011,South Africa,"Coal, lignite and peat",-2.411415476662059,0.04613228176909133,-0.03349188162030638
37,2011,South Africa,Petroleum Refinery,-2.3920750435448213,0.04576228401518469,-0.03322326449367807
38,2011,South Africa,Other sectors,-25.971067673876803,0.49684702755324023,-0.36070927324828894
39,2011,Czechia,Petroleum Refinery,-13.72033416561682,0.3733463122183663,-0.19056019674467806
40,2011,Czechia,Gas elec. prod.,-10.933401316217807,0.29751061542237883,-0.15185279605858068
41,2011,Czechia,Other sectors,-12.095882008941448,0.3291430723592549,-0.1679983612352979
42,2011,Poland,Petroleum elec. prod.,-40.23128130397749,0.25335567425128896,-0.5587677958885763
43,2011,Poland,Non-ferrous metals,-36.89299119342586,0.23233286030174663,-0.512402655464248
44,2011,Poland,Petroleum Refinery,-22.465325106169658,0.14147492709821569,-0.3120184042523564
45,2011,Poland,Fertilizers,-17.682343347815557,0.1113541969339588,-0.24558810205299386
46,2011,Poland,Gas elec. prod.,-11.798557278442502,0.07430117405126543,-0.16386885108947918
47,2011,Poland,Chemicals,-10.470913345858815,0.06594036343815385,-0.1454293520258169
48,2011,Poland,Other sectors,-19.25227411091683,0.12124080392537072,-0.26739269598495596
49,2011,Great-Britain,Fertilizers,-8.861168384094096,0.20080708275821257,-0.12307178311241801
50,2011,Great-Britain,Petroleum Refinery,-8.47796536816071,0.19212313991926844,-0.11774951900223209
51,2011,Great-Britain,Non-ferrous metals,-8.223303951747353,0.18635213840971201,-0.1142125548853799
52,2011,Great-Britain,Biomass and waste elec. prod.,-4.859882049138187,0.11013206098060313,-0.06749836179358593
53,2011,Great-Britain,Gas elec. prod.,-4.515817447177084,0.10233505205295505,-0.06271968676634838
54,2011,Great-Britain,Other sources elec. prod.,-3.3526368143407703,0.07597567149767957,-0.04656440019917736
55,2011,Great-Britain,Other sectors,-5.83699410178636,0.13227485438156927,-0.08106936252481055
56,2011,Sweden,Fertilizers,-9.210565127542147,0.3708037657016948,0.3813879927208466
57,2011,Sweden,Natural Gas,-8.265180353841895,0.3327439692320027,0.34224181697618783
58,2011,Sweden,Petroleum Refinery,-7.3637140373520396,0.2964522650663025,0.3049142019828972
59,2011,Sweden,Other sectors,98.89462835969115,-0.7992512819657129,-0.8220651198933425
0,2011,India,Gaseous fuels distribution,20.298814071953373,1.0,-1.5652282489848832
1,2011,India,Other sectors,-132.99524799886495,-0.8675825156060135,1.3579646617519006
2,2011,Indonesia,Petroleum Refinery,20.17866385273466,0.47654828878064465,-2.79536727866748
3,2011,Indonesia,Sand and clay,11.76336340320152,0.27780881534139995,-1.6295886280858825
4,2011,Indonesia,Other sources elec. prod.,10.40134974866136,0.2456428958779553,-1.440907730738762
5,2011,Indonesia,Other sectors,-464.68555890403053,-0.9164872574210868,5.375989277531238
6,2011,RoW Asia and Pacific,"Lead, zinc and tin",9.25888540544837,0.3789574004333246,-0.0069437402274849045
7,2011,RoW Asia and Pacific,Chemicals,8.817207425930686,0.36087993952769853,-0.006612501960709674
8,2011,RoW Asia and Pacific,Iron,6.356430177437122,0.2601626600389768,-0.004767031666716234
9,2011,RoW Asia and Pacific,Other sectors,-25.751798726369756,-0.5131443015660864,0.00940248356468234
10,2011,RoW Europe,Natural Gas,0.5118349433398839,0.5494905280744087,-0.06387258812646215
11,2011,RoW Europe,Chemical and fertilizer minerals,0.419636878628582,0.4505094719255914,-0.05236706453923934
12,2011,RoW Europe,Other sectors,-9.300726813898972,-0.9089666009118186,0.1056579619747131
13,2011,Finland,Wind elec. prod.,26.656258376865402,1.0,-0.03177367954782305
14,2011,Finland,Other sectors,-28.94396330430866,-0.5205728040129187,0.01654051345601817
15,2011,Canada,Petroleum elec. prod.,23.133934540467145,1.0,-0.1271144725067277
16,2011,Canada,Other sectors,-32.28617656095154,-0.5825714874852543,0.07405326732914781
17,2011,Latvia,Petroleum elec. prod.,6.777150632110997,1.0,-0.992502038080567
18,2011,Latvia,Other sectors,-78.23729737391183,-0.9202823662204939,0.9133821240834469
19,2011,Cyprus,Gaseous fuels distribution,33.51671618571002,1.0,-0.7272669912730935
20,2011,Cyprus,Other sectors,-85.87993955737275,-0.7192826216353065,0.5231105081117323
21,2011,Austria,Other sectors,-96.92456275473609,-0.9999896826978468,1.3461605938157788
22,2011,RoW Middle East,Coke oven products,20.817569455496198,0.48063109429412204,0.05346444103095496
23,2011,RoW Middle East,Processing Nuclear Fuel,8.506977047012132,0.19640706356144413,0.021847928676495276
24,2011,RoW Middle East,Petroleum elec. prod.,6.481841627647064,0.14965121846703813,0.01664690204176698
25,2011,RoW Middle East,"Lead, zinc and tin",3.7947011675686326,0.08761115838170849,0.009745689920107598
26,2011,RoW Middle East,Non-ferrous metals,3.7119000253448036,0.0856994652956871,0.009533037007134953
27,2011,RoW Middle East,Other sectors,-35.30385341836373,-0.449062213481106,-0.049952781908859364
0,2012,Indonesia,Fertilizers,-84.00359004709264,0.1382944187379377,-1.1667165284318424
1,2012,Indonesia,Chemicals,-70.19320232027064,0.1155584911168003,-0.9749055877815368
2,2012,Indonesia,Petroleum elec. prod.,-68.77770598875358,0.11322817115924737,-0.9552459165104664
3,2012,Indonesia,Plastic prod.,-62.5746591743721,0.10301614625509516,-0.869092488532946
4,2012,Indonesia,Gas elec. prod.,-58.19795659535072,0.09581081683030179,-0.8083049527132045
5,2012,Indonesia,Gaseous fuels distribution,-54.520600374873624,0.08975681555823568,-0.7572305607621337
6,2012,Indonesia,Ceramic goods,-45.78486482780157,0.0753752460437256,-0.6359009003861329
7,2012,Indonesia,"Coal, lignite and peat",-40.91538470919711,0.06735866101229034,-0.5682692320721822
8,2012,Indonesia,Construction products,-37.927217272195364,0.06243926556073734,-0.526766906558269
9,2012,Indonesia,Other sectors,-84.5305616354824,0.13916196772562875,-1.174035578270589
10,2012,Ireland,Chemicals,-69.54698828712655,0.31547361477067143,-0.9607948861928559
11,2012,Ireland,Coke oven products,-45.582791206469466,0.2067690962241643,-0.6297283860626834
12,2012,Ireland,Fertilizers,-45.4118110721976,0.20599350949724482,-0.6273662875348398
13,2012,Ireland,Other petroleum,-35.3619616866375,0.16040616787902665,-0.48852714964449495
14,2012,Ireland,Petroleum elec. prod.,-24.549078430114655,0.11135761162889272,-0.33914666324619974
15,2012,Ireland,Other sectors,1.1720678495084655,-0.0052885254092694955,0.01610653928196436
16,2012,Bulgaria,Other petroleum,-99.21364690461192,0.4582561235045638,-1.3779673181196102
17,2012,Bulgaria,Petroleum elec. prod.,-39.25371837589064,0.18130829152334413,-0.5451905329984812
18,2012,Bulgaria,Coke oven products,-36.94757863048657,0.17065650426463438,-0.5131608143123134
19,2012,Bulgaria,"Iron, steel and ferro-alloys",-36.1450226073355,0.16694959273039714,-0.5020142028796597
20,2012,Bulgaria,Other sectors,-4.942643737845458,0.022829487977060536,-0.06864782969229803
21,2012,Hungary,Petroleum Refinery,-53.29609255080792,0.39327326714214667,-0.74022350765011
22,2012,Hungary,Petroleum elec. prod.,-23.20283165859845,0.17121430440003088,-0.32226155081386737
23,2012,Hungary,Gas elec. prod.,-14.037016210693885,0.10357951140309582,-0.19495855848185953
24,2012,Hungary,Chemicals,-12.283876815061245,0.09064304974375781,-0.17060940020918394
25,2012,Hungary,Non-ferrous metals,-11.569841226118882,0.08537416237361095,-0.16069223925165113
26,2012,Hungary,Wind elec. prod.,-9.512062757342932,0.07018976098998618,-0.13211198274087405
27,2012,Hungary,Other sectors,-11.617514396098287,0.08572594394737174,-0.1613543666124762
28,2012,Estonia,Iron,-34.1161525550623,0.3269632823965574,-0.4738354521536431
29,2012,Estonia,Aluminium,-16.976463646781937,0.16269947991582714,-0.23578421731641583
