,year,country,sector,oil,length_ratio,length
0,2010,Brazil,Natural Gas,-94.60741961763519,0.15708250104810442,-1.313991939133822
1,2010,Brazil,Petroleum elec. prod.,-94.46252365795111,0.1568419213997964,-1.311979495249321
2,2010,Brazil,Fertilizers,-69.00157231876634,0.11456754237553528,-0.9583551710939768
3,2010,Brazil,Coke oven products,-40.81616166029405,0.06776957645283468,-0.5668911341707507
4,2010,Brazil,Plastic prod.,-40.5004355563505,0.067245357039029,-0.5625060493937569
5,2010,Brazil,Other sectors,-262.890428633049,0.4364931016847003,-3.6512559532367916
6,2010,Netherlands,Non-ferrous metals prod.,-85.74088506119732,0.25465525347946494,-1.190845625849963
7,2010,Netherlands,Precious metals prod.,-62.57730287993772,0.18585811093013296,-0.8691292066658017
8,2010,Netherlands,Coke oven products,-45.52337745440902,0.1352069927505365,-0.6322691313112364
9,2010,Netherlands,Chemicals,-32.081266505176224,0.09528316681110588,-0.4455731459052254
10,2010,Netherlands,"Iron, steel and ferro-alloys",-31.557322195074633,0.09372702272648613,-0.43829614159825886
11,2010,Netherlands,Petroleum Refinery,-20.86496118684626,0.06197010884694189,-0.28979112759508696
12,2010,Netherlands,Other sectors,-58.34884209574591,0.17329934445533182,-0.8104005846631377
13,2010,Indonesia,Fertilizers,-67.87474539145455,0.1265175498194885,-0.9427047971035355
14,2010,Indonesia,Plastic prod.,-58.13454593672511,0.10836195803555772,-0.8074242491211822
15,2010,Indonesia,Chemicals,-58.00714798672535,0.10812449008789857,-0.8056548331489631
16,2010,Indonesia,Gaseous fuels distribution,-50.57582336553857,0.09427260780733299,-0.7024419911880357
17,2010,Indonesia,Ceramic goods,-45.885486794807065,0.08552988785552595,-0.6372984277056537
18,2010,Indonesia,Iron,-44.134335142654564,0.08226576634589923,-0.6129768769813133
19,2010,Indonesia,"Coal, lignite and peat",-42.25483596223256,0.07876240688836725,-0.5868727216976745
20,2010,Indonesia,Construction products,-37.6877231316137,0.0702493742169873,-0.5234405990501902
21,2010,Indonesia,Gas elec. prod.,-29.165761273438193,0.05436455980282903,-0.4050800176866416
22,2010,Indonesia,Natural Gas,-27.684398615466545,0.05160332110057301,-0.3845055363259242
23,2010,Indonesia,Other sectors,-75.08001995383273,0.1399480780395405,-1.0427780549143435
24,2010,RoW Middle East,"Lead, zinc and tin",-45.01644999515561,0.5400991676940603,-0.6252284721549392
25,2010,RoW Middle East,Coke oven products,-23.01085468588935,0.2760800432978443,-0.3195952039706854
26,2010,RoW Middle East,Non-ferrous metals,-8.049832307894157,0.09658042182442782,-0.11180322649852996
27,2010,RoW Middle East,Other sectors,-7.271352858494282,0.08724036718366762,-0.1009910119235317
28,2010,Malta,Petroleum Refinery,-31.230553876367694,0.3076454168179599,-0.43375769272732906
29,2010,Malta,Gas elec. prod.,-9.041292244200406,0.08906381014090196,-0.12557350339167228
30,2010,Malta,Petroleum elec. prod.,-6.843406476177182,0.06741291384560996,-0.09504731216912753
31,2010,Malta,Copper reproc.,-6.707564493579543,0.06607476391964108,-0.09316061796638254
32,2010,Malta,Other sectors,-47.69195338599744,0.4698030952758871,-0.6623882414721866
33,2010,Croatia,Petroleum Refinery,-89.58695137973123,0.7774281145146406,-1.2442632136073783
34,2010,Croatia,Other sectors,-25.648077695158406,0.22257188548535947,-0.35622330132164454
35,2010,Cyprus,Gaseous fuels distribution,-18.711834615448673,0.21400713197072302,-0.25988659188123153
36,2010,Cyprus,Petroleum Refinery,-11.472563230293645,0.13121163176810416,-0.1593411559763006
37,2010,Cyprus,Other sectors,-57.25116770358023,0.6547812362611728,-0.7951551069941698
38,2010,Mexico,Petroleum Refinery,-23.702495780609965,0.14050472018040258,-0.32920133028624954
39,2010,Mexico,Fertilizers,-16.648830378243918,0.09869168526716005,-0.23123375525338777
40,2010,Mexico,Petroleum elec. prod.,-14.712557763825316,0.08721376140631415,-0.2043410800531294
41,2010,Mexico,Chemicals,-14.466891278999448,0.08575748857210912,-0.200929045541659
42,2010,Mexico,Plastic prod.,-8.045791032249895,0.04769420182920383,-0.11174709767013744
43,2010,Mexico,Other sectors,-91.11880392998401,0.5401381427448103,-1.2655389434720001
44,2010,Russia,Petroleum elec. prod.,-7.263963800582742,0.8173315605980338,0.18301042570683085
45,2010,Russia,Petroleum Refinery,-1.6234500113441683,0.18266843940196623,0.04090167377568987
46,2010,Russia,Other sectors,25.009084974668404,-0.737807321402719,-0.16520398634885775
47,2010,Finland,Petroleum elec. prod.,-23.815993439291283,0.8214980762291723,-0.29820071841507856
48,2010,Finland,Biomass and waste elec. prod.,-5.1749368238824145,0.17850192377082774,-0.06479552837331914
49,2010,Finland,Other sectors,2.8552004944090648,-0.08965611917326011,0.03254483476150672
0,2010,Hungary,Petroleum Refinery,16.044677611184156,0.7421961944964711,-0.29352747984420974
1,2010,Hungary,Coal elec. prod.,5.573161081817176,0.2578038055035289,-0.10195754422459173
2,2010,Hungary,Other sectors,-50.092760425955035,-0.6985405371228204,0.2762623211370521
3,2010,Romania,Water,66.1395675214599,0.544381742978351,0.9186051044647209
4,2010,Romania,Petroleum elec. prod.,48.986709759034895,0.4031999518706466,0.6803709688754848
5,2010,Romania,Other sectors,6.3685530927753575,0.052418305151002466,0.08845212628854664
6,2010,Switzerland,Other sectors,-228.57610199321266,-0.9999956250894504,3.174654194350176
7,2010,Italy,Petroleum Refinery,27.49501970388208,0.5216222578913231,0.2401738620747482
8,2010,Italy,Aluminium prod.,25.215575536113423,0.478377742108677,0.22026251394505544
9,2010,Italy,Other sectors,-19.559176166569642,-0.27064117937410337,-0.12461304383273777
10,2010,Latvia,Petroleum elec. prod.,15.591890978457013,0.5977621796213218,0.1830623164395537
11,2010,Latvia,Petroleum Refinery,10.491878637637413,0.40223782037867817,0.12318375044196497
12,2010,Latvia,Other sectors,-4.03405280062508,-0.13394237952560706,-0.04101932691846882
13,2010,Austria,Petroleum elec. prod.,12.429889727050792,0.607494654658067,0.13716153595388267
14,2010,Austria,Petroleum Refinery,4.801195234048919,0.23465215739661616,0.052980302092580256
15,2010,Austria,Water,3.2298189032265556,0.15785318794531694,0.03564045469006347
16,2010,Austria,Other sectors,-4.2045787872963665,-0.17046407916204975,-0.03848777062242833
17,2010,Norway,Ceramic goods,4.147877337601868,0.29541743594662334,-0.09461785924490454
18,2010,Norway,Glass reproc.,4.005449803191752,0.28527355424544404,-0.09136892314902507
19,2010,Norway,Petroleum Refinery,3.8624124798550383,0.275086242551885,-0.08810607706542661
20,2010,Norway,Lead reproc.,2.024993365576688,0.14422276725604757,-0.04619243088484776
21,2010,Norway,Other sectors,-37.101273891008034,-0.7254559638238252,0.2323528740052482
22,2010,Luxembourg,Petroleum elec. prod.,92.50829697714202,0.7532416996797835,1.2848374580158615
23,2010,Luxembourg,Gaseous fuels distribution,13.525872907856384,0.11013338080673893,0.1878593459424498
24,2010,Luxembourg,Other sectors,16.779393167165267,0.1366249195134776,0.23304712732173985
25,2010,Ireland,"Coal, lignite and peat",31.16067363277115,1.0,-1.5804067686453205
26,2010,Ireland,Other sectors,-144.9499609752342,-0.8230619422720842,1.300772664581166
27,2010,Bulgaria,Petroleum elec. prod.,11.868985895365652,0.5937090927518432,-0.1236338546508427
28,2010,Bulgaria,Glass reproc.,5.376845129329921,0.2689599492108326,-0.05600816237040337
29,2010,Bulgaria,Steel reproc.,2.745417282371565,0.13733095803732417,-0.028597769366055917
30,2010,Bulgaria,Other sectors,-34.98451292695288,-0.6363625012490743,0.13251599132499642
0,2011,Netherlands,Coke oven products,-97.51945855965782,0.16417367334797123,-1.3544369244396917
1,2011,Netherlands,Non-ferrous metals prod.,-91.60004014207524,0.15420835278475606,-1.2722227797510448
2,2011,Netherlands,Precious metals prod.,-84.90130384541807,0.14293105325033736,-1.1791847756308063
3,2011,Netherlands,"Lead, zinc and tin prod.",-75.17955449648795,0.1265645216313609,-1.044160479117888
4,2011,Netherlands,"Iron, steel and ferro-alloys",-65.02991619675531,0.10947764043419962,-0.9031932805104902
5,2011,Netherlands,Aluminium prod.,-59.91782536067301,0.10087145307996297,-0.832192018898236
6,2011,Netherlands,Chemicals,-55.03481498143468,0.09265092188756091,-0.7643724302977037
7,2011,Netherlands,Petroleum Refinery,-53.752621522311614,0.09049235360553749,-0.7465641878098834
8,2011,Netherlands,Other sectors,-11.066271463540716,0.018630029978313322,-0.1536982147713988
9,2011,Brazil,Petroleum elec. prod.,-95.67806860059791,0.17829138991733498,-1.3288620638971933
10,2011,Brazil,Natural Gas,-94.2980436123805,0.17571978101188096,-1.3096950501719513
11,2011,Brazil,Fertilizers,-67.68892041659554,0.12613498453294733,-0.9401238946749381
12,2011,Brazil,Coke oven products,-40.772117035801394,0.07597684111424313,-0.5662794032750194
13,2011,Brazil,Plastic prod.,-39.39636409573517,0.0734131929610682,-0.5471717235518774
14,2011,Brazil,Other sectors,-198.80523612445137,0.3704638104625254,-2.761183835061825
15,2011,Estonia,Petroleum elec. prod.,-64.3243810672871,0.44406543327177,-0.4505108948584512
16,2011,Estonia,Non-ferrous metals,-61.12286137338736,0.42196363910895435,-0.42808830052836383
17,2011,Estonia,Chemicals,-19.40614232598061,0.13397092761927548,-0.13591547092979617
18,2011,Estonia,Other sectors,71.80832879185908,-0.33143063263212713,0.33624123767188585
19,2011,Indonesia,Petroleum elec. prod.,-78.19822788198664,0.459978969888382,-0.3663327399613558
20,2011,Indonesia,Petroleum Refinery,-64.31935779562868,0.3783404399824095,-0.30131484065580894
21,2011,Indonesia,Natural Gas,-27.486334068894248,0.16168059012920835,-0.12876435110712617
22,2011,Indonesia,Other sectors,112.66226066236062,-0.3985700040216953,0.31742590683027677
23,2011,Croatia,Petroleum Refinery,-81.90120889972485,1.0,-0.6135697867590159
24,2011,Croatia,Other sectors,37.724184253075705,-0.3153526459460797,0.19349085572702754
25,2011,Sweden,"Lead, zinc and tin",-18.997548923677687,0.4083424254797362,-0.21989198255908093
26,2011,Sweden,Fertilizers,-13.475747345364741,0.2896541747709366,-0.1559784797576868
27,2011,Sweden,Other sources elec. prod.,-5.373703919804829,0.11550496862719901,-0.062199308624422196
28,2011,Sweden,Petroleum elec. prod.,-4.516133329386696,0.09707193517018402,-0.05227313877645954
29,2011,Sweden,Gaseous fuels distribution,-4.160440174503566,0.08942649595194412,-0.04815607750059868
30,2011,Sweden,Other sectors,7.751646613023652,-0.1428210990089862,0.07690901716973622
31,2011,Czechia,Other petroleum,-11.461791332984571,0.25177095660869475,-0.11476395334980717
32,2011,Czechia,Gas elec. prod.,-8.331043939893991,0.18300061843387277,-0.08341658910869607
33,2011,Czechia,Natural Gas,-8.260234679232248,0.1814452145030529,-0.08270759428831989
34,2011,Czechia,Petroleum Refinery,-7.931573971855713,0.17422581761368955,-0.07941679959545807
35,2011,Czechia,Iron,-3.569368612535473,0.07840513964697172,-0.03573916511273817
36,2011,Czechia,Gaseous fuels distribution,-3.161758740194109,0.06945153680243185,-0.031657872842158666
37,2011,Czechia,Non-ferrous metals,-2.808905148943475,0.06170071639128653,-0.02812484105775825
38,2011,Czechia,Other sectors,12.705145720084168,-0.2181896707204214,0.09945670274783186
39,2011,Hungary,Non-ferrous metals,-31.469665701846615,0.5260618035119158,-0.2183669689768596
40,2011,Hungary,Gaseous fuels distribution,-20.625070752910453,0.34477842950839693,-0.14311668347281012
41,2011,Hungary,Coal elec. prod.,-7.726496510190172,0.12915976697968726,-0.053613903615172716
42,2011,Hungary,Other sectors,29.934208928278586,-0.3335085683594392,0.13843859165268765
43,2011,Malta,Gas elec. prod.,-7.011532890294969,0.255892332017206,-0.09738240125409679
44,2011,Malta,Petroleum Refinery,-6.957168519786144,0.2539082543888452,-0.09662734055258534
45,2011,Malta,Copper reproc.,-5.64426641735325,0.2059926864298232,-0.07839258912990624
46,2011,Malta,Petroleum elec. prod.,-4.08757463999747,0.14917979039521279,-0.056771869999964863
47,2011,Malta,Gaseous fuels distribution,-3.092677718473036,0.11287011356006406,-0.04295385720101439
48,2011,Malta,Other sectors,-0.6071041419984695,0.022156823208848667,-0.008432001972200965
49,2011,USA,Petroleum Refinery,-6.173912323239676,0.24092868281513966,-0.08574878226721773
50,2011,USA,Fertilizers,-6.027669838278604,0.23522176515441146,-0.08371763664275839
51,2011,USA,Gaseous fuels distribution,-1.789255843526405,0.06982331964408323,-0.024850775604533405
52,2011,USA,Other sectors,-11.634638592844702,0.45402623238636564,-0.16159220267839863
0,2011,Italy,Petroleum elec. prod.,54.3891459084991,0.490129383162435,0.7123495452978615
1,2011,Italy,Aluminium prod.,31.16137701637984,0.2808116627024232,0.40812909226075345
2,2011,Italy,Petroleum Refinery,25.418432981349312,0.2290589541351418,0.3329121808036867
3,2011,Italy,Other sectors,-6.324816984142544,-0.05392287099549664,-0.07837100560458968
4,2011,Switzerland,Natural Gas,20.409531412616655,0.18669138548093198,0.28346571406412024
5,2011,Switzerland,Coke oven products,17.836217002462732,0.16315259750990083,0.24772523614531572
6,2011,Switzerland,Petroleum Refinery,11.437969117174958,0.10462613072309311,0.15886068218298555
7,2011,Switzerland,Other petroleum,11.338496074721462,0.1037162244769278,0.1574791121489092
8,2011,Switzerland,Other sources elec. prod.,5.862828447412056,0.053628843482793606,0.081428172880723
9,2011,Switzerland,Other sectors,42.43725666893066,0.38818481832635265,0.5894063426240369
10,2011,Romania,Petroleum elec. prod.,45.343762843395425,0.4043257507735295,0.6297744839360476
11,2011,Romania,Petroleum Refinery,12.38838551905863,0.11046598168671576,0.17206090998692541
12,2011,Romania,Other sectors,54.41446301870758,0.48520826753975477,0.755756430815383
13,2011,Luxembourg,Chemicals,51.9113073270392,0.4379324104513118,0.720990379542211
14,2011,Luxembourg,Glass prod.,22.320891320780323,0.18830274641223563,0.3100123794552822
15,2011,Luxembourg,Petroleum elec. prod.,19.71127289527901,0.1662875719486429,0.27376767910109734
16,2011,Luxembourg,Other sectors,24.59378692000982,0.2074772711878097,0.3415803738890253
17,2011,Norway,Natural Gas,21.460385201106405,0.1715124027916377,0.2980609055709223
18,2011,Norway,Fertilizers,17.61810113159963,0.14080468870386056,0.24469584904999486
19,2011,Norway,Ceramic goods,15.778250435113582,0.12610051583953,0.2191423671543553
20,2011,Norway,Petroleum Refinery,10.30628273848886,0.08236829394083157,0.14314281581234528
21,2011,Norway,Petroleum elec. prod.,9.801247790063751,0.0783320309993036,0.1361284415286632
22,2011,Norway,Other sectors,50.16012517790038,0.4008820677248366,0.6966684052486165
23,2011,Bulgaria,Petroleum Refinery,24.82022958865489,0.18721461257278058,0.34472541095354015
