year,region,country,modularity,in-conductance,out-conductance
1995,Europe,Russia,0.01897783633966173,0.44949721942326903,0.2618161545867677
1995,Asia and Pacific,Australia,0.02643292890526238,0.282142802636359,0.173196269853932
1995,Europe,Switzerland,0.02188562308042954,0.457222963881705,0.2943187262647922
1995,Middle East,Turkey,0.011493304265692256,0.2849062710895343,0.173525841839048
1995,Asia and Pacific,Taiwan,0.01270509516648989,0.6650324578422075,0.49166166908432907
1995,Europe,Norway,0.011191483553167592,0.3805858777461354,0.2129282843615488
1995,Asia and Pacific,Indonesia,0.01402047072046577,0.3784405827329001,0.23424459777747236
1995,Africa,South Africa,0.011474523183683485,0.1975705033523729,0.11724709832423917
1995,Asia and Pacific,RoW Asia and Pacific,0.035062209130610894,0.9248071225992263,0.8680841609687556
1995,America,RoW America,0.0318929683631797,0.36997076902502235,0.22436406861202274
1995,Europe,RoW Europe,0.011590178173378336,0.34436410429780806,0.22740488824023145
1995,Africa,RoW Africa,0.020983542462149056,0.3913353148642179,0.2562057911310856
1995,Middle East,RoW Middle East,0.0239765302519541,0.5787585305887006,0.4099077173356124
1996,Europe,Austria,0.012735467008454897,0.4387770074224054,0.28463872128110396
1996,Europe,Belgium,0.01659486656576055,0.5743794857379678,0.3796889375004497
1996,Europe,Bulgaria,0.001161232040432958,0.3697462058684219,0.2091653716577738
1996,Middle East,Cyprus,0.0004987576432470951,0.7156302101598697,0.5451212719117997
1996,Europe,Czech Republic,0.0068435594504404045,0.3446853750011225,0.23731494757670787
1996,Europe,Germany,0.10034217409438623,0.3742597641330946,0.22016096080822703
1996,Europe,Denmark,0.008883594276509392,0.48669464040924565,0.3158364406257279
1996,Europe,Estonia,0.0006483812722956439,0.3800776805204395,0.27073939023289684
1996,Europe,Spain,0.03262018241817528,0.3469628232103537,0.22000022830344182
1996,Europe,Finland,0.009478997873961243,0.3772234030824941,0.21259204372055907
1996,Europe,France,0.06444010890010596,0.42774948527199064,0.27850363819121016
1996,Europe,Greece,0.008053095254452188,0.25889080960190713,0.1859345652720022
1996,Europe,Croatia,0.0018028045873034614,0.34228995012959595,0.23539215801135704
1996,Europe,Hungary,0.004444531569569481,0.34549729744326757,0.22441079211358347
1996,Europe,Ireland,0.005373102070680291,0.6136586326525164,0.43330572588078964
1996,Europe,Italy,0.06789457083559347,0.32816729310544207,0.19592630056200747
1996,Europe,Lithuania,0.0006434615647748657,0.3979024220024029,0.2592364988245368
1996,Europe,Luxembourg,0.002126323165493214,0.4342718806878056,0.23947522369244978
1996,Europe,Latvia,0.000503428238568628,0.4001689445097631,0.2681393103583991
1996,Europe,Malta,0.0004904712613703511,0.530614735731707,0.360149260911583
1996,Europe,Netherlands,0.0227779192758845,0.6186728221731949,0.4323632996999214
1996,Europe,Poland,0.014161491383279209,0.226387084239221,0.1418411504166003
1996,Europe,Portugal,0.009367538244049584,0.3302087804380394,0.2344904107209001
1996,Europe,Romania,0.0038858998759933507,0.26383903891733623,0.18553386869158714
1996,Europe,Sweden,0.012500773807248936,0.5694545184151666,0.378631379376966
1996,Europe,Slovenia,0.0021992261953816634,0.36920800487023375,0.22841975682702842
1996,Europe,Slovakia,0.0021866527800209062,0.4346940813299742,0.2993680673411901
1996,Europe,United Kingdom,0.06197887822050124,0.3950900419959491,0.23215772208217678
1996,America,United States,0.3090375153582833,0.2005694099181761,0.11997935759624194
1996,Asia and Pacific,Japan,0.2270570154440516,0.13701314361185493,0.07065505853829213
1996,Asia and Pacific,China,0.08397260747618096,0.1770160764085495,0.10579139597716805
1996,America,Canada,0.028622836774303967,0.4510005559448458,0.24800376622293865
1996,Asia and Pacific,South Korea,0.0385386953379835,0.35321319538511775,0.23306281167356402
1996,America,Brazil,0.032960481586012766,0.16260983149451985,0.097564704838699
1996,Asia and Pacific,India,0.022828135558519803,0.16781701785148756,0.0938888886994115
1996,America,Mexico,0.0240059332662581,0.3586342119160799,0.20676450471746471
1996,Europe,Russia,0.022744245716003742,0.36302807899838185,0.181599984571573
1996,Asia and Pacific,Australia,0.029015496671226493,0.2749002801724955,0.16636076293758614
1996,Europe,Switzerland,0.020488915930588665,0.4837787446797773,0.3268865061828686
1996,Middle East,Turkey,0.012951201338666337,0.30456452058129607,0.19511195010425295
1996,Asia and Pacific,Taiwan,0.01169373212357274,0.7151490102347278,0.5525239731459319
1996,Europe,Norway,0.010625202155219126,0.42508566906921114,0.20905944244617902
1996,Asia and Pacific,Indonesia,0.01588296207156603,0.3698143965429971,0.22716747865324016
1996,Africa,South Africa,0.011467593304258568,0.21965250820807736,0.12328047088277556
1996,Asia and Pacific,RoW Asia and Pacific,0.03726226599233501,0.8506737727984802,0.7491907131409095
1996,America,RoW America,0.031198913494535317,0.46547333461529944,0.3147273034822659
1996,Europe,RoW Europe,0.009415289676889918,0.39659937105102994,0.2665521926828302
1996,Africa,RoW Africa,0.016816148023487576,0.4899113597371713,0.31140092722328094
1996,Middle East,RoW Middle East,0.024611144815728923,0.6068074507367048,0.40513790117662
1997,Europe,Austria,0.008927377820142038,0.5539420482374826,0.38412082496949346
1997,Europe,Belgium,0.017031316811534993,0.5761839039075857,0.39618251166291685
1997,Europe,Bulgaria,0.0014586068059817417,0.29400155453691834,0.1629136890341653
1997,Middle East,Cyprus,0.0005460321396418251,0.6631221148379541,0.4883758424220227
1997,Europe,Czech Republic,0.006506391632312376,0.3478160764226117,0.23671481019628976
1997,Europe,Germany,0.09230728200725988,0.39132335344957336,0.2288178127867968
1997,Europe,Denmark,0.008109665890574953,0.5022153988141085,0.33006011020048454
1997,Europe,Estonia,0.000695869154289348,0.4232168578101113,0.3046534223345474
1997,Europe,Spain,0.029411563849253558,0.3793656998550811,0.24141165665379544
1997,Europe,Finland,0.009825240845952472,0.37257295127198936,0.2141258919847052
1997,Europe,France,0.05635757419510601,0.4653614422209069,0.3057457130046916
1997,Europe,Greece,0.007579058463710256,0.26986671999427864,0.18302115956173662
1997,Europe,Croatia,0.0018332261175430199,0.37625533861750016,0.2738531428444062
1997,Europe,Hungary,0.00499688514309379,0.35835546578423044,0.2314577927620223
1997,Europe,Ireland,0.006263301268582093,0.6016734005907622,0.4197289735084428
1997,Europe,Italy,0.06663816057107597,0.33760718692470243,0.21206584821607574
1997,Europe,Lithuania,0.0007874486353336224,0.4105311645169936,0.2792735713974119
1997,Europe,Luxembourg,0.0017927253347794143,0.5465733179293298,0.35380729416539175
1997,Europe,Latvia,0.0006482276805008936,0.3344245857120048,0.23201161300399611
1997,Europe,Malta,0.00034042689440049053,0.6785121377279606,0.5195007052032761
1997,Europe,Netherlands,0.019743362960671133,0.6371030258869141,0.4434928041032129
1997,Europe,Poland,0.012546659885393162,0.27263862883855006,0.1809235571397124
1997,Europe,Portugal,0.009178911239621883,0.32540295266768254,0.23057112761652448
1997,Europe,Romania,0.0036991764804791953,0.28215754410415383,0.19121393643599308
1997,Europe,Sweden,0.012696085686209814,0.5573737651269545,0.3652955002579894
1997,Europe,Slovenia,0.002055343937401916,0.4158265398588711,0.27797227149854653
1997,Europe,Slovakia,0.002158716052978197,0.48288200247368024,0.3432141520987275
1997,Europe,United Kingdom,0.07082193106709947,0.3791892799195904,0.22557988504997017
1997,America,United States,0.3177123799784265,0.20235068175869864,0.11809392152785891
1997,Asia and Pacific,Japan,0.21411812606697486,0.1536757947562757,0.07836407850388018
1997,Asia and Pacific,China,0.09424441944472452,0.18479911425260193,0.10321630314371256
1997,America,Canada,0.028933607910603124,0.46891077174070556,0.2748092644962938
1997,Asia and Pacific,South Korea,0.035998862609671334,0.38443280088025555,0.24796582976733983
1997,America,Brazil,0.03403411534666635,0.1653078327848248,0.10367925984032905
1997,Asia and Pacific,India,0.024839672265492316,0.17067620216561083,0.09859356441404564
1997,America,Mexico,0.028981906464357256,0.33962873595304555,0.20660651661222637
1997,Europe,Russia,0.017796403079214214,0.41582786787778525,0.20809628106074646
1997,Asia and Pacific,Australia,0.026291757694429964,0.3074731491217073,0.1891049968298083
1997,Europe,Switzerland,0.016452074779302918,0.5481372531829672,0.3689135199366681
1997,Middle East,Turkey,0.012467239908714612,0.32738831712177546,0.2074472962531245
1997,Asia and Pacific,Taiwan,0.012305500971599981,0.7253032094978076,0.5671996348685957
1997,Europe,Norway,0.008613868670611782,0.47834200231116153,0.23908611550515554
1997,Asia and Pacific,Indonesia,0.015498452501776418,0.3820213508429331,0.23336839594427602
1997,Africa,South Africa,0.01184538406843175,0.2260569708119481,0.12492115116338277
1997,Asia and Pacific,RoW Asia and Pacific,0.034633843530395794,0.9594668036920454,0.9289636673808468
1997,America,RoW America,0.03593671110584759,0.44678973491187307,0.30496910539236677
1997,Europe,RoW Europe,0.008390422274635323,0.4649297342820874,0.34670562106828307
1997,Africa,RoW Africa,0.018304293343101574,0.4727903383766106,0.2964540089814824
1997,Middle East,RoW Middle East,0.025860858198571292,0.5900678821538972,0.3797777817792313
1998,Europe,Austria,0.013255883330160041,0.42480351368896807,0.26372158874586554
1998,Europe,Belgium,0.019684926223955894,0.529653821092947,0.347929293847823
1998,Europe,Bulgaria,0.0016781646862796718,0.29847680398176246,0.16597169645348078
1998,Middle East,Cyprus,0.0006544812813871583,0.5545231196519512,0.35541539842875375
1998,Europe,Czech Republic,0.007044522248646539,0.3408061362423096,0.22199010655295764
1998,Europe,Germany,0.09528923791891716,0.4114461175090833,0.2513233102533281
1998,Europe,Denmark,0.008886044583206493,0.48330535477987197,0.31744258272172304
1998,Europe,Estonia,0.0008464157840236827,0.4082527981056376,0.2895348062584003
1998,Europe,Spain,0.03113719909150515,0.39298039361439896,0.2543705638822721
1998,Europe,Finland,0.010222009181516795,0.3644040045878846,0.19872697166128916
1998,Europe,France,0.05792507418788332,0.47891004792567043,0.3167514904801951
1998,Europe,Greece,0.007579961040415608,0.28393736666828306,0.1957030668035939
1998,Europe,Croatia,0.0017420425789131827,0.3667729405160924,0.253545975574282
1998,Europe,Hungary,0.004058941558615184,0.4910091875670403,0.348056352952753
1998,Europe,Ireland,0.006958549221784561,0.6613388838105233,0.4847821656540781
1998,Europe,Italy,0.07074858056354913,0.3286036402206345,0.20120625516025661
1998,Europe,Lithuania,0.0009753080179663148,0.34650294968886486,0.22846909014682606
1998,Europe,Luxembourg,0.0017869944541941078,0.6191052573318916,0.42876202939971836
1998,Europe,Latvia,0.0006262785193170134,0.40233880164021923,0.2914942963699344
1998,Europe,Malta,0.0004099459756509946,0.5879369331117182,0.42611500658242873
1998,Europe,Netherlands,0.02065893567188986,0.6407621375255435,0.4437897796325557
1998,Europe,Poland,0.01189261192170599,0.34435706351023654,0.23029463647353418
1998,Europe,Portugal,0.009802709780078786,0.3341728608134125,0.23733209780574985
1998,Europe,Romania,0.0034236558259201294,0.2907621578035789,0.2010166498121926
1998,Europe,Sweden,0.010926909828674811,0.618061974353903,0.41782568268924397
1998,Europe,Slovenia,0.0018808859272127776,0.44631501523726724,0.2881102777238556
1998,Europe,Slovakia,0.0026260462465407725,0.3562045296792407,0.23889289779468642
1998,Europe,United Kingdom,0.07508091804665681,0.3686815786983458,0.21794588803540949
1998,America,United States,0.3297004944801333,0.20055618147572277,0.12008687202146859
1998,Asia and Pacific,Japan,0.1962296616133711,0.14576963530466516,0.07048198246205378
1998,Asia and Pacific,China,0.09611351660952973,0.18080469621030867,0.1012654260725507
1998,America,Canada,0.02770730759529226,0.48611015465099633,0.2836653750366993
1998,Asia and Pacific,South Korea,0.025402104045813216,0.40620507261346134,0.22582434692405912
1998,America,Brazil,0.03382433975407258,0.1662428300470852,0.1030990285303144
1998,Asia and Pacific,India,0.025834108747247342,0.1769987588884259,0.10535781702717409
1998,America,Mexico,0.030029323036524655,0.3457786930377455,0.21552721673551475
1998,Europe,Russia,0.013815241556621977,0.45421261538058544,0.24086843142417114
1998,Asia and Pacific,Australia,0.025504604578933297,0.27823426775682697,0.1723394897375517
1998,Europe,Switzerland,0.016683881177229867,0.5675029449489692,0.39132489700182993
1998,Middle East,Turkey,0.01289737989891206,0.3160131452513999,0.18490684945306632
1998,Asia and Pacific,Taiwan,0.01199128547415879,0.70884910019448,0.5475577614850841
1998,Europe,Norway,0.00922970477262113,0.43443004285558995,0.23033051259638893
1998,Asia and Pacific,Indonesia,0.0062398683988468834,0.5912868157936623,0.3848211181850494
1998,Africa,South Africa,0.012630629987987183,0.20477318643358156,0.1125965544538316
1998,Asia and Pacific,RoW Asia and Pacific,0.029078602724850206,0.9272893048899471,0.8657553124935584
1998,America,RoW America,0.04010936158475838,0.41834556953609814,0.2889233852596501
1998,Europe,RoW Europe,0.00841332901350714,0.43530364701793434,0.3117672403364559
1998,Africa,RoW Africa,0.02078728750322393,0.41036525813576413,0.27049092488480325
1998,Middle East,RoW Middle East,0.022575321447513997,0.6531453684806434,0.49339424130317133
1999,Europe,Austria,0.010789330279800393,0.49100077504944883,0.3179209813561143
1999,Europe,Belgium,0.01534750972189032,0.5969284829432594,0.40400684824189564
1999,Europe,Bulgaria,0.0013675419740208329,0.3565265666139183,0.22881086082440352
1999,Middle East,Cyprus,0.0006614848912297241,0.5433210316031266,0.35002228264194546
1999,Europe,Czech Republic,0.00604212195723077,0.3747756081035724,0.25082663630129975
1999,Europe,Germany,0.0862644928487579,0.436179897896504,0.27294949162174964
1999,Europe,Denmark,0.00791222769821363,0.5208204640019984,0.338096208296373
1999,Europe,Estonia,0.0007491042429655997,0.40857596849123123,0.2843203912305498
1999,Europe,Spain,0.03092943987677789,0.39578357620387417,0.26219297042025785
1999,Europe,Finland,0.007449604395770161,0.4323674703607851,0.23514975457453766
1999,Europe,France,0.06112092511223248,0.4341759144715711,0.2799203036313888
1999,Europe,Greece,0.0076089701184343175,0.3058674316858778,0.2054595911979001
1999,Europe,Croatia,0.0015100420010005426,0.36986132232088237,0.24970216842033577
1999,Europe,Hungary,0.004869359918307,0.40745623111197066,0.2736508969241419
1999,Europe,Ireland,0.006359036417808362,0.6996463083465209,0.5169909407156484
1999,Europe,Italy,0.06371521003990219,0.3295754463238294,0.20027367381527048
1999,Europe,Lithuania,0.0009641167734134384,0.27083241534501074,0.17829106724446694
1999,Europe,Luxembourg,0.0022481232727938963,0.5520699559173942,0.3646419140994476
1999,Europe,Latvia,0.0005805166701761346,0.397174286397872,0.29171855993981244
1999,Europe,Malta,0.00035839834494515486,0.6524317181548518,0.4932255550142901
1999,Europe,Netherlands,0.020078703578306937,0.6397418265995313,0.4477345434371733
1999,Europe,Poland,0.012421287469643952,0.29994367910822384,0.2017120203150428
1999,Europe,Portugal,0.009029268200056445,0.34990605196531377,0.25231364354446995
1999,Europe,Romania,0.002532340274316084,0.33381327681472156,0.23093557235116724
1999,Europe,Sweden,0.010753882954219477,0.6287820456753693,0.43264700736964673
1999,Europe,Slovenia,0.0020569622783526732,0.4026069741782265,0.26262975367402985
1999,Europe,Slovakia,0.002073740326451328,0.3737838685651143,0.24166586866896814
1999,Europe,United Kingdom,0.07382332063326892,0.3646530277158705,0.21646525099501798
1999,America,United States,0.34610056633289055,0.19215156239316566,0.11769157024662304
1999,Asia and Pacific,Japan,0.20956947727699607,0.14291971450371732,0.06880129268841965
1999,Asia and Pacific,China,0.09056308490231436,0.2051871844336959,0.1191158604658425
1999,America,Canada,0.02840117933760061,0.5023990464384197,0.29687777974618124
1999,Asia and Pacific,South Korea,0.030686599332949344,0.3818300066412195,0.22947645216934442
1999,America,Brazil,0.02361259919141997,0.19664708297570116,0.11553125729308093
1999,Asia and Pacific,India,0.02282520719592661,0.21716626428064884,0.1363811484491169
1999,America,Mexico,0.03196530418163497,0.34943386941914395,0.2204183679333995
1999,Europe,Russia,0.009702919002531948,0.505812900670635,0.2540914053917955
1999,Asia and Pacific,Australia,0.025868819186886934,0.298393520683976,0.1858842162276043
1999,Europe,Switzerland,0.01640905174105154,0.5482177020844348,0.3679258374484352
1999,Middle East,Turkey,0.014690488548031313,0.2476408650224093,0.14858331704196565
1999,Asia and Pacific,Taiwan,0.009728246821439227,0.7969234635159518,0.6555409471507857
1999,Europe,Norway,0.008758781596237643,0.46453793917364944,0.24464531523000044
1999,Asia and Pacific,Indonesia,0.009348076893240543,0.4293812286712282,0.24860710944559597
1999,Africa,South Africa,0.010095685223525096,0.22848583988181256,0.12739056759684375
1999,Asia and Pacific,RoW Asia and Pacific,0.03370080244487063,0.8724346400738361,0.7784415260496768
1999,America,RoW America,0.034386211485170404,0.4460148131135165,0.3041386021528422
1999,Europe,RoW Europe,0.007641554804797138,0.3916456428321187,0.26026718380961056
1999,Africa,RoW Africa,0.01603807680603163,0.4816103649732241,0.30483242612448885
1999,Middle East,RoW Middle East,0.02341618248201412,0.6450763234799274,0.4518034992566081
2000,Europe,Austria,0.009809183347191257,0.4925204321875729,0.3225497515782558
2000,Europe,Belgium,0.016289615464462344,0.5949026462509394,0.4166765520543032
2000,Europe,Bulgaria,0.0013562544547890535,0.2928592859067732,0.18558227931290494
2000,Middle East,Cyprus,0.0005319208803867238,0.6597757338049474,0.487063361912003
2000,Europe,Czech Republic,0.005923349085443688,0.3784851216124525,0.2632162183471341
2000,Europe,Germany,0.08017796649802147,0.4214306557225375,0.24823911103397472
2000,Europe,Denmark,0.007171081900357664,0.5612347343785808,0.3744471075072835
2000,Europe,Estonia,0.0006026886209811018,0.3936888962729633,0.2748668782955336
2000,Europe,Spain,0.029826029503421746,0.39173800439919404,0.2588003883769956
2000,Europe,Finland,0.006365116195418662,0.478283222834262,0.27614451807009344
2000,Europe,France,0.05808303674557911,0.44509659337224194,0.30087133998398125
2000,Europe,Greece,0.006308780669929161,0.39513084280881505,0.2829119891100019
2000,Europe,Croatia,0.0011662093488561459,0.4576032743498864,0.3211890256885782
2000,Europe,Hungary,0.004372505066142938,0.49552607649378894,0.35107601253522536
2000,Europe,Ireland,0.005633808748759337,0.8207752921177023,0.6869440862801475
2000,Europe,Italy,0.05886921495621754,0.32739273995644086,0.19852823038011067
2000,Europe,Lithuania,0.000904862495933645,0.32840478635379416,0.21014015671326272
2000,Europe,Luxembourg,0.0019793233420832787,0.6801773063238717,0.48096459812732234
2000,Europe,Latvia,0.0007366302181508829,0.3252391791168436,0.22786054780539677
2000,Europe,Malta,0.0004261931510457322,0.5817792653243566,0.42198129615976204
2000,Europe,Netherlands,0.018447587552886634,0.6775911033282754,0.4978455024495509
2000,Europe,Poland,0.009316128654686912,0.4106867731443462,0.29389484281391964
2000,Europe,Portugal,0.008351104123233548,0.3380496479475859,0.2375104297464328
2000,Europe,Romania,0.0023786946943587977,0.29581879470944944,0.20890997619294693
2000,Europe,Sweden,0.010634046403948834,0.6312625133954518,0.4432770812066675
2000,Europe,Slovenia,0.0018332332061761867,0.42610681812864265,0.28172337661281205
2000,Europe,Slovakia,0.0022611454366896675,0.3703827460296903,0.2368448778922242
2000,Europe,United Kingdom,0.07275602728131783,0.3649807987672605,0.21562267904784616
2000,America,United States,0.34594784856290334,0.20665993213403247,0.13193420147842858
2000,Asia and Pacific,Japan,0.2066416893086811,0.15924066098757528,0.0789274424066465
2000,Asia and Pacific,China,0.09956622676505336,0.2219799950170168,0.1310276762033003
2000,America,Canada,0.03062816377045477,0.5254978402834442,0.31646361335624823
2000,Asia and Pacific,South Korea,0.0333858541431329,0.4088677141197576,0.2588438804147013
2000,America,Brazil,0.02567212868335306,0.21137519365034077,0.1272555543826911
2000,Asia and Pacific,India,0.025056643901372515,0.19733334477056563,0.1155375009528846
2000,America,Mexico,0.035222545578176126,0.37231964972174175,0.24469188672191378
2000,Europe,Russia,0.009413671764146992,0.5894298119364273,0.31531629789485865
2000,Asia and Pacific,Australia,0.022439218181660267,0.3292512753043086,0.20087261319458005
2000,Europe,Switzerland,0.013317595116165728,0.6051932137742171,0.41638016746465256
2000,Middle East,Turkey,0.012888102563080987,0.30182276631999005,0.19558873525381398
2000,Asia and Pacific,Taiwan,0.01216742364697685,0.7694835769796742,0.6240402817971862
2000,Europe,Norway,0.009499779054704971,0.447945186933669,0.18853767091255108
2000,Asia and Pacific,Indonesia,0.009201723030872074,0.47846517239765646,0.2845359912158854
2000,Africa,South Africa,0.011168158829990952,0.22446631226846567,0.12441427041338994
2000,Asia and Pacific,RoW Asia and Pacific,0.027844242052895624,1.0498474666884077,1.0996539599088366
2000,America,RoW America,0.03136975401614582,0.4899937576775359,0.3236104457991538
2000,Europe,RoW Europe,0.006922122597430877,0.40731708150842966,0.2691960119354242
2000,Africa,RoW Africa,0.013290526891283636,0.5654855286579366,0.3338573510169314
2000,Middle East,RoW Middle East,0.024942487468870435,0.6693226595092889,0.4424685153960514
2001,Europe,Austria,0.010362478081146917,0.5010410318393518,0.33074773240174327
2001,Europe,Belgium,0.01528672960516422,0.6173224684859063,0.4376384751796076
2001,Europe,Bulgaria,0.001448207981187491,0.3046238311840427,0.20537235680902588
2001,Middle East,Cyprus,0.0005918498249316963,0.6152699432000729,0.43673034080420364
2001,Europe,Czech Republic,0.006381873493139117,0.39740845854060375,0.2711450200968533
2001,Europe,Germany,0.08551812104192041,0.41628050466853384,0.24583192346835803
2001,Europe,Denmark,0.006906253916848607,0.5978442153233575,0.41291079973838346
2001,Europe,Estonia,0.0006648303554260779,0.4181430806426125,0.2934233261001683
2001,Europe,Spain,0.032076092299614084,0.3833340459074047,0.2497876195416126
2001,Europe,Finland,0.008356132441230084,0.4012153029053133,0.2291100897134107
2001,Europe,France,0.06290891960628052,0.4261661645339165,0.2888465485841017
2001,Europe,Greece,0.006465663743736368,0.40602320494285965,0.2959528056808704
2001,Europe,Croatia,0.0012040531093242236,0.49788398812594786,0.35210762385408434
2001,Europe,Hungary,0.005270463235608514,0.46518670693023084,0.31574117890456493
2001,Europe,Ireland,0.006206909936000862,0.8155478091665235,0.6800789591883868
2001,Europe,Italy,0.05986158877082144,0.3494942758486375,0.22208116176540452
2001,Europe,Lithuania,0.0006613040802993574,0.4996269822450842,0.34493360657324806
2001,Europe,Luxembourg,0.002085926173005966,0.65259136840995,0.4476728793665168
2001,Europe,Latvia,0.0008827370468482724,0.30453771467020724,0.21165524910666209
2001,Europe,Malta,0.0003992528388383729,0.5848024911174725,0.4325882984881697
2001,Europe,Netherlands,0.018890503049764664,0.6479688464203855,0.44951736185329844
2001,Europe,Poland,0.01223897646826158,0.36133887479426535,0.24822699439103632
2001,Europe,Portugal,0.008792016463278943,0.3295825936650745,0.2308807870268093
2001,Europe,Romania,0.0031777453725407674,0.26412076842066695,0.18986886607671763
2001,Europe,Sweden,0.009372963815515483,0.63914129523283,0.4483232500252766
2001,Europe,Slovenia,0.0019211862356502771,0.4486627009051175,0.30389697342376315
2001,Europe,Slovakia,0.002462712518499466,0.3838060235644049,0.2500476062992802
2001,Europe,United Kingdom,0.06950966516307992,0.3904595331269869,0.24439144846835475
2001,America,United States,0.3480830219523258,0.1914439492028336,0.11653356202807953
2001,Asia and Pacific,Japan,0.18900348083144944,0.15161330282691565,0.0818406016809088
2001,Asia and Pacific,China,0.11451301319970127,0.20650382259710223,0.1261989529915697
2001,America,Canada,0.029820687329651194,0.5033245895489614,0.29861885956309503
2001,Asia and Pacific,South Korea,0.031121014671905103,0.4125324273357456,0.2684713837085803
2001,America,Brazil,0.023137983094977825,0.24933445788134262,0.15069507946941682
2001,Asia and Pacific,India,0.02481182559540174,0.2008081082895424,0.11496006321415232
2001,America,Mexico,0.03703483372245096,0.34397705283091057,0.2271257141040611
2001,Europe,Russia,0.012832433826702452,0.5077993682778247,0.26393857836740203
2001,Asia and Pacific,Australia,0.021953141490989696,0.3139581452306645,0.19435202934426693
2001,Europe,Switzerland,0.013296712748688173,0.6210964877269636,0.4379430919330015
2001,Middle East,Turkey,0.011893352391823674,0.30338025071841485,0.17260362561130885
2001,Asia and Pacific,Taiwan,0.010852105158940903,0.7313052896859236,0.5684416676068784
2001,Europe,Norway,0.009063711284097907,0.4682703388761549,0.20277120544896376
2001,Asia and Pacific,Indonesia,0.00885115523369579,0.4767233175921992,0.2938690914847072
2001,Africa,South Africa,0.011022180715693754,0.2309478463456801,0.13263352281467972
2001,Asia and Pacific,RoW Asia and Pacific,0.02971542570582014,0.8964758648395837,0.8038859561355457
2001,America,RoW America,0.03191352200335562,0.4948470009252613,0.3306457542489958
2001,Europe,RoW Europe,0.008132996191202564,0.4282739842947613,0.29229875196179705
2001,Africa,RoW Africa,0.01471083872966884,0.5327273183064016,0.31683806323290453
2001,Middle East,RoW Middle East,0.02320883128610833,0.697228997340618,0.494062731659957
2002,Europe,Austria,0.008655337007938543,0.5872626948984407,0.40220835995845283
2002,Europe,Belgium,0.013148786208191349,0.6734410611901269,0.490618238422443
2002,Europe,Bulgaria,0.0015271016022908861,0.2910386285326487,0.19398696467857643
2002,Middle East,Cyprus,0.0006820941519782731,0.5375357857511937,0.3659590245722236
2002,Europe,Czech Republic,0.007820964105208432,0.3604416049388348,0.24411229243774518
2002,Europe,Germany,0.08713367836526034,0.41851602855752007,0.23798099082553253
2002,Europe,Denmark,0.007026278298092891,0.6265769547672906,0.4471602891723363
2002,Europe,Estonia,0.0007485390649769436,0.4145874982350895,0.293593568240024
2002,Europe,Spain,0.03607823976447568,0.36548415700169606,0.23774233506685616
2002,Europe,Finland,0.008411321528203855,0.41157210593215204,0.22477346462309758
2002,Europe,France,0.0637945650854003,0.42167652981530257,0.27683254053268125
2002,Europe,Greece,0.007057539450563441,0.3904760722113032,0.2935877201700276
2002,Europe,Croatia,0.0014897601043686833,0.47249918914688693,0.343895429351029
2002,Europe,Hungary,0.0051091218007492285,0.5151619797147118,0.3655179487277504
2002,Europe,Ireland,0.006219941568662365,0.8279580202918116,0.6891362286717829
2002,Europe,Italy,0.06275483308163313,0.33622076863601086,0.2097295839506624
2002,Europe,Lithuania,0.0007881646498988403,0.4902199320660657,0.331998362907453
2002,Europe,Luxembourg,0.0022399007676714234,0.5957023270815337,0.3830445418888609
2002,Europe,Latvia,0.0009699567683931275,0.2817323639601108,0.18903338923288743
2002,Europe,Malta,0.00034042187346564756,0.6928144019470817,0.53415659971711
2002,Europe,Netherlands,0.021136740109199793,0.6131268449982066,0.4172623164238257
2002,Europe,Poland,0.010802006636441285,0.41357502686257147,0.281220896610983
2002,Europe,Portugal,0.00847141437933555,0.3632817867859404,0.25960480689858956
2002,Europe,Romania,0.0027978910651029485,0.32781085944825983,0.2337436804527396
2002,Europe,Sweden,0.012183196210705727,0.5549854337545181,0.3620526483663094
2002,Europe,Slovenia,0.0021462091278765206,0.42909607990053716,0.2774394080197458
2002,Europe,Slovakia,0.0022633838937160733,0.47110064937656765,0.33004569877465656
2002,Europe,United Kingdom,0.07400353759992354,0.3717068655966513,0.22538150967624407
2002,America,United States,0.3364376550687517,0.1991957654166106,0.12538708944783902
2002,Asia and Pacific,Japan,0.18038661905776884,0.1556265114868962,0.08119394034296117
2002,Asia and Pacific,China,0.11702843117956913,0.2324896330127347,0.14126759350261875
2002,America,Canada,0.029123503277604355,0.5302730216524071,0.33641323076978297
2002,Asia and Pacific,South Korea,0.034722147197811276,0.39270459824690446,0.25622743841994366
2002,America,Brazil,0.021547109060353065,0.2559254226141416,0.14088935717395998
2002,Asia and Pacific,India,0.025601185289603708,0.22597233917098952,0.13032462690923338
2002,America,Mexico,0.037717952037454906,0.31441389096516265,0.20356386889682873
2002,Europe,Russia,0.01547423682234448,0.46038734202555925,0.22373735161420366
2002,Asia and Pacific,Australia,0.02262490581461985,0.32164690151791686,0.20664738005849748
2002,Europe,Switzerland,0.016353120096079483,0.5406899294011648,0.35332063539469116
2002,Middle East,Turkey,0.012838370065595796,0.3072084544433033,0.18103236098024067
2002,Asia and Pacific,Taiwan,0.010745460903890494,0.7395897021073182,0.5744390009421071
2002,Europe,Norway,0.00894389398629475,0.4909265631219262,0.2435915342907223
2002,Asia and Pacific,Indonesia,0.011615822339239853,0.39124365268109923,0.2324796508123143
