,year,country,sector,gas,length_ratio,length
0,1996,Copper prod.,Other countries,,,
1,1996,Precious metals prod.,Other countries,,,
2,1996,"Agriculture, forestry and fishing",Other countries,,,
3,1996,Machinery and furniture,Other countries,,,
4,1996,Non-ferrous metals reproc.,Other countries,,,
5,1996,Aluminium prod.,Other countries,,,
6,1996,Recycling,Other countries,,,
7,1996,Precious metals reproc.,Other countries,,,
8,1996,Non-ferrous metals,Other countries,,,
9,1996,Non-ferrous metals prod.,Other countries,,,
0,1996,Textile,Other countries,,,
1,1996,Chemical and fertilizer minerals,Other countries,,,
2,1996,Ash reproc. into clinker,Other countries,,,
3,1996,Nickel,Other countries,,,
4,1996,Glass prod.,Other countries,,,
5,1996,Coke oven products,Other countries,,,
6,1996,"Iron, steel and ferro-alloys",Other countries,,,
7,1996,Precious metals,Other countries,,,
8,1996,Stone quarrying,Other countries,,,
9,1996,Other petroleum,Other countries,,,
0,1997,Gaseous fuels distribution,Other countries,,,
1,1997,Iron,Other countries,,,
2,1997,Copper,Other countries,,,
3,1997,Plastic prod.,Other countries,,,
4,1997,Petroleum Refinery,Other countries,,,
5,1997,Natural Gas,Other countries,,,
6,1997,Precious metals reproc.,Other countries,,,
7,1997,Solar thermal elec. prod.,Other countries,,,
8,1997,Non-ferrous metals reproc.,Other countries,,,
9,1997,Nuclear elec. prod.,Other countries,,,
0,1997,Textile,Other countries,,,
1,1997,Other sources elec. prod.,Other countries,,,
2,1997,"Coal, lignite and peat",Other countries,,,
3,1997,Processing Nuclear Fuel,Other countries,,,
4,1997,Petroleum elec. prod.,Other countries,,,
5,1997,Crude Petroleum,Other countries,,,
6,1997,Fertilizers,Other countries,,,
7,1997,"Lead, zinc and tin",Other countries,,,
8,1997,Non-ferrous metals,Other countries,,,
9,1997,Gas elec. prod.,Other countries,,,
0,1998,Biomass and waste elec. prod.,Other countries,,,
1,1998,Gaseous fuels distribution,Other countries,,,
2,1998,Petroleum Refinery,Other countries,,,
3,1998,Copper,Other countries,,,
4,1998,Plastic prod.,Other countries,,,
5,1998,Iron,Other countries,,,
6,1998,Nickel,Other countries,,,
7,1998,Nuclear elec. prod.,Other countries,,,
8,1998,Non-ferrous metals reproc.,Other countries,,,
9,1998,Transport trade and services,Other countries,,,
0,1998,Processing Nuclear Fuel,Other countries,,,
1,1998,Fertilizers,Other countries,,,
2,1998,Aluminium,Other countries,,,
3,1998,Plastic reproc.,Other countries,,,
4,1998,Wood and paper reproc.,Other countries,,,
5,1998,Crude Petroleum,Other countries,,,
6,1998,Gas elec. prod.,Other countries,,,
7,1998,"Lead, zinc and tin",Other countries,,,
8,1998,Non-ferrous metals,Other countries,,,
9,1998,Petroleum elec. prod.,Other countries,,,
0,1999,Gaseous fuels distribution,Other countries,,,
1,1999,Iron,Other countries,,,
2,1999,Copper,Other countries,,,
3,1999,Petroleum Refinery,Other countries,,,
4,1999,Plastic prod.,Other countries,,,
5,1999,Uranium and thorium,Other countries,,,
6,1999,Nickel,Other countries,,,
7,1999,Nuclear elec. prod.,Other countries,,,
8,1999,Non-ferrous metals reproc.,Other countries,,,
9,1999,Transport trade and services,Other countries,,,
0,1999,Other sources elec. prod.,Other countries,,,
1,1999,"Coal, lignite and peat",Other countries,,,
2,1999,Textile,Other countries,,,
3,1999,Plastic reproc.,Other countries,,,
4,1999,Wood and paper reproc.,Other countries,,,
5,1999,Crude Petroleum,Other countries,,,
6,1999,Aluminium,Other countries,,,
7,1999,"Lead, zinc and tin",Other countries,,,
8,1999,Gas elec. prod.,Other countries,,,
9,1999,Non-ferrous metals,Other countries,,,
0,2000,Iron,Other countries,,,
1,2000,Petroleum Refinery,Other countries,,,
2,2000,Non-ferrous metals prod.,Other countries,,,
3,2000,Copper,Other countries,,,
4,2000,Copper prod.,Other countries,,,
5,2000,Plastic prod.,Other countries,,,
6,2000,Chemical and fertilizer minerals,Other countries,,,
7,2000,Non-ferrous metals reproc.,Other countries,,,
8,2000,Natural Gas,Other countries,,,
9,2000,Precious metals reproc.,Other countries,,,
0,2000,Other petroleum,Other countries,,,
1,2000,Precious metals,Other countries,,,
2,2000,Petroleum elec. prod.,Other countries,,,
3,2000,"Lead, zinc and tin",Other countries,,,
4,2000,Crude Petroleum,Other countries,,,
5,2000,Nickel,Other countries,,,
6,2000,Gaseous fuels distribution,Other countries,,,
7,2000,Gas elec. prod.,Other countries,,,
8,2000,Biomass and waste elec. prod.,Other countries,,,
9,2000,Non-ferrous metals,Other countries,,,
0,2001,Copper,Other countries,,,
1,2001,Non-ferrous metals prod.,Other countries,,,
2,2001,Copper prod.,Other countries,,,
3,2001,"Lead, zinc and tin prod.",Other countries,,,
4,2001,Non-ferrous metals reproc.,Other countries,,,
5,2001,Natural Gas,Other countries,,,
6,2001,Precious metals reproc.,Other countries,,,
7,2001,Solar thermal elec. prod.,Other countries,,,
8,2001,Construction materials reproc.,Other countries,,,
9,2001,Geothermal elec. prod.,Other countries,,,
0,2001,Textile,Other countries,,,
1,2001,Wood and paper reproc.,Other countries,,,
2,2001,Crude Petroleum,Other countries,,,
3,2001,Petroleum elec. prod.,Other countries,,,
4,2001,"Lead, zinc and tin",Other countries,,,
5,2001,Nickel,Other countries,,,
6,2001,Gaseous fuels distribution,Other countries,,,
7,2001,Biomass and waste elec. prod.,Other countries,,,
8,2001,Gas elec. prod.,Other countries,,,
9,2001,Non-ferrous metals,Other countries,,,
