,year,country,sector,gas,length_ratio,length
0,2005,RoW Middle East,Iron,-78.96393627372933,0.5785570264085916,-0.36682265612538995
1,2005,Indonesia,Iron,-57.52033868858526,0.4214429735914083,-0.2672075939304282
2,2005,Other countries,Iron,105.41679270957951,-0.4357847351569487,0.2763007046020687
3,2005,Czechia,Gas elec. prod.,-60.056613995435,1.0,1.994449519807037
4,2005,Other countries,Gas elec. prod.,157.7846404659798,-0.7243101902625495,-1.4446001111604856
5,2005,Ireland,Chemicals,-9.518431966986896,0.39033952694126817,-0.09246106461375425
6,2005,Slovakia,Chemicals,-8.58459618960321,0.35204403700668313,-0.08338988036294737
7,2005,Spain,Chemicals,-6.2819785107440795,0.25761643605204876,-0.0610224901537003
8,2005,Other countries,Chemicals,12.778208345944492,-0.343840228607206,0.08144661608621157
9,2005,Other countries,"Lead, zinc and tin",53.11138116457539,-1.0,-1.083905738052559
10,2005,Czechia,Petroleum elec. prod.,-45.70119606775267,0.7111060074583679,1.0658840383527755
11,2005,Ireland,Petroleum elec. prod.,-18.566572153047048,0.28889399254163195,0.4330261482767167
12,2005,Other countries,Petroleum elec. prod.,137.71436736564485,-0.6818145919974476,-1.0219788373376053
13,2005,Estonia,Aluminium,-42.06609061643149,1.0,-0.5326444165336126
14,2005,Other countries,Aluminium,15.966514206284469,-0.27513006274766805,0.14654649174308787
15,2005,Ireland,"Lead, zinc and tin prod.",-2.7146610211829376,0.5144768782749509,-0.02632213954577852
16,2005,Czechia,"Lead, zinc and tin prod.",-1.475372584849799,0.2796095261334725,-0.014305639915037973
17,2005,RoW Africa,"Lead, zinc and tin prod.",-1.0865126020014104,0.20591359559157663,-0.010535140890506334
18,2005,Other countries,"Lead, zinc and tin prod.",2.7695631108193286,-0.34421146930352353,0.017610863987987977
19,2005,Czechia,Other petroleum,-35.655055373907494,0.593801420724814,-0.7276541913042346
20,2005,Ireland,Other petroleum,-22.694144050873888,0.3779496298133407,-0.46314579695660996
21,2005,Other countries,Other petroleum,-1.696220019290898,0.028248949461845252,-0.03461673508756935
22,2005,Ireland,Crude Petroleum,-17.16142718491136,0.8506036167662583,0.24807936984468953
23,2005,Norway,Crude Petroleum,-3.0141597120195485,0.14939638323374174,0.043571600072195425
24,2005,Other countries,Crude Petroleum,34.46648442285827,-0.6307682631784839,-0.18396417574879376
25,2005,Ireland,Wind elec. prod.,-6.561573797019825,0.4025005264910468,-0.0004316373300833583
26,2005,Great-Britain,Wind elec. prod.,-2.6579230525229924,0.16304250490927796,-0.0001748450669684006
27,2005,Brazil,Wind elec. prod.,-2.569952756652105,0.157646224763852,-0.00016905815291226383
28,2005,Norway,Wind elec. prod.,-2.4428013643438278,0.14984649501435263,-0.00016069380478632282
29,2005,Czechia,Wind elec. prod.,-2.069774406229997,0.12696424882147073,-0.00013615512470281903
30,2005,Other countries,Wind elec. prod.,16.24947829227554,-0.49919286240925365,0.0005353291738657947
0,2005,Brazil,Other sources elec. prod.,25.166172707782934,1.0,-0.4540071392326875
1,2005,Other countries,Other sources elec. prod.,-47.41252253018462,-0.6532567494459732,0.2965832280004108
2,2005,Netherlands,Plastic prod.,3.0481012583555067,0.5218349110205414,-0.008257282720789001
3,2005,Lithuania,Plastic prod.,2.7930205102022936,0.4781650889794587,-0.007566270948014818
4,2005,Other countries,Plastic prod.,-6.6164758983291865,-0.5311197291204999,0.008404201538298775
5,2005,Netherlands,Glass prod.,2.6535220252039027,1.0,-0.2117241539859621
6,2005,Other countries,Glass prod.,-13.028005570516044,-0.8307867642991525,0.17589762481397297
7,2005,Ireland,Copper prod.,7.152655432187436,1.0,0.10323992652647307
8,2005,Other countries,Copper prod.,-2.093899032390256,-0.22645181406887305,-0.023378868646256993
9,2005,Mexico,Gaseous fuels distribution,43.90969926809254,0.362244932086759,0.6570807352377813
10,2005,Lithuania,Gaseous fuels distribution,33.42359279223515,0.2757369625147211,0.5001628180625916
11,2005,Czechia,Gaseous fuels distribution,25.42312078413791,0.2097349063052139,0.38044084052789584
12,2005,Brazil,Gaseous fuels distribution,18.459083574338692,0.15228319909330598,0.276228450866569
13,2005,Other countries,Gaseous fuels distribution,-32.33376702875724,-0.210575852353727,-0.3819662433669891
14,2005,RoW Middle East,Precious metals,82.04089607788833,0.5060824302109804,1.6001300240516165
15,2005,Sweden,Precious metals,42.95906705384827,0.2649998975336349,0.8378759409556971
16,2005,Portugal,Precious metals,37.10978654616932,0.22891767225538465,0.7237912611570865
17,2005,Other countries,Precious metals,-7.181685595850325,-0.042422025569320954,-0.13412984277335424
18,2005,Latvia,Fertilizers,23.21987688003677,0.46900319685635933,-0.2661004829314496
19,2005,Sweden,Fertilizers,18.69121488120555,0.3775316974204678,-0.21420188109354082
20,2005,France,Fertilizers,7.597903136181117,0.15346510572317293,-0.08707219699095015
21,2005,Other countries,Fertilizers,-77.31034838720453,-0.6096100672410238,0.3458772442917739
22,2005,Bulgaria,Textile,16.192957843006784,0.5173892656443171,0.33046852740830174
23,2005,India,Textile,5.041990525790463,0.1610991519162716,0.10289776583245842
24,2005,Slovenia,Textile,4.438703869612448,0.1418232393227142,0.09058579325739691
25,2005,Other countries,Textile,5.623784562567053,0.17968834311669712,0.1147711135217766
26,2005,Mexico,Petroleum Refinery,7.745329272121415,0.4061466674332855,-0.5242543922323619
27,2005,Lithuania,Petroleum Refinery,5.785941146738295,0.3034010088081434,-0.3916302267863028
28,2005,Great-Britain,Petroleum Refinery,5.539006141746761,0.2904523237585711,-0.3749160553915889
29,2005,Other countries,Petroleum Refinery,-82.31950960670889,-0.8119112656068104,1.0480156092065533
30,2005,Mexico,Biomass and waste elec. prod.,7.672428745819616,1.0,-2.775920642257529
31,2005,Other countries,Biomass and waste elec. prod.,-143.69254021643854,-0.9493117278164098,2.635214021182733
0,2006,RoW Middle East,Iron,-85.35670666979354,0.601405169592245,-0.7481864489145214
1,2006,Indonesia,Iron,-56.5720810851666,0.3985948304077551,-0.49587743138400475
2,2006,Other countries,Iron,80.96965762033236,-0.3632580634826965,0.4519162360060117
3,2006,RoW Middle East,Copper,-18.891734799768624,1.0,-0.3008250930361301
4,2006,Other countries,Copper,4.15130524099825,-0.1801544081707066,0.05419496659882177
5,2006,Ireland,"Lead, zinc and tin prod.",-19.526541200406466,1.0,-0.2905313012409134
6,2006,Other countries,"Lead, zinc and tin prod.",5.2905074396017095,-0.21318036307801524,0.06193556828406614
7,2006,Ireland,Other petroleum,-19.435980921038507,1.0,-0.11164741037730115
8,2006,Other countries,Other petroleum,13.96525781255075,-0.4181059847492087,0.04668045046050052
9,2006,Ireland,Crude Petroleum,-22.06111161842843,1.0,-0.0677221107634787
10,2006,Other countries,Crude Petroleum,18.742728191017974,-0.45933736331056974,0.03110729579592266
11,2006,Great-Britain,"Tide, wave and ocean elec. prod.",-2.2040445335685277,0.7568777374049233,-0.040859936799298543
12,2006,RoW Africa,"Tide, wave and ocean elec. prod.",-0.707977348757471,0.2431222625950767,-0.01312492070145632
13,2006,Other countries,"Tide, wave and ocean elec. prod.",0.26676386478901026,-0.08392005187236007,0.004530412041785315
14,2006,South Korea,Wood and paper reproc.,-13.608755755663914,1.0,-0.03726157228498436
15,2006,Other countries,Wood and paper reproc.,11.78293871369968,-0.4640469633846772,0.01729111946978564
16,2006,Other countries,Natural Gas,0.0,-0.0,-0.0
17,2006,Other countries,Precious metals reproc.,0.0032514129385984992,-1.0,-6.635536609384693e-05
18,2006,Other countries,Non-ferrous metals reproc.,0.2635344676767515,-1.0,-0.005378254442382683
0,2006,Ireland,Coal elec. prod.,8.693069040956347,0.30891567912844564,0.17740957226441526
1,2006,Brazil,Coal elec. prod.,7.6845827249062655,0.27307825120206136,0.15682821887563805
2,2006,Sweden,Coal elec. prod.,3.339692987850529,0.11867886043026936,0.06815699975205161
3,2006,Other countries,Coal elec. prod.,8.423243854422257,0.2993272092392236,0.17190293580453586
4,2006,Czechia,Nickel,20.857642468041735,0.45501049279392863,0.4256661728171783
5,2006,Indonesia,Nickel,17.561710196874245,0.38310956874572133,0.35840224891580097
6,2006,Other countries,Nickel,7.4205626741090285,0.16187993846035015,0.15144005457365364
7,2006,Norway,Glass prod.,31.895080559240554,0.6775154829048005,0.6509200114130725
8,2006,Ireland,Glass prod.,5.933739428062456,0.12604452672781438,0.12109672302168277
9,2006,Other countries,Glass prod.,9.247713854392565,0.19643999036738527,0.18872885417127683
10,2006,Luxembourg,Textile,15.725857362371691,0.27979047761927855,0.3209358645381978
11,2006,Belgium,Textile,12.577426898693016,0.2237743989480111,0.25668218160597994
12,2006,Greece,Textile,12.443649116926702,0.2213942584829955,0.25395202279442247
13,2006,Netherlands,Textile,7.36246653857553,0.13099114291936662,0.15025441915460264
14,2006,Other countries,Textile,8.096434878748923,0.1440497220303482,0.16523336487242699
15,2006,Norway,Petroleum elec. prod.,23.562591865425794,0.25588084754538576,0.32556116942172086
16,2006,Indonesia,Petroleum elec. prod.,18.511810040726395,0.20103126472138017,0.2557751948254412
17,2006,Sweden,Petroleum elec. prod.,18.342825913000453,0.19919616092332648,0.2534403638123517
18,2006,Ireland,Petroleum elec. prod.,17.913079139635443,0.19452927328946276,0.24750261032194654
19,2006,Brazil,Petroleum elec. prod.,13.75392713476393,0.14936245352044492,0.19003616527879655
20,2006,Other countries,Petroleum elec. prod.,-29.740774414199436,-0.24412700461504255,-0.3106065728338577
21,2006,Czechia,Gaseous fuels distribution,24.22964560990364,0.322123871507819,0.4309627390840536
22,2006,Indonesia,Gaseous fuels distribution,22.473596888019888,0.2987778753691739,0.39972862285584343
23,2006,Ireland,Gaseous fuels distribution,15.936408186456134,0.21186845179658273,0.2834543366325359
24,2006,Sweden,Gaseous fuels distribution,12.578759849704289,0.16722980132642443,0.22373322690668268
25,2006,Other countries,Gaseous fuels distribution,-9.662343185607284,-0.11383432359137668,-0.15229654252907296
26,2006,Slovakia,Gas elec. prod.,45.37404568763692,0.5217155084028431,0.8056247052808391
27,2006,Indonesia,Gas elec. prod.,24.808850306369745,0.2852547476057297,0.44048579785053943
28,2006,Czechia,Gas elec. prod.,16.787962561728108,0.19302974399142717,0.2980734291177185
29,2006,Other countries,Gas elec. prod.,-11.305845875529016,-0.11504095442513029,-0.17764439337388688
30,2006,Slovakia,Fertilizers,28.812755041710773,0.3612036390247088,0.5880154090145056
31,2006,Sweden,Fertilizers,26.66382472719344,0.33426413086276785,0.5441596883100702
32,2006,France,Fertilizers,8.77528022473646,0.11000902711482509,0.1790873515252339
33,2006,Ireland,Fertilizers,8.527214082343335,0.10689921018751267,0.1740247771906803
34,2006,Other countries,Fertilizers,6.98965449914472,0.08762399281018551,0.14264601018662695
35,2006,Czechia,"Lead, zinc and tin",37.67000888518939,0.46541640831277,0.7687756915344773
36,2006,Sweden,"Lead, zinc and tin",20.88473487264035,0.2580328112640916,0.42621907903347656
37,2006,RoW Middle East,"Lead, zinc and tin",12.431747216280685,0.15359537493309364,0.2537091268628711
38,2006,Latvia,"Lead, zinc and tin",8.452781645003316,0.10443489104183078,0.17250574785721054
39,2006,Other countries,"Lead, zinc and tin",1.4990187955592091,0.018520514448214044,0.03059222031753488
40,2006,Germany,Biomass and waste elec. prod.,48.477984417110065,0.31258105233054806,0.9893466207573482
41,2006,Poland,Biomass and waste elec. prod.,29.61295259644981,0.1909412694547981,0.6043459713561186
42,2006,Estonia,Biomass and waste elec. prod.,19.761490585521315,0.12742005669407133,0.4032957262351289
43,2006,Czechia,Biomass and waste elec. prod.,17.85950628797337,0.11515625776777191,0.3644797201627219
44,2006,Ireland,Biomass and waste elec. prod.,15.999198676115412,0.1031611858198579,0.3265142586962329
45,2006,Other countries,Biomass and waste elec. prod.,23.378192447629402,0.1507401779329525,0.4771059683189674
0,2007,RoW Middle East,Iron,-54.927269822089265,0.404195722207884,-0.8181140502269406
1,2007,Indonesia,Iron,-54.75400066819483,0.40292067884560595,-0.815533293350964
2,2007,Estonia,Iron,-26.211483450934846,0.19288359894651005,-0.3904068590694259
3,2007,Other countries,Iron,36.71409801149973,-0.2127035954607216,0.4305236063104712
4,2007,Estonia,Aluminium,-44.55393276006165,0.7644714562788341,-0.8475346613025158
5,2007,Ireland,Aluminium,-13.72676875485666,0.23552854372116597,-0.2611197617520779
6,2007,Other countries,Aluminium,3.9566347852432173,-0.06357333106547092,0.07048085467404833
7,2007,Czechia,Other petroleum,-35.595362972812914,0.6731144520288772,-0.7032706262789274
8,2007,Ireland,Other petroleum,-17.286227766358795,0.32688554797112274,-0.3415303346262419
9,2007,Other countries,Other petroleum,1.6863436548184154,-0.030903564035294373,0.03228807339946999
10,2007,Great-Britain,Non-ferrous metals,-51.383825654913466,0.6459532516264485,-0.5755875415069459
11,2007,Ireland,Non-ferrous metals,-17.83691476983844,0.22423034773509934,-0.1998042339118537
12,2007,Slovakia,Non-ferrous metals,-10.326541867788471,0.12981640063845212,-0.11567509367377252
13,2007,Other countries,Non-ferrous metals,35.88500570700435,-0.31087494087569223,0.27701036024544157
14,2007,Sweden,"Lead, zinc and tin",-59.03374385525748,1.0,-0.38267471633512384
15,2007,Other countries,"Lead, zinc and tin",40.28268275483641,-0.4055993970965356,0.155212634229614
16,2007,Latvia,"Coal, lignite and peat",-14.058289475000429,0.569615026083459,-0.1942443588191164
17,2007,Ireland,"Coal, lignite and peat",-7.509138922545475,0.304255960217374,-0.10375429229049017
18,2007,Norway,"Coal, lignite and peat",-3.112906269293857,0.12612901369916693,-0.043011241404457876
19,2007,Other countries,"Coal, lignite and peat",7.970849933650605,-0.24412130926272413,0.08324778143207424
20,2007,RoW Middle East,Copper,-19.652937310740562,1.0,-0.26873345483009653
21,2007,Other countries,Copper,6.484998024065831,-0.24810674374230812,0.06667458241251589
22,2007,Ireland,Other sources elec. prod.,-47.267659516663656,1.0,-0.23148199660130828
23,2007,Other countries,Other sources elec. prod.,35.92504168319955,-0.43182924902141084,0.09996069675431973
24,2007,Ireland,Wind elec. prod.,-5.9228111867996915,0.4921065763314928,-0.09664648213511749
25,2007,Great-Britain,Wind elec. prod.,-3.2743090786744755,0.27205139244499016,-0.05342909707846948
26,2007,Norway,Wind elec. prod.,-1.4753467856938989,0.12258163103824964,-0.024074222910305768
27,2007,India,Wind elec. prod.,-1.3631599281592077,0.11326040018526737,-0.022243594720319504
28,2007,Other countries,Wind elec. prod.,2.4123505339608737,-0.1669680432255779,0.032791421173502505
29,2007,South Korea,Wood and paper reproc.,-7.307586412488764,0.5037427214036657,-0.0561124350304689
30,2007,Luxembourg,Wood and paper reproc.,-7.198998203019663,0.49625727859633434,-0.05527862363160585
31,2007,Other countries,Wood and paper reproc.,9.048422741066764,-0.38414009403996086,0.042789771749660185
0,2007,Czechia,Crude Petroleum,13.329157600884622,0.7148020154509189,0.22807024634592246
1,2007,Ireland,Crude Petroleum,5.318184338234257,0.285197984549081,0.09099746949151649
2,2007,Other countries,Crude Petroleum,-3.0130238630843706,-0.1391030922837827,-0.04438330592091103
3,2007,Norway,Petroleum elec. prod.,9.98878581590883,0.553784560278094,0.20139048203152368
4,2007,Sweden,Petroleum elec. prod.,8.048527847897113,0.446215439721906,0.16227166472531515
5,2007,Other countries,Petroleum elec. prod.,-0.2178684727208413,-0.011934609640782967,-0.004340165762671999
6,2007,Belgium,Wood and paper prod.,5.648691829731156,0.2952372157476034,0.11527942509655421
7,2007,Lithuania,Wood and paper prod.,4.762460863773077,0.24891704626665914,0.09719307885251179
8,2007,Malta,Wood and paper prod.,3.657671535767437,0.19117360140898934,0.07464635787280484
9,2007,Germany,Wood and paper prod.,1.5634069934713057,0.08171377404647125,0.031906265172883794
10,2007,Other countries,Wood and paper prod.,3.500491646992357,0.18295836253027692,0.07143860504066035
11,2007,Turkey,Plastic reproc.,12.332678278023558,0.6092410517740406,0.25168731179639914
12,2007,Norway,Plastic reproc.,3.1060714067491446,0.15344162622852361,0.0633892123826356
13,2007,Other countries,Plastic reproc.,4.803941187932281,0.23731732199743572,0.09803961608025065
14,2007,Ireland,Copper prod.,19.80516281476656,0.8934938240149811,0.40418699621972576
15,2007,Other countries,Copper prod.,2.360813359271873,0.10650617598501888,0.04817986447493618
16,2007,Indonesia,Gaseous fuels distribution,47.67770519178867,0.7337456340752503,0.44944804287817225
17,2007,Czechia,Gaseous fuels distribution,17.30081458077193,0.26625436592474966,0.16309126503146565
18,2007,Other countries,Gaseous fuels distribution,-34.96409368498834,-0.349841698904937,-0.21429179212516206
19,2007,Sweden,Fertilizers,21.63802254501108,0.46964620249898503,0.4415922968369608
20,2007,Czechia,Fertilizers,14.330039220663272,0.3110288145622493,0.2924497800135361
21,2007,Slovakia,Fertilizers,7.561784729873899,0.16412606443646127,0.15432213734436528
22,2007,Other countries,Fertilizers,2.543181306817175,0.05519891850230443,0.05190165932279949
23,2007,Belgium,Textile,19.133966522941257,0.3710927825222067,0.39048911271308695
24,2007,Greece,Textile,9.947748237158537,0.19293111905111024,0.2030152701460926
25,2007,Lithuania,Textile,8.709049234144285,0.16890723152183584,0.1777356986560058
26,2007,Malta,Textile,4.8638906094163215,0.09433248970974357,0.0992630736615576
