,year,country,sector,all three fossil fuels,length_ratio,length
0,2009,Mexico,Fertilizers,-24.46523872809013,0.2623557340983433,-0.33979498233458516
1,2009,Mexico,Other sources elec. prod.,-16.101460021114175,0.17266581417185722,-0.22363138918214132
2,2009,Mexico,Chemicals,-9.412719157416625,0.10093835060641392,-0.13073221051967532
3,2009,Mexico,Plastic prod.,-8.879302174538317,0.09521819370629417,-0.12332364131303218
4,2009,Mexico,Other sectors,-34.39343929005315,0.3688219074170914,-0.4776866568062938
5,2009,Lithuania,Aluminium prod.,-16.533297710913867,0.12017993361147798,-0.2296291348738037
6,2009,Lithuania,"Iron, steel and ferro-alloys",-13.432463180530938,0.09764008133774786,-0.18656198861848525
7,2009,Lithuania,Chemicals,-13.240052431413995,0.09624145467177156,-0.18388961710297214
8,2009,Lithuania,Non-ferrous metals prod.,-11.36438301856154,0.08260728262363344,-0.15783865303557695
9,2009,Lithuania,Precious metals prod.,-11.147462768735995,0.08103049729750879,-0.15482587178799992
10,2009,Lithuania,Coal elec. prod.,-10.108187423360816,0.0734760429959458,-0.14039149199112247
11,2009,Lithuania,Gaseous fuels distribution,-9.49091026198864,0.06898907798928415,-0.13181819808317558
12,2009,Lithuania,Crude Petroleum,-8.097226209783786,0.05885843981909076,-0.11246147513588592
13,2009,Lithuania,Gas elec. prod.,-7.965018783992399,0.05789742889844031,-0.11062526088878331
14,2009,Lithuania,Ceramic goods,-6.123522789752419,0.04451166217463222,-0.08504892763545027
15,2009,Lithuania,Casting of metals,-6.109721327237928,0.044411339850693295,-0.08485724065608233
16,2009,Lithuania,Biomass and waste elec. prod.,-6.066569801926082,0.04409767299862976,-0.08425791391564003
17,2009,Lithuania,Other sectors,-17.892384525305715,0.1300590857311442,-0.24850534062924604
18,2009,Switzerland,Coke oven products,-23.016567390646575,0.14305291945225154,-0.3196745470923135
19,2009,Switzerland,Petroleum elec. prod.,-22.589666018149387,0.14039963555385787,-0.313745361363186
20,2009,Switzerland,Gaseous fuels distribution,-15.33372924973191,0.09530242707502669,-0.2129684618018321
