,year,country,sector,all three fossil fuels,length_ratio,length
0,2014,RoW Middle East,Natural Gas,-30.472905025857607,0.6276708088944789,-0.42323479202580006
1,2014,RoW Middle East,Other sectors,-18.076278071456976,0.3723291911055211,-0.25105941765912465
2,2014,Spain,Gaseous fuels distribution,-7.347247439767565,0.10136064891447584,-0.10204510333010507
3,2014,Spain,Petroleum Refinery,-6.2530207410815954,0.08626499177925578,-0.08684751029279994
4,2014,Spain,Coal elec. prod.,-6.245506314400174,0.08616132477050276,-0.08674314325555799
5,2014,Spain,Chemicals,-5.841425703541738,0.08058673738030801,-0.08113091254919082
6,2014,Spain,Copper prod.,-4.818430442068688,0.0664737699881791,-0.06692264502873177
7,2014,Spain,Processing Nuclear Fuel,-4.521245339968434,0.062373884276755526,-0.06279507416622826
8,2014,Spain,Fertilizers,-4.173291841248551,0.0575736114247192,-0.05796238668400765
9,2014,Spain,Copper reproc.,-3.184214690784086,0.04392856916645406,-0.044225204038667865
10,2014,Spain,Gas elec. prod.,-2.994404517218841,0.041309999080055664,-0.04158895162803945
11,2014,Spain,Other sectors,-27.10740478551225,0.37396646321929405,-0.3764917331321146
12,2014,Ireland,Gaseous fuels distribution,-22.43874686860097,0.17086176894324562,-0.31164926206390237
13,2014,Ireland,Coke oven products,-15.06348540075205,0.11470220583595907,-0.20921507501044515
14,2014,Ireland,Non-ferrous metals,-13.921052107545327,0.10600304921549274,-0.19334794593812954
15,2014,Ireland,Chemicals,-12.648921984403774,0.09631630492273952,-0.175679472005608
16,2014,Ireland,Crude Petroleum,-10.323379826800755,0.07860826404474561,-0.14338027537223272
17,2014,Ireland,"Coal, lignite and peat",-9.439473964329526,0.07187768679256967,-0.1311038050601323
18,2014,Ireland,Water,-7.80723097770392,0.059448832112172556,-0.1084337635792211
19,2014,Ireland,Other sectors,-39.68461135589814,0.30218188813307517,-0.5511751577208075
20,2014,Canada,Coke oven products,-28.480354201668092,0.4774910109405776,-0.39556047502316793
21,2014,Canada,"Iron, steel and ferro-alloys",-7.980006233574965,0.13378981233171064,-0.11083341991076338
22,2014,Canada,Other sectors,-23.18548325418378,0.3887191767277117,-0.3220206007525525
23,2014,Cyprus,Coke oven products,-9.772607456060795,0.09503927262102588,-0.13573065911195548
24,2014,Cyprus,Gaseous fuels distribution,-7.532444110004155,0.07325353161804846,-0.10461727930561326
25,2014,Cyprus,Coal elec. prod.,-7.070127042541613,0.06875746667228252,-0.09819620892418907
26,2014,Cyprus,Construction products,-5.717763543243317,0.055605639601522115,-0.07941338254504605
27,2014,Cyprus,Petroleum Refinery,-5.2849866674656205,0.05139685503035798,-0.07340259260368917
28,2014,Cyprus,Electricity distribution,-4.969928138786855,0.04833288939648711,-0.06902677970537299
29,2014,Cyprus,Other non-metallic products,-4.059045901573138,0.03947449764613439,-0.05637563752184914
30,2014,Cyprus,Other sectors,-58.42014101964357,0.5681398474141416,-0.8113908474950496
31,2014,Great-Britain,Fertilizers,-16.01753535054985,0.2427337979992779,-0.22246576875763677
32,2014,Great-Britain,Coal elec. prod.,-11.887328862263402,0.18014360010165853,-0.16510178975365836
33,2014,Great-Britain,Other sources elec. prod.,-11.36152015988753,0.17217536150842289,-0.157798891109549
34,2014,Great-Britain,Other sectors,-26.721687674017232,0.4049472403906406,-0.3711345510280171
35,2014,Austria,Petroleum elec. prod.,-16.172815714036897,0.1733911084479248,-0.22462244047273466
36,2014,Austria,Natural Gas,-15.76518717622011,0.16902086363361488,-0.21896093300305705
37,2014,Austria,Coke oven products,-12.134307188529839,0.13009367143413988,-0.16853204428513663
38,2014,Austria,Chemicals,-9.272820827345647,0.09941526015763495,-0.12878917815757843
39,2014,Austria,Fertilizers,-9.090186842991093,0.09745721466033715,-0.12625259504154296
40,2014,Austria,"Coal, lignite and peat",-8.75821010366414,0.0938980437757726,-0.12164180699533528
41,2014,Austria,Petroleum Refinery,-6.813687856933768,0.07305053807708378,-0.09463455356852456
42,2014,Austria,Other sectors,-15.266400560481543,0.16367329981349196,-0.2120333411177992
43,2014,Portugal,Petroleum Refinery,-8.582364747504219,0.28223698381155105,-0.11919951038200305
44,2014,Portugal,Precious metals,-4.615218506554104,0.1517746436143812,-0.06410025703547367
45,2014,Portugal,Petroleum elec. prod.,-1.8688082683642273,0.06145704878583615,-0.0259556703939476
46,2014,Portugal,Ceramic goods,-1.7132263015074607,0.0563406285038979,-0.02379480974315918
47,2014,Portugal,Other sectors,-13.628745501106948,0.4481906952843337,-0.18928813195981872
48,2014,Sweden,Coal elec. prod.,-9.670232238614018,0.1420315302009812,-0.13430878109186137
49,2014,Sweden,Other sources elec. prod.,-9.450024361320205,0.1387972271353877,-0.1312503383516695
50,2014,Sweden,Solar photovoltaic elec. prod.,-5.746791915881863,0.0844060028155347,-0.07981655438724808
51,2014,Sweden,Gas elec. prod.,-5.090866207627938,0.0747720943692139,-0.07070647510594358
52,2014,Sweden,Fertilizers,-5.070211351031427,0.07446872617534882,-0.0704196020976587
53,2014,Sweden,Other sectors,-33.05698309058242,0.4855244193035336,-0.45912476514697803
54,2014,Bulgaria,Steel reproc.,-25.697539484771518,0.37474701177328024,-0.3569102706218266
55,2014,Bulgaria,"Iron, steel and ferro-alloys",-7.2098989802399895,0.1051418988823155,-0.10013748583666653
56,2014,Bulgaria,Casting of metals,-6.901879664111066,0.10065005567078283,-0.09585943977932036
57,2014,Bulgaria,Textile,-4.501845031600738,0.06565036991415153,-0.06252562543889914
58,2014,Bulgaria,Other sectors,-24.261870585889667,0.3538106637594699,-0.33697042480402317
0,2014,China,"Lead, zinc and tin prod.",0.2683470666715666,0.5348012621087667,-0.07878931480993419
1,2014,China,Sand and clay,0.2334226292589392,0.4651987378912333,-0.06853515951770903
2,2014,China,Other sectors,-11.109131847520818,-0.9567846050495958,0.14095778898371344
3,2014,Italy,Aluminium prod.,7.911424913854571,0.5827963060655198,-0.014968887989649097
4,2014,Italy,Coal elec. prod.,2.704773818247971,0.1992475700878055,-0.005117593450427283
5,2014,Italy,Petroleum Refinery,1.6753427350508598,0.12341437452961132,-0.003169848417739742
6,2014,Italy,Gas elec. prod.,1.2833985788206412,0.09454174931706326,-0.0024282666879386575
7,2014,Italy,Other sectors,-15.424230997268388,-0.531885238176925,0.013661257751217008
8,2014,Taiwan,Natural Gas,2.307948389908873,0.5014127263235593,-0.07577702849444891
9,2014,Taiwan,Petroleum Refinery,1.0679480171234488,0.23201676830340676,-0.035064010823634174
10,2014,Taiwan,Gaseous fuels distribution,0.74266755755934,0.16134804678305253,-0.024384055084220896
11,2014,Taiwan,Non-ferrous metals,0.48432756317455716,0.1052224585899814,-0.015901960249975314
