,year,country,sector,coal,length_ratio,length
0,1996,Poland,Non-ferrous metals,-35.07759409610274,0.20628239067543783,-0.48718880689031585
1,1996,Poland,Crude Petroleum,-15.533992656053377,0.09135145167157872,-0.21574989800074135
2,1996,Poland,Precious metals,-14.922940074389455,0.08775800717738987,-0.20726305658874242
3,1996,Poland,Natural Gas,-9.413437551590542,0.055358027044157564,-0.1307421882165353
4,1996,Poland,Gaseous fuels distribution,-8.769905933143708,0.05157358161255951,-0.12180424907144038
5,1996,Poland,Other sectors,-86.32860811689292,0.5076765418188764,-1.199008446067957
6,1996,Russia,Aluminium prod.,-13.123654125299057,0.18436020284222254,-0.08628742237225114
7,1996,Russia,"Iron, steel and ferro-alloys",-12.572732428696787,0.1766208922229356,-0.08266513755166012
8,1996,Russia,Non-ferrous metals prod.,-11.607384968587532,0.16305975659258684,-0.07631802239370644
9,1996,Russia,"Lead, zinc and tin prod.",-8.879573948254317,0.12473965243391207,-0.05838279037555769
10,1996,Russia,Casting of metals,-8.37383325728722,0.1176350415167042,-0.055057568589333764
11,1996,Russia,Precious metals prod.,-7.336715263758164,0.10306567830179407,-0.048238565474569485
12,1996,Russia,Copper prod.,-5.0116808444738545,0.07040375251025036,-0.032951571086317494
13,1996,Russia,Coal elec. prod.,-4.279279177556372,0.06011502357959424,-0.0281360638064036
14,1996,Russia,Other sectors,37.48617981512773,-0.3449509818237323,0.1614498715420717
15,1996,Denmark,Coke oven products,-49.230790194980585,0.6129917170589659,-0.6837609749302859
16,1996,Denmark,Chemical and fertilizer minerals,-9.102474436063424,0.11333844961555693,-0.12642325605643645
17,1996,Denmark,"Lead, zinc and tin",-8.122842104805695,0.10114066643056595,-0.11281725145563465
18,1996,Denmark,Other sectors,-13.856218577748123,0.17252916689491124,-0.1924474802465017
19,1996,RoW Middle East,Copper,-94.19575641188645,1.0,-0.2834875597436436
20,1996,RoW Middle East,Other sectors,73.78465211034411,-0.43924558083557363,0.12452065783925612
21,1996,Lithuania,Coal elec. prod.,-4.389927835956506,1.0,0.5679773380152694
22,1996,Lithuania,Other sectors,45.2842961730559,-0.9116256383761517,-0.5177827033513572
23,1996,Austria,Coal elec. prod.,-28.591283776037173,1.0,-0.18499180519084069
24,1996,Austria,Other sectors,15.271873802296643,-0.34817087153434145,0.0644087580400061
25,1996,USA,Coal elec. prod.,-31.991466396558412,0.4544494577419161,-0.4443259221744224
26,1996,USA,Coke oven products,-16.127074607580802,0.2290904774270352,-0.22398714732751115
27,1996,USA,Other non-metallic products,-7.160220199091704,0.10171331774713505,-0.09944750276516255
28,1996,USA,Other sectors,-15.117332029047752,0.21474674708391361,-0.20996294484788544
29,1996,Netherlands,Coke oven products,-31.557131542095785,1.0,-0.2011978405418952
30,1996,Netherlands,Other sectors,17.07088702307933,-0.35105043402497627,0.07063058924712028
31,1996,Sweden,Gaseous fuels distribution,-5.963594513696524,0.5889069730076613,-0.07860735191553231
32,1996,Sweden,Coal elec. prod.,-3.065721171057014,0.3027410013853539,-0.04040989413594459
33,1996,Sweden,Chemical and fertilizer minerals,-1.0972319484648274,0.10835202560698477,-0.014462837422606333
34,1996,Sweden,Other sectors,0.5159816230843717,-0.048482988456789666,0.006471513346285299
35,1996,Canada,Coke oven products,-31.56264919602274,0.43726368480675687,0.08587128332982806
36,1996,Canada,Construction products,-11.428075903921496,0.15832266008360643,0.031091925705149123
37,1996,Canada,Electricity distribution,-11.392339971993714,0.15782758043494644,0.030994700332317847
38,1996,Canada,Coal elec. prod.,-9.88750306913569,0.13697982063220454,0.02690054856299217
39,1996,Canada,Ceramic goods,-7.911619158499273,0.1096062540424857,0.02152483735246143
40,1996,Canada,Other sectors,86.32178455993082,-0.5446032900452838,-0.10695098872091938
0,1996,Belgium,Coal elec. prod.,31.78446827932857,0.6465621849193274,0.4414509483240079
1,1996,Belgium,Non-ferrous metals,10.729116784842741,0.21825254805895697,0.14901551090059362
2,1996,Belgium,Other sectors,6.645597177973535,0.13518526702171568,0.09229996080518797
3,1996,Finland,Gas elec. prod.,27.97947158719436,0.2853725625846392,0.38860377204436614
4,1996,Finland,Biomass and waste elec. prod.,20.467022919372102,0.20875043192927714,0.2842642072135014
5,1996,Finland,Coke oven products,14.409597213928915,0.14696859695639852,0.20013329463790158
6,1996,Finland,Petroleum elec. prod.,11.274782036158458,0.114995504193667,0.15659419494664525
7,1996,Finland,Water,9.741920548843531,0.09936130576503877,0.13530445206727126
8,1996,Finland,Other sources elec. prod.,9.180917346416972,0.09363943496430756,0.12751274092245796
9,1996,Finland,Other sectors,4.991704255565807,0.05091216360667176,0.06932922577174731
10,1996,RoW America,Fertilizers,33.02549451936325,0.1989916407479653,0.32211794275988637
11,1996,RoW America,Coke oven products,28.69192891696397,0.1728801973900233,0.2798500143919578
12,1996,RoW America,"Iron, steel and ferro-alloys",25.34394078690474,0.15270724734336816,0.24719502876541732
13,1996,RoW America,Casting of metals,21.816930161819116,0.13145561609800424,0.21279392673260067
14,1996,RoW America,Gas elec. prod.,20.145068744062655,0.12138199111632471,0.19648723493873252
15,1996,RoW America,Ceramic goods,19.981505731728937,0.12039645940321492,0.19489190436726578
16,1996,RoW America,Petroleum elec. prod.,16.959361572293947,0.10218684790109943,0.16541507522273208
17,1996,RoW America,Other sectors,-49.41414927627795,-0.22942947821850468,-0.37138922647420075
18,1996,Indonesia,Coal elec. prod.,33.73263261044925,0.6020379828454446,0.46850878625623965
19,1996,Indonesia,Biomass and waste elec. prod.,6.6279117080742855,0.1182906368823019,0.09205432927880952
20,1996,Indonesia,Other sectors,15.670193893402711,0.2796713802722535,0.21764158185281546
21,1996,Latvia,Coal elec. prod.,8.431892092362213,0.2616068925081348,0.11710961239391963
22,1996,Latvia,Coke oven products,8.086324128345467,0.2508853414936628,0.11231005733813147
23,1996,Latvia,"Iron, steel and ferro-alloys",2.305055933351663,0.07151639432480329,0.03201466574099532
24,1996,Latvia,Other sectors,13.407882046512878,0.4159913716733991,0.18622058397934552
25,1996,Cyprus,Coke oven products,33.91143152148766,0.5778776902183071,-0.44614945690890395
26,1996,Cyprus,Construction products,24.771282996660297,0.4221223097816929,-0.325898788698848
27,1996,Cyprus,Other sectors,-114.27018820190608,-0.6607011874606505,0.5100931926499537
28,1996,Czechia,Coke oven products,71.1282925922251,0.6432639754757865,0.7956258330915503
29,1996,Czechia,Coal elec. prod.,27.02076506093509,0.24436808645388852,0.30224848550248334
30,1996,Czechia,"Iron, steel and ferro-alloys",12.424976186703862,0.11236793807032498,0.13898312006957292
31,1996,Czechia,Other sectors,-21.52029825608436,-0.16291613663221227,-0.20150403547188825
32,1996,Estonia,Non-ferrous metals,2.3536386137852583,0.355286308833593,0.03268942519146192
33,1996,Estonia,Ash reproc. into clinker,1.0534831051062006,0.15902531579807072,0.014631709793141674
34,1996,Estonia,Gas elec. prod.,1.0510239105334884,0.1586540956127266,0.014597554312965118
35,1996,Estonia,Water,0.9911163065809747,0.14961092672745638,0.013765504258069093
36,1996,Estonia,Other sectors,1.1753632050873755,0.1774233530281532,0.01632448895954688
37,1996,Spain,Fertilizers,24.616808416164268,0.35718486531310395,0.34190011689117034
38,1996,Spain,"Iron, steel and ferro-alloys",20.892396118803205,0.3031444031088381,0.2901721683167112
39,1996,Spain,Chemicals,13.104774298180068,0.19014760010808215,0.18201075414138984
40,1996,Spain,Other sectors,10.304978286117489,0.14952313146997578,0.14312469841829845
41,1996,Bulgaria,Coal elec. prod.,30.928939797341904,1.0,-0.02037559644358507
42,1996,Bulgaria,Other sectors,-32.39598274128003,-0.5115834562848725,0.010423818052475005
0,1997,Russia,Coal elec. prod.,-34.43138741033849,0.22962809796053726,-0.478213714032479
1,1997,Russia,Aluminium prod.,-14.565440466542778,0.09713911177698832,-0.20229778425753858
2,1997,Russia,"Iron, steel and ferro-alloys",-13.84870628187851,0.09235910376841373,-0.1923431428038682
3,1997,Russia,Non-ferrous metals prod.,-10.90905635940014,0.07275413658182096,-0.15151467165833526
4,1997,Russia,Casting of metals,-7.783354986278155,0.05190836430582122,-0.1081021525871966
