,year,country,sector,coal,length_ratio,length
0,2015,Russia,Coal elec. prod.,-8.389664823545598,0.3625762656407437,-0.061282776134124126
1,2015,Russia,Construction products,-6.023248860160681,0.26030683283232553,-0.043997158320485695
2,2015,Russia,Ceramic goods,-2.3739200278884987,0.10259373607226252,-0.017340431672683006
3,2015,Russia,Other non-metallic products,-2.330065979044482,0.1006984950110862,-0.017020097319117376
4,2015,Russia,Water,-2.1717751192577905,0.09385763664145871,-0.01586385287688872
5,2015,Russia,Plastic prod.,-1.8503599769481571,0.07996703380212328,-0.01351605798560788
6,2015,Russia,Other sectors,10.969567836603918,-0.321607072494448,0.05435814777340333
7,2015,India,Construction products,-9.653585553355892,0.27622745902073426,-0.13407757712994295
8,2015,India,Coke oven products,-7.493601089331193,0.21442171682017006,-0.10407779290737769
9,2015,India,"Iron, steel and ferro-alloys",-3.330005503686362,0.09528469538332096,-0.04625007644008836
10,2015,India,Copper,-2.8647840106752476,0.08197285905203995,-0.039788666814933996
11,2015,India,Coal elec. prod.,-2.2903460580465875,0.06553590563792461,-0.03181036191731371
12,2015,India,Other sectors,-9.315635484617953,0.26655736408581016,-0.12938382617524935
13,2015,Romania,Coal elec. prod.,-15.609525509334894,0.5671279708059269,-0.21679896540742905
14,2015,Romania,Coke oven products,-3.140235254094506,0.11409156841076425,-0.04361437852909036
15,2015,Romania,Other sectors,-8.774054517895394,0.3187804607833088,-0.12186186830410269
16,2015,Finland,Petroleum elec. prod.,-7.560228697227878,0.14694416147465678,-0.1050031763503872
17,2015,Finland,Other sources elec. prod.,-6.933896414988293,0.1347704725951192,-0.0963041168748374
18,2015,Finland,Gas elec. prod.,-4.514284148661815,0.08774175034237736,-0.06269839095363633
19,2015,Finland,Biomass and waste elec. prod.,-3.1489430635567963,0.06120433872264422,-0.04373532032717773
20,2015,Finland,Gaseous fuels distribution,-3.094323069716488,0.060142718827791306,-0.042976709301617885
21,2015,Finland,Water,-2.8818374170125995,0.05601274772342289,-0.04002551968073055
22,2015,Finland,Coal elec. prod.,-2.6078267252033456,0.05068694701612879,-0.036219815627824246
23,2015,Finland,Wind elec. prod.,-2.546978376101383,0.049504269878440664,-0.035374699668074765
24,2015,Finland,Coke oven products,-2.2996821467014215,0.044697704029666,-0.031940029815297526
25,2015,Finland,Other sectors,-15.8616704915839,0.30829488938975275,-0.22030097904977639
26,2015,RoW Europe,Iron,-35.283238687307644,0.7756488074858773,-0.44305590000853756
27,2015,RoW Europe,Coke oven products,-10.205439109634717,0.22435119251412275,-0.12815093449253215
28,2015,RoW Europe,Other sectors,4.361785712865348,-0.08749739532526513,0.049979110210833386
29,2015,RoW Middle East,Gas elec. prod.,-4.659701019912376,0.5869246545725939,0.2945439878766496
30,2015,RoW Middle East,Other sources elec. prod.,-3.2794799015393394,0.4130753454274061,0.20729894133398363
31,2015,RoW Middle East,Other sectors,44.07187182461731,-0.8473558887528622,-0.4252395612956158
32,2015,Sweden,Coal elec. prod.,-20.31558514513428,0.4677494777050078,-0.2821609047935316
33,2015,Sweden,"Lead, zinc and tin",-7.980160814083593,0.18373657594024959,-0.11083556686227213
34,2015,Sweden,Iron,-7.518262153267896,0.1731017428401589,-0.10442030768427633
35,2015,Sweden,Other sectors,-7.618611512899605,0.1754122035145838,-0.10581404879027229
36,2015,Bulgaria,Steel reproc.,-75.12090299361397,0.7998332450065596,-1.0433458749113051
37,2015,Bulgaria,"Iron, steel and ferro-alloys",-10.305474427484283,0.10972526586065638,-0.14313158927061503
38,2015,Bulgaria,Other sectors,-8.494328504294842,0.090441489132784,-0.1179767847818728
39,2015,Denmark,Coke oven products,-19.102610223519267,0.925512855098685,-0.26531403088221206
40,2015,Denmark,Other sectors,-1.5374166743052982,0.07448714490131503,-0.021353009365351363
41,2015,Germany,Coke oven products,-9.16067126484961,0.41802160082355416,-0.12723154534513348
42,2015,Germany,Coal elec. prod.,-2.365640073354644,0.10794936548269347,-0.03285611212992561
43,2015,Germany,Stone quarrying,-2.222918168295296,0.10143665069350324,-0.03087386344854578
44,2015,Germany,"Iron, steel and ferro-alloys",-2.15788201977063,0.09846890803232985,-0.029970583607925417
45,2015,Germany,Other sectors,-6.00723750928673,0.2741234749679193,-0.08343385429564903
0,2015,Malta,Petroleum Refinery,1.1922165588493794,1.0,-0.13444841563213575
1,2015,Malta,Other sectors,-10.872502484363153,-0.901181572933511,0.12116243467778653
2,2015,Italy,Petroleum elec. prod.,40.42466242159979,0.580633148918792,0.5128071240668421
3,2015,Italy,Gas elec. prod.,21.215293409747858,0.3047224609884696,0.2691266407180669
4,2015,Italy,Coal elec. prod.,7.981736448666532,0.11464439009273829,0.10125233132715401
5,2015,Italy,Other sectors,-6.0322933599456405,-0.07973530156961661,-0.07042110971558775
6,2015,Norway,Coal elec. prod.,51.65033084385799,1.0,0.66788589028257
7,2015,Norway,Other sectors,-3.5625467435129536,-0.06452383753908575,-0.043094560679240196
8,2015,Spain,"Iron, steel and ferro-alloys",20.127634287514052,0.48649376136974704,0.14174525036236932
9,2015,Spain,Fertilizers,12.85507837650532,0.31071289068325925,0.0905295812154126
10,2015,Spain,Chemicals,8.390139129277442,0.20279334794699366,0.05908604828895802
11,2015,Spain,Other sectors,-20.39486844289154,-0.33018651756783846,-0.0962034342787002
12,2015,RoW Asia and Pacific,Coke oven products,29.261157121403073,0.34154778939680813,0.4064049600194871
13,2015,RoW Asia and Pacific,Coal elec. prod.,15.128968517388316,0.17659129922747616,0.2101245627415044
14,2015,RoW Asia and Pacific,Gaseous fuels distribution,5.581447246560998,0.0651488579480483,0.07752010064668054
15,2015,RoW Asia and Pacific,Other sectors,35.700646434467714,0.41671205342766743,0.4958423115898294
16,2015,Hungary,Processing Nuclear Fuel,32.7664632518007,1.0,0.13092329523409454
17,2015,Hungary,Other sectors,-23.33998599494589,-0.41599470842114095,-0.054463398026442116
18,2015,Cyprus,Coal elec. prod.,14.986518972167719,0.6637471601197901,-0.566352668253006
19,2015,Cyprus,Electricity distribution,7.592137288241774,0.33625283988021,-0.286913006210736
20,2015,Cyprus,Other sectors,-84.01378482179892,-0.788177697863248,0.6725249749645638
21,2015,Turkey,Gas elec. prod.,32.10298249665351,0.7876866127954666,0.4458747568979654
22,2015,Turkey,Other sectors,8.653051661044536,0.21231338720453344,0.120181273070063
23,2015,Croatia,Coke oven products,72.3381886197589,0.702235458694341,0.9307204589070253
24,2015,Croatia,Gaseous fuels distribution,30.673112965974944,0.29776454130565905,0.3946476172614782
25,2015,Croatia,Other sectors,-7.584800101601587,-0.06858108003702035,-0.09089517411022381
26,2015,RoW America,Fertilizers,12.227603397683492,0.18505807516075795,0.16982782496782625
27,2015,RoW America,"Iron, steel and ferro-alloys",9.621279274505845,0.14561278814959427,0.13362887881258118
28,2015,RoW America,Petroleum elec. prod.,7.9362990258531365,0.12011153566714629,0.11022637535907133
29,2015,RoW America,Casting of metals,7.82192732530671,0.11838058266943997,0.10863787951814875
30,2015,RoW America,Non-ferrous metals,6.593276511296398,0.09978562605443214,0.09157328487911663
31,2015,RoW America,Other sources elec. prod.,6.488439619577482,0.09819897716205682,0.09011721693857615
32,2015,RoW America,Gas elec. prod.,6.213751119182341,0.0940417172723919,0.08630209887753251
33,2015,RoW America,Other sectors,9.171835162364175,0.13881069786418068,0.1273865994772802
