,year,country,sector,coal,length_ratio,length
0,2017,Russia,Coal elec. prod.,-10.858751637229137,0.4280027849259254,-0.0752306933826809
1,2017,Russia,Construction products,-6.495641317463409,0.25602874682413007,-0.045002557992260994
2,2017,Russia,Ceramic goods,-3.446080840082133,0.13582889137810586,-0.023874848574978947
3,2017,Russia,Other non-metallic products,-2.286945111018146,0.09014101336774515,-0.01584422152544318
4,2017,Russia,Water,-2.2833310511460416,0.08999856350409356,-0.015819182898611273
5,2017,Russia,Other sectors,12.715201642012644,-0.3338554272164408,0.05868227068525001
6,2017,Croatia,Solar photovoltaic elec. prod.,-7.181225777427036,0.6825120396624134,-0.025089170321160488
7,2017,Croatia,Construction products,-3.340531144222347,0.31748796033758664,-0.011670870327456034
8,2017,Croatia,Other sectors,7.875033994948993,-0.4280656355040595,0.01573571016140509
9,2017,Lithuania,Coal elec. prod.,-13.78742506274547,1.0,0.08093860071307936
10,2017,Lithuania,Other sectors,19.615004314087184,-0.5872328653942702,-0.04752980641774431
11,2017,Cyprus,Construction products,-7.39168017683253,0.2838468356829701,-0.0762972185732943
12,2017,Cyprus,Coke oven products,-6.607101139393642,0.25371833014802825,-0.06819876235286415
13,2017,Cyprus,Coal elec. prod.,-5.016651718416679,0.19264371319245874,-0.051782079785566155
14,2017,Cyprus,Electricity distribution,-4.661916716178062,0.17902158595175197,-0.048120490897260684
15,2017,Cyprus,"Iron, steel and ferro-alloys",-2.3637373694467723,0.09076953502479104,-0.024398591715561198
16,2017,Cyprus,Other sectors,6.6876928009003365,-0.20433675856566014,0.054925136978646996
17,2017,Poland,Casting of metals,-2.5716851431830667,0.2451870801758351,-0.005798942954200867
18,2017,Poland,Aluminium reproc.,-1.9281933023201248,0.18383591283080272,-0.004347920659908961
19,2017,Poland,"Iron, steel and ferro-alloys",-1.3465223559765853,0.128378812518529,-0.0030362995056228484
20,2017,Poland,Aluminium prod.,-1.3338934903304178,0.1271747636084497,-0.003007822430327485
21,2017,Poland,Lead reproc.,-1.177843428435743,0.1122967918090497,-0.0026559421041820086
22,2017,Poland,Precious metals prod.,-1.127644975765985,0.10751082021681631,-0.0025427486348365445
23,2017,Poland,Non-ferrous metals prod.,-1.0028822913062956,0.0956158188405173,-0.0022614188258929776
24,2017,Poland,Other sectors,8.785786139040258,-0.4558254905129512,0.010780772031950436
25,2017,Indonesia,Biomass and waste elec. prod.,-16.808293286814504,0.8539007787737644,-0.19343703126962106
26,2017,Indonesia,Gas elec. prod.,-2.875835952359962,0.14609922122623553,-0.03309635068536948
27,2017,Indonesia,Other sectors,3.3737257384151462,-0.14631568034815634,0.03314538590231321
28,2017,Romania,Coke oven products,-11.509582910528067,0.6704208810073724,-0.15985531820177873
29,2017,Romania,Coal elec. prod.,-5.036083253349048,0.2933464572767769,-0.069945600740959
30,2017,Romania,Other sectors,-0.6220313774551336,0.036232661715850725,-0.008639324686876856
31,2017,Slovenia,Construction products,-3.2794739449213184,0.6661968160790867,-0.007847989976881508
32,2017,Slovenia,Coal elec. prod.,-1.6432063588104242,0.3338031839209133,-0.003932297450895457
33,2017,Slovenia,Other sectors,4.074499608931801,-0.4528640805767302,0.005334869034909829
34,2017,Hungary,Coal elec. prod.,-2.181873186368712,1.0,0.12402178507062583
35,2017,Hungary,Other sectors,11.111441711453772,-0.8358668847357167,-0.10366570312634664
36,2017,Netherlands,Non-ferrous metals prod.,-4.932491373404214,0.36118326186759697,-0.040286775481230566
37,2017,Netherlands,Construction products,-4.622753765599796,0.3385026262534983,-0.03775695261504317
38,2017,Netherlands,"Iron, steel and ferro-alloys",-4.10123314822175,0.3003141118789047,-0.03349736401557208
39,2017,Netherlands,Other sectors,5.625519655172862,-0.2917498317331044,0.032542094854957716
0,2017,Finland,Aluminium prod.,1.9988734632389928,0.4466461199098323,-0.08121095229915294
1,2017,Finland,Coke oven products,1.1438474574590352,0.2555914809209313,-0.04647264722534687
2,2017,Finland,"Iron, steel and ferro-alloys",0.7147702868072647,0.15971464982680203,-0.029039945116233857
3,2017,Finland,Water,0.6178045000730474,0.13804774934243444,-0.025100384145544823
4,2017,Finland,Other sectors,-17.56661858019039,-0.7969642904354399,0.1449071783893404
5,2017,Great-Britain,Coal elec. prod.,1.7158328873935922,1.0,-0.048677417315617165
6,2017,Great-Britain,Other sectors,-5.2206069341180275,-0.7526349349889306,0.036636324816768574
7,2017,Canada,Coke oven products,5.4225502723268555,0.20041926380492744,0.07531319822676188
8,2017,Canada,Copper prod.,4.495991141602797,0.16617332978396648,0.06244432141114995
9,2017,Canada,Coal elec. prod.,3.6153726886539914,0.13362537851208287,0.05021350956463877
10,2017,Canada,"Iron, steel and ferro-alloys",3.3109202476992756,0.12237271491002207,0.045985003440267715
11,2017,Canada,Non-ferrous metals prod.,2.7333137026502836,0.10102418465878446,0.03796269031458727
12,2017,Canada,Sand and clay,2.3588757606881394,0.0871848336339238,0.032762163342890824
13,2017,Canada,Aluminium prod.,2.2797612925933954,0.0842607365475794,0.03166335128601938
14,2017,Canada,Other sectors,2.839248178114385,0.10493955814871354,0.0394340024738109
15,2017,RoW Europe,Iron,5.450225235956774,0.3117026173653405,0.07569757272162185
16,2017,RoW Europe,Gas elec. prod.,2.463469009641317,0.14088770736257547,0.0342148473561294
17,2017,RoW Europe,Coal elec. prod.,2.331272715246623,0.1333272985381883,0.03237878771175866
18,2017,RoW Europe,Natural Gas,1.094942710188907,0.06262062462654684,0.015207537641512598
19,2017,RoW Europe,Construction products,1.0746598866746115,0.061460634185187525,0.014925831759369604
20,2017,RoW Europe,Other sectors,5.070767209832196,0.2900011179221614,0.07042732235878049
21,2017,Turkey,Gas elec. prod.,29.520006135610117,0.592703201255371,0.41000008521680714
22,2017,Turkey,Other sectors,20.2857078762013,0.40729679874462893,0.2817459427250181
23,2017,Greece,Precious metals,41.45659447396781,0.6330380358715509,0.575786034360664
24,2017,Greece,Coke oven products,15.732978013212605,0.2402409948590544,0.21851358351684172
25,2017,Greece,Other sectors,8.298742787416643,0.12672096926939466,0.11526031649189782
26,2017,Spain,Fertilizers,24.12134932131897,1.0,0.30589139976354146
27,2017,Spain,Other sectors,-2.097168538343986,-0.07998806605198949,-0.02446766148902168
28,2017,RoW Middle East,Coal elec. prod.,27.813027791684945,0.4197116784236398,0.3862920526622909
29,2017,RoW Middle East,Other sources elec. prod.,13.783293986746092,0.20799639279521973,0.19143463870480684
30,2017,RoW Middle East,Gas elec. prod.,5.094115569938211,0.07687260128442265,0.07075160513803071
31,2017,RoW Middle East,Coke oven products,4.988575834259867,0.07527995700514042,0.0692857754758315
32,2017,RoW Middle East,Other sectors,14.587972516090495,0.22013937049157736,0.20261072939014577
33,2017,Brazil,Coal elec. prod.,5.083110009087189,0.1674100356587423,0.07059875012621096
34,2017,Brazil,Other sources elec. prod.,4.771964586074762,0.15716259535773672,0.06627728591770503
35,2017,Brazil,"Iron, steel and ferro-alloys",4.22730793124786,0.13922456335698585,0.05871261015622027
36,2017,Brazil,Gas elec. prod.,3.3146150405765296,0.10916541667324012,0.04603632000800736
37,2017,Brazil,Nickel,2.2958613739697764,0.07561320408110347,0.03188696352735801
38,2017,Brazil,Petroleum elec. prod.,2.0830518252551893,0.06860441338502574,0.02893127535076652
39,2017,Brazil,Other sectors,8.587322770449994,0.28281977148716564,0.11926837181180548
40,2017,RoW America,Gas elec. prod.,13.781609151934227,0.2478081188791822,0.18824765780600514
41,2017,RoW America,Electricity distribution,8.656246512964218,0.15564859961444225,0.11823859706747039
42,2017,RoW America,Petroleum elec. prod.,6.5868628401710545,0.11843886093003071,0.08997218599669729
43,2017,RoW America,Fertilizers,6.396460256037706,0.11501521818384253,0.08737141274096442
44,2017,RoW America,Non-ferrous metals,6.1886758816657395,0.11127903220019213,0.08453321573704496
45,2017,RoW America,Aluminium,5.495849926531715,0.09882127819195723,0.07506967182984571
46,2017,RoW America,Chemicals,4.6334150190823875,0.08331377324716895,0.06328938191248952
47,2017,RoW America,Casting of metals,3.8749144241684306,0.06967511875318426,0.05292876590147936
48,2017,RoW America,Other sectors,-0.9191700051317113,-0.01625894058373445,-0.012351118668501927
0,2018,Russia,Coal elec. prod.,-38.653295480612805,0.6731541473974195,-0.5368513261196223
1,2018,Russia,Other sectors,-18.76786968646818,0.3268458526025805,-0.2606648567565025
2,2018,Lithuania,Coal elec. prod.,-31.580752864137093,1.0,-0.40831769334859375
3,2018,Lithuania,Other sectors,2.181878943038342,-0.0646240777525714,0.026387154362710125
4,2018,USA,Coal elec. prod.,-21.18123924005797,0.6267594882155837,-0.24454182540743225
5,2018,USA,Iron,-9.068879269112859,0.26835097158283816,-0.10470210291918733
6,2018,USA,Coke oven products,-3.544725666801746,0.1048895402015782,-0.040924597248725665
7,2018,USA,Other sectors,5.702710334547717,-0.14438135234496063,0.0563330593650077
8,2018,Croatia,Gaseous fuels distribution,-10.531418186967748,0.39764358492685636,-0.14626969704121873
9,2018,Croatia,Solar photovoltaic elec. prod.,-7.301756991252439,0.2756985597494675,-0.10141329154517276
10,2018,Croatia,Construction products,-3.2119883176340958,0.12127773550458057,-0.044610948856029106
11,2018,Croatia,Biomass and waste elec. prod.,-1.974293088270307,0.07454503917502858,-0.027420737337087595
12,2018,Croatia,Other sectors,-3.4651104658000946,0.13083508064406696,-0.04812653424722354
13,2018,Czechia,"Lead, zinc and tin prod.",-7.3181967646706925,0.3753599308274118,-0.08488294627044124
14,2018,Czechia,Lead reproc.,-5.918601654224041,0.3035728580364988,-0.06864919902631923
15,2018,Czechia,Aluminium prod.,-2.5868907221497475,0.13268502525265138,-0.030005056332428472
16,2018,Czechia,"Lead, zinc and tin",-2.166205451963288,0.11110752481161124,-0.025125574906294648
17,2018,Czechia,Chemical and fertilizer minerals,-1.5065837565568119,0.07727466107182679,-0.017474696591529258
18,2018,Czechia,Other sectors,3.214580284419654,-0.14154251178804322,0.032008065955798526
19,2018,Great-Britain,Coke oven products,-15.677035823158846,1.0,-0.20266012930303048
20,2018,Great-Britain,Other sectors,1.0855065133406505,-0.06475786855893695,0.013123838015542814
21,2018,Slovenia,Construction products,-9.130581351596078,0.6289860729026884,-0.12681362988327885
22,2018,Slovenia,Chemical and fertilizer minerals,-1.4383811429398596,0.09908697722482614,-0.019977515874164714
