,year,country,sector,all three fossil fuels,length_ratio,length
0,2019,Turkey,Petroleum Refinery,-8.477827987284078,0.2787287621244006,-0.11774761093450108
1,2019,Turkey,Ceramic goods,-4.936575874358857,0.16230167498763132,-0.06856355381053969
2,2019,Turkey,Wood and paper reproc.,-4.568181089233372,0.15018982008975837,-0.06344695957268573
3,2019,Turkey,Fertilizers,-2.1377905118648894,0.070284948449901,-0.029691534887012355
4,2019,Turkey,Gas elec. prod.,-1.8570926064405207,0.06105633708538681,-0.025792952867229456
5,2019,Turkey,Other sectors,-8.438582009999926,0.2774384572629218,-0.11720252791666566
6,2019,Netherlands,Petroleum elec. prod.,-12.87559266657489,0.3420113305109019,-0.015688735302892443
7,2019,Netherlands,Electricity distribution,-12.179281533406904,0.323515382147875,-0.014840289616575493
8,2019,Netherlands,Coke oven products,-4.740839495704709,0.12592980110918062,-0.005776648725048159
9,2019,Netherlands,Fertilizers,-4.6878868004803,0.12452323115804717,-0.005712126583002834
10,2019,Netherlands,Precious metals prod.,-3.163084037182223,0.08402025507399541,-0.0038541750648094448
11,2019,Netherlands,Other sectors,34.34390231230138,-0.4770610133507531,0.02188373101735888
12,2019,Ireland,Other petroleum,-29.575205039214538,0.6159855799990526,-0.35378382647848633
13,2019,Ireland,Non-ferrous metals,-10.014522443754624,0.20858017409347954,-0.11979548631390613
14,2019,Ireland,Fertilizers,-8.4230929458143,0.175434245907468,-0.10075852556906807
15,2019,Ireland,Other sectors,6.660496066758306,-0.12182352367999161,0.06996785925194257
16,2019,RoW Africa,Geothermal elec. prod.,-0.8200580946624125,0.29385094316586186,-0.011389695759200173
17,2019,RoW Africa,Solar photovoltaic elec. prod.,-0.6069014244331742,0.2174706367014262,-0.008429186450460754
18,2019,RoW Africa,Fertilizers,-0.3291330056781465,0.11793803972553032,-0.004571291745529812
19,2019,RoW Africa,Gas elec. prod.,-0.20218709148287495,0.07244958365134274,-0.002808154048373263
20,2019,RoW Africa,Other sectors,-0.8324485189923476,0.2982907967558389,-0.011561784986004827
21,2019,Poland,Petroleum elec. prod.,-2.0230920015026737,0.44054282966226377,-0.008237439515225164
22,2019,Poland,Plastic reproc.,-0.7609075902979954,0.16569309882713723,-0.003098193382752684
23,2019,Poland,Non-ferrous metals,-0.7431490488979771,0.1618260487507059,-0.0030258857909315415
24,2019,Poland,Gaseous fuels distribution,-0.5491227892091555,0.11957543562554411,-0.002235867552826256
25,2019,Poland,Non-ferrous metals prod.,-0.5159994352283979,0.11236258713434885,-0.0021009989335270744
26,2019,Poland,Other sectors,3.2459871325172838,-0.4141209862560056,0.0077433937101744725
27,2019,Denmark,Coke oven products,-8.47072694015458,0.5461968054004627,-0.11764898527992473
28,2019,Denmark,"Lead, zinc and tin",-3.448957681545562,0.22239055525347803,-0.04790219002146614
29,2019,Denmark,Non-ferrous metals prod.,-1.4593951205636486,0.09410254377227528,-0.020269376674495118
30,2019,Denmark,Other sectors,-2.1294821101695653,0.13731009557378404,-0.02957614041902174
31,2019,Czechia,Gas elec. prod.,-22.778917267437805,1.0,-0.16335578708995013
32,2019,Czechia,Other sectors,11.017300596961395,-0.32599211666720174,0.05325269880328959
33,2019,Finland,Other petroleum,-2.0732780364587295,0.3108574752503236,-0.018269780152838474
34,2019,Finland,Other sources elec. prod.,-1.8099233557395218,0.2713713235118143,-0.015949091834942104
35,2019,Finland,Gas elec. prod.,-1.5014464269265417,0.22511975590848113,-0.013230785089522561
36,2019,Finland,Petroleum elec. prod.,-1.2848975562572367,0.19265144532938094,-0.011322550791033956
37,2019,Finland,Other sectors,2.437946408861759,-0.2676858202693603,0.015732486672277165
38,2019,Great-Britain,Fertilizers,-5.507711372349939,0.5662191830102379,-0.03779873554260285
39,2019,Great-Britain,Gas elec. prod.,-2.5842590498300506,0.26567424270405565,-0.01773544722922309
40,2019,Great-Britain,Coal elec. prod.,-1.6352015592933977,0.16810657428570636,-0.011222184155995726
41,2019,Great-Britain,Other sectors,4.920713562670227,-0.33593337057699657,0.02242569134953788
42,2019,Indonesia,Other sectors,7.597268845851996,-1.0,-0.1055176228590555
0,2019,Romania,Petroleum elec. prod.,12.633771316643982,0.7227562201745077,0.10605095518345163
1,2019,Romania,Water,2.9775924419274453,0.17034291698097132,0.02499463657359553
2,2019,Romania,Chemicals,1.8686259862329702,0.1069008628445211,0.015685701898019423
3,2019,Romania,Other sectors,-6.915336601639602,-0.28346973118675334,-0.04159388036908629
4,2019,Slovakia,Gas elec. prod.,21.480841465912935,1.0,0.1741836426136697
5,2019,Slovakia,Other sectors,-8.939619197728717,-0.2938686332391177,-0.05118710898749006
6,2019,France,Copper reproc.,12.4687040348701,1.0,0.11762989361164101
7,2019,France,Other sectors,-3.9993516948319474,-0.24285512269785758,-0.028567022245991013
8,2019,Japan,Petroleum elec. prod.,5.447178726638084,0.3852590776626546,-0.00020769623555649762
9,2019,Japan,Fertilizers,3.435054477580227,0.24294887062945772,-0.0001309756701089986
10,2019,Japan,"Iron, steel and ferro-alloys",3.155932527304312,0.22320759344447563,-0.00012033299043153643
11,2019,Japan,Natural Gas,2.1008358974222787,0.14858445826341204,-8.010306423080475e-05
12,2019,Japan,Other sectors,-14.177817402088506,-0.50068538371314,0.0002699234759795515
13,2019,USA,Coal elec. prod.,7.34349608520867,0.7383109538923329,0.08563353220355524
14,2019,USA,Iron,2.602849755245384,0.26168904610766713,0.03035219407085554
15,2019,USA,Other sectors,-1.5953735486964788,-0.13822667965711977,-0.016032321830531358
