,year,country,sector,all three fossil fuels,length_ratio,length
0,2011,Bulgaria,Other petroleum,-33.40342050869879,0.16690934891119125,-0.4639363959541498
1,2011,Bulgaria,Steel reproc.,-25.609136576192718,0.1279630722547404,-0.3556824524471211
2,2011,Bulgaria,Biomass and waste elec. prod.,-20.62177714209959,0.10304236343949222,-0.2864135714180498
3,2011,Bulgaria,Coke oven products,-13.898874205208287,0.06944953567212493,-0.19303991951678176
4,2011,Bulgaria,Petroleum Refinery,-11.356888712504057,0.056747808212253954,-0.15773456545144524
5,2011,Bulgaria,"Iron, steel and ferro-alloys",-10.755709524742443,0.05374385157307926,-0.1493848545103117
6,2011,Bulgaria,Other sectors,-84.48330968383883,0.42214401993711803,-1.1733793011644282
7,2011,Ireland,Petroleum elec. prod.,-20.747321853610753,0.1001991013471601,-0.28815724796681597
8,2011,Ireland,Natural Gas,-20.128900274938836,0.09721243700205408,-0.27956805937415047
9,2011,Ireland,Fertilizers,-20.100147930085793,0.09707357767668062,-0.2791687212511915
10,2011,Ireland,Gaseous fuels distribution,-19.12343295011952,0.09235653689640766,-0.2656032354183266
11,2011,Ireland,Other sources elec. prod.,-16.376883396444835,0.0790920876809658,-0.22745671383951158
12,2011,Ireland,Other petroleum,-15.461854147915094,0.07467295787443172,-0.2147479742765985
13,2011,Ireland,Chemicals,-14.835269113856675,0.07164686815676984,-0.20604540435912047
14,2011,Ireland,Coke oven products,-13.543029892478838,0.06540600441439341,-0.1880976373955394
15,2011,Ireland,Non-ferrous metals,-12.592554211579353,0.060815686215715446,-0.1748965862719354
16,2011,Ireland,Other sectors,-54.15156360949061,0.2615247427354213,-0.752105050131814
17,2011,Netherlands,Electricity distribution,-12.878234039833139,0.303880426161015,0.09366619110364897
18,2011,Netherlands,Coke oven products,-12.392004526898663,0.29240714254576355,0.09012973833086299
19,2011,Netherlands,Petroleum elec. prod.,-12.351845659059437,0.29145953638832134,0.08983765416948647
20,2011,Netherlands,Fertilizers,-4.757197001784235,0.11225289490490008,0.03460012623692009
21,2011,Netherlands,Other sectors,64.5721083361216,-0.6037519344025387,-0.1860966985645254
22,2011,Great-Britain,Non-ferrous metals,-15.508627396679803,0.3247482823454359,-0.172874667640391
23,2011,Great-Britain,Fertilizers,-12.80134571392162,0.2680582185626666,-0.14269659906315915
24,2011,Great-Britain,Biomass and waste elec. prod.,-10.035406247665781,0.21013986977763258,-0.11186467218065592
25,2011,Great-Britain,Other sources elec. prod.,-5.140877604554284,0.10764918964940373,-0.057305362011438626
26,2011,Great-Britain,Coal elec. prod.,-4.2695842218386435,0.08940443966486128,-0.04759305478388315
27,2011,Great-Britain,Other sectors,9.427767575734123,-0.16486835616194717,0.08776509014941306
28,2011,Hungary,Petroleum Refinery,-10.660845731237568,0.28105312780102004,-0.1021222520358757
29,2011,Hungary,Petroleum elec. prod.,-7.753814293583769,0.2044147166687307,-0.07427524959005447
30,2011,Hungary,Gas elec. prod.,-4.824605922395679,0.12719165243367822,-0.04621581011504562
31,2011,Hungary,Non-ferrous metals,-4.748398545677974,0.1251825884130571,-0.04548580527974866
32,2011,Hungary,Wind elec. prod.,-3.630997718243971,0.0957244191950585,-0.03478201199719971
33,2011,Hungary,Chemicals,-3.4531450117722358,0.0910356674110145,-0.033078327376536806
34,2011,Hungary,Coke oven products,-2.85997391273669,0.07539782807744073,-0.027396229538969336
35,2011,Hungary,Other sectors,11.770171748440909,-0.23681507597680174,0.08604810437092822
36,2011,Brazil,Coal elec. prod.,-8.659509652960605,0.6449791121394448,-0.002335204792022559
37,2011,Brazil,Petroleum Refinery,-2.8943930312235295,0.21558068785371687,-0.0007805292386502563
38,2011,Brazil,Sand and clay,-1.8721284693463311,0.13944020000683838,-0.0005048557652920604
39,2011,Brazil,Other sectors,13.165348688220995,-0.4950983652059272,0.0017925480890634714
40,2011,Czechia,Gas elec. prod.,-26.74872309331323,0.22576923652434028,-0.37151004296268375
41,2011,Czechia,Biomass and waste elec. prod.,-10.85914339880106,0.09165523550051338,-0.15082143609445917
42,2011,Czechia,Other petroleum,-10.161918908708714,0.0857703997920914,-0.14113776262095437
43,2011,Czechia,Petroleum Refinery,-5.512622145778085,0.04652859460833907,-0.07656419646914008
44,2011,Czechia,Other sectors,-65.19574964214166,0.5502765335747158,-0.9054965228075231
45,2011,Poland,Petroleum elec. prod.,-13.445906733138642,0.21200790804946232,-0.18674870462692558
46,2011,Poland,Non-ferrous metals,-11.112203686110256,0.17521131925640196,-0.15433616230708688
47,2011,Poland,Petroleum Refinery,-7.193698664046922,0.11342641557552993,-0.09991248144509612
48,2011,Poland,Fertilizers,-6.2625265380426764,0.09874418860592131,-0.08697953525059272
49,2011,Poland,Gas elec. prod.,-4.173408487121407,0.06580408598326976,-0.057964006765575095
50,2011,Poland,Chemicals,-3.9813392331919575,0.06277564011239033,-0.05529637823877718
51,2011,Poland,Other sectors,-17.25263925749598,0.27203044241702434,-0.23961998968744413
52,2011,Turkey,Plastic reproc.,-26.85940924834934,0.32836826761538745,-0.3730473506715186
53,2011,Turkey,Coke oven products,-13.465433015823253,0.16462092934410524,-0.1870199029975452
54,2011,Turkey,Petroleum Refinery,-10.494222091765005,0.12829654950269528,-0.1457530846078473
55,2011,Turkey,Gaseous fuels distribution,-6.682968213117676,0.08170226956145789,-0.09281900295996773
56,2011,Turkey,Petroleum elec. prod.,-6.487525886805441,0.07931289988037252,-0.09010452620563113
57,2011,Turkey,Other sectors,-17.807045836638522,0.21769908409598163,-0.24732008106442396
58,2011,South Africa,Chemicals,-3.0752347714811274,0.29366248093682706,-0.04271159404834899
59,2011,South Africa,Natural Gas,-2.5926743477408056,0.24758148167404312,-0.03600936594084452
60,2011,South Africa,Nuclear elec. prod.,-1.5079038559825104,0.14399381519374496,-0.020943109110868198
61,2011,South Africa,Other petroleum,-1.144934625758324,0.1093329022644769,-0.01590186980219894
62,2011,South Africa,"Coal, lignite and peat",-0.9379253648119126,0.0895650283739435,-0.01302674117794323
63,2011,South Africa,Other sectors,-1.2133313627002078,0.11586429155696441,-0.01685182448194733
0,2011,Indonesia,Other sources elec. prod.,3.5034594539406974,1.0,-2.2916719941267245
1,2011,Indonesia,Other sectors,-168.50384303106486,-0.9796319144401087,2.2449950228751447
2,2011,Romania,Water,21.597655851498143,0.38127422458149896,0.0001867213414807588
3,2011,Romania,Coke oven products,19.798852482901484,0.34951904873037964,0.00017116988625089978
4,2011,Romania,Petroleum elec. prod.,15.249481504553032,0.2692067266881214,0.00013183855058134233
5,2011,Romania,Other sectors,-56.61072929491412,-0.499844333544587,-0.00024478865465780026
6,2011,Finland,Wind elec. prod.,9.789644938670278,0.6631351610085585,-0.12283083948579612
7,2011,Finland,Wood and paper reproc.,3.4747808966188938,0.23537619635690465,-0.043598134277061884
8,2011,Finland,Water,1.498243246804535,0.1014886426345369,-0.018798483184204493
9,2011,Finland,Other sectors,-28.099045982282206,-0.6555744663991864,0.12143039125054876
10,2011,Canada,Petroleum elec. prod.,7.898386989583673,0.4731790659582142,0.017922402778309168
11,2011,Canada,Copper prod.,4.099409518926292,0.2455887220648833,0.009302059857072706
12,2011,Canada,"Lead, zinc and tin prod.",2.6104109875351975,0.15638532708993938,0.005923340701997643
13,2011,Canada,Non-ferrous metals prod.,2.0839658434262196,0.1248468848869632,0.004728772503978335
14,2011,Canada,Other sectors,-13.965059878893616,-0.4555225117486449,-0.01725363296369337
15,2011,RoW Europe,Gas elec. prod.,1.851570622520867,1.0,-0.36342986081263945
16,2011,RoW Europe,Other sectors,-28.018520601030907,-0.9380125554802139,0.34090177247868236
17,2011,Latvia,Petroleum elec. prod.,2.085421565359588,1.0,-0.6606024722530733
18,2011,Latvia,Other sectors,-49.648799567580866,-0.9596897079014542,0.6339733936355305
19,2011,Lithuania,Chemical and fertilizer minerals,5.277626707044554,0.6192518198205269,-0.3401423229377066
20,2011,Lithuania,Petroleum Refinery,3.2449589973852344,0.38074818017947304,-0.2091371657140788
21,2011,Lithuania,Other sectors,-48.070708887358336,-0.8494064400048827,0.46656153502341546
22,2011,Austria,Other sectors,-76.2204236016677,-0.9999868801568825,1.058603105578718
23,2011,RoW America,Gas elec. prod.,8.694224740526753,0.2730123036508401,0.036382525331641095
24,2011,RoW America,Casting of metals,8.626560851583841,0.27088755133012205,0.036099373788292144
25,2011,RoW America,Fertilizers,5.468134267909258,0.17170799901171627,0.022882377607709503
26,2011,RoW America,Ceramic goods,4.610740843988093,0.1447844997020335,0.0192944627681508
27,2011,RoW America,"Iron, steel and ferro-alloys",4.445881142508752,0.13960764630528802,0.01860457810974301
28,2011,RoW America,Other sectors,-22.250582978918068,-0.41131565432310513,-0.05481328867818904
29,2011,RoW Middle East,Precious metals,18.351994878542065,0.547117356009823,0.15160776163954828
30,2011,RoW Middle East,Coke oven products,8.930359254330167,0.26623560957723685,0.07377463791519871
31,2011,RoW Middle East,Processing Nuclear Fuel,3.383750016617393,0.10087777240252674,0.02795351510080095
32,2011,RoW Middle East,Crude Petroleum,2.876964219579933,0.08576926201041328,0.02376690428121099
33,2011,RoW Middle East,Other sectors,-13.591665405622912,-0.2883577420971991,-0.07990474319737281
0,2012,Indonesia,Fertilizers,-27.8861087501184,0.1303600096733435,-0.38730706597386666
1,2012,Indonesia,Chemicals,-23.73556983355794,0.11095736378392326,-0.3296606921327491
2,2012,Indonesia,Petroleum elec. prod.,-21.981626251898504,0.10275815232991745,-0.30530036460970145
3,2012,Indonesia,Plastic prod.,-20.799586130359025,0.09723243473844774,-0.2888831406994309
4,2012,Indonesia,Gas elec. prod.,-18.947929444316596,0.08857644097226201,-0.2631656867266194
5,2012,Indonesia,Gaseous fuels distribution,-17.883385652319003,0.08359998691529665,-0.24838035628220836
6,2012,Indonesia,Ceramic goods,-15.389928272050776,0.07194374863822059,-0.21374900377848302
7,2012,Indonesia,"Coal, lignite and peat",-13.737519707900034,0.0642191859056704,-0.19079888483194493
8,2012,Indonesia,Construction products,-11.456817889432033,0.05355752228735583,-0.15912247068655602
9,2012,Indonesia,Other sectors,-42.09765786886231,0.1967951547555625,-0.5846896926230877
10,2012,Ireland,Chemicals,-22.01326061121105,0.2036552234594758,-0.30573973071126453
11,2012,Ireland,Fertilizers,-15.228368650756991,0.1408849363693865,-0.21150512014940265
12,2012,Ireland,Other petroleum,-14.875622331116325,0.1376215111176843,-0.20660586570994896
13,2012,Ireland,Coke oven products,-14.60362847957413,0.13510516564784425,-0.20282817332741845
14,2012,Ireland,Non-ferrous metals prod.,-11.265598943708842,0.10422345470790476,-0.15646665199595614
15,2012,Ireland,Other sources elec. prod.,-11.194147740056522,0.10356242538093396,-0.1554742741674517
16,2012,Ireland,Petroleum elec. prod.,-7.935727788152224,0.07341722085398965,-0.11021844150211421
17,2012,Ireland,Other sectors,-10.974467960604315,0.10153006246278076,-0.15242316611950435
18,2012,Bulgaria,Other petroleum,-33.350195594204656,0.41300419573214775,-0.46319716103062014
19,2012,Bulgaria,Petroleum elec. prod.,-12.967155661604261,0.16058345684440517,-0.18009938418894808
20,2012,Bulgaria,Coke oven products,-9.950614665499174,0.12322703161834361,-0.1382029814652663
21,2012,Bulgaria,Coal elec. prod.,-7.010041433104089,0.08681138063943734,-0.09736168657089012
22,2012,Bulgaria,Biomass and waste elec. prod.,-6.756774748422128,0.08367496115076133,-0.09384409372808511
23,2012,Bulgaria,Other sectors,-10.715476463143531,0.1326989740149047,-0.14882606198810458
24,2012,Hungary,Petroleum Refinery,-17.753097677878095,0.3115430612574921,-0.2465708010816402
25,2012,Hungary,Petroleum elec. prod.,-10.90279763982201,0.19132948033140612,-0.15142774499752792
26,2012,Hungary,Gas elec. prod.,-5.8244825482394855,0.10221185937485651,-0.08089559094777063
27,2012,Hungary,Non-ferrous metals,-5.155706763819733,0.0904757410391457,-0.07160703838638519
28,2012,Hungary,Chemicals,-4.314569069202956,0.07571490227879132,-0.05992457040559661
29,2012,Hungary,Wind elec. prod.,-3.4887127751446942,0.06122223160925043,-0.04845434409923186
30,2012,Hungary,Other sectors,-9.545043983377305,0.16750272410905795,-0.13257005532468477
31,2012,Turkey,Plastic reproc.,-20.967064715236724,0.4948452547559457,-0.24123417244003909
32,2012,Turkey,Coke oven products,-11.59296067828374,0.2736063277399108,-0.13338148726766677
33,2012,Turkey,Gaseous fuels distribution,-5.8447255700912955,0.1379418031561011,-0.06724582363765508
34,2012,Turkey,Gas elec. prod.,-3.966201397197551,0.09360661434804234,-0.045632677953637714
35,2012,Turkey,Other sectors,7.271372747281404,-0.14647526544030298,0.07140583667686871
36,2012,Netherlands,Coke oven products,-28.783686688851503,0.6049993786279313,-0.2924221697101584
37,2012,Netherlands,Glass prod.,-7.134437643463001,0.14995752239155102,-0.07248090760282398
38,2012,Netherlands,Fertilizers,-5.90694298849656,0.12415702256150525,-0.06001041853055596
39,2012,Netherlands,Petroleum Refinery,-5.751323177522302,0.12088607641901238,-0.0584294298522501
40,2012,Netherlands,Other sectors,12.775699848236599,-0.21168612014716548,0.10231698864112115
41,2012,Estonia,Iron,-11.728289763015463,0.35980351897315815,-0.119321704159183
42,2012,Estonia,Aluminium,-10.203450291765215,0.3130240977010879,-0.10380823647078007
43,2012,Estonia,Chemicals,-4.211684773743665,0.1292071591867816,-0.04284899288292888
44,2012,Estonia,Petroleum elec. prod.,-3.590409942212956,0.11014752857131739,-0.036528244236078124
45,2012,Estonia,"Coal, lignite and peat",-2.86253837337976,0.0878176955676551,-0.02912299779715788
46,2012,Estonia,Other sectors,8.719000504795844,-0.21103525721170047,0.06998565939553848
47,2012,Poland,Non-ferrous metals,-11.938778689893052,0.3555302478440717,-0.10292664597169576
48,2012,Poland,Petroleum elec. prod.,-9.954791216250158,0.2964481946001389,-0.0858222853317926
49,2012,Poland,Fertilizers,-5.0834122168966696,0.1513812134650638,-0.0438251334719568
50,2012,Poland,Gas elec. prod.,-3.4992542961466,0.1042058638905533,-0.030167784951849456
51,2012,Poland,Chemicals,-3.103968815922394,0.09243448020017234,-0.026759948209282864
52,2012,Poland,Other sectors,12.73607578367529,-0.2749805360777997,0.07960735959208692
53,2012,Great-Britain,Non-ferrous metals,-18.13341060750324,0.5098292984035036,-0.1447688543501281
54,2012,Great-Britain,Biomass and waste elec. prod.,-9.382946399965507,0.26380591514718665,-0.07490915140859404
55,2012,Great-Britain,Other sources elec. prod.,-4.7201069551157495,0.1327080089567056,-0.037683174505486174
56,2012,Great-Britain,Petroleum Refinery,-3.3311479112069975,0.09365677749260422,-0.026594360940391183
57,2012,Great-Britain,Other sectors,15.122812907060329,-0.2983366774383973,0.08471435270320213
58,2012,Switzerland,Petroleum elec. prod.,-19.84654678704364,0.5534132717964477,-0.1563308610964904
59,2012,Switzerland,Gaseous fuels distribution,-10.651593464905389,0.29701555905469623,-0.08390239351389224
60,2012,Switzerland,Fertilizers,-5.36393208798475,0.14957116914885615,-0.04225158820703149
61,2012,Switzerland,Other sectors,15.523163657079959,-0.30209384769551495,0.08533693308237537
0,2012,India,Gaseous fuels distribution,16.326146227140654,0.4256226148170177,0.22675203093250906
1,2012,India,Coke oven products,10.409639597566844,0.2713792932623473,0.14457832774398394
2,2012,India,Petroleum Refinery,4.585666042388926,0.11954830885898599,0.06368980614429064
3,2012,India,Chemicals,3.1095847779775125,0.0810668718621285,0.04318867747190989
