,year,country,sector,all three fossil fuels,length_ratio,length
0,2010,Brazil,Natural Gas,-31.496508607404923,0.18554509430828578,-0.43745150843617947
1,2010,Brazil,Fertilizers,-22.703713967626538,0.13374697499903926,-0.31532936066147965
2,2010,Brazil,Petroleum elec. prod.,-19.978643051653584,0.11769365472778562,-0.27748115349518865
3,2010,Brazil,Plastic prod.,-15.599606348677607,0.09189686600555565,-0.216661199287189
4,2010,Brazil,Coke oven products,-13.625672625210507,0.08026847495293905,-0.18924545312792368
5,2010,Brazil,Other sectors,-66.34708878462769,0.39084893500639456,-0.92148734423094
6,2010,Netherlands,Non-ferrous metals prod.,-25.498587233057552,0.2934920762153658,-0.35414704490357707
7,2010,Netherlands,Precious metals prod.,-19.865821691333153,0.22865820763413655,-0.27591419015740487
8,2010,Netherlands,Coke oven products,-12.480465278851081,0.14365178875773213,-0.17333979553959836
9,2010,Netherlands,Chemicals,-9.339506586235947,0.1074989431284185,-0.12971536925327704
10,2010,Netherlands,"Iron, steel and ferro-alloys",-9.095349762869986,0.10468866613711432,-0.12632430226208313
11,2010,Netherlands,Construction products,-6.166633577298779,0.07097875954140796,-0.08564768857359413
12,2010,Netherlands,Other sectors,-4.433621053825959,0.051031558585824734,-0.06157807019202721
13,2010,RoW Middle East,"Lead, zinc and tin",-16.32565361617256,0.5192974115739768,-0.14637842217912075
14,2010,RoW Middle East,Copper,-7.743823066203522,0.2463207518982706,-0.06943235650560745
15,2010,RoW Middle East,Coke oven products,-7.368487868015057,0.23438183652775263,-0.06606704107072102
16,2010,RoW Middle East,Other sectors,11.142761527998793,-0.26168556890000605,0.0737633576229981
17,2010,Sweden,Fertilizers,-8.574197364287068,0.41451892968147086,0.10663660055250812
18,2010,Sweden,"Lead, zinc and tin",-7.0632026812015205,0.34147000484614976,0.08784448163904822
19,2010,Sweden,Coal elec. prod.,-5.047294308218602,0.2440110654723794,0.0627727919184897
20,2010,Sweden,Other sectors,39.206973289630504,-0.6546315177448871,-0.16840649405441155
21,2010,Indonesia,Fertilizers,-22.507896560754716,0.1142017284028559,-0.3126096744549266
22,2010,Indonesia,Chemicals,-19.54321415993801,0.09915936967222544,-0.27143352999913906
23,2010,Indonesia,Plastic prod.,-19.097577090936817,0.09689827328843201,-0.26524412626301136
24,2010,Indonesia,Gaseous fuels distribution,-16.935138068344727,0.08592637845680237,-0.2352102509492323
25,2010,Indonesia,Ceramic goods,-15.51724196472859,0.07873218395303982,-0.21551724951011933
26,2010,Indonesia,Iron,-14.677509809729843,0.07447150756164733,-0.2038543029129145
27,2010,Indonesia,"Coal, lignite and peat",-14.404196680416732,0.07308475728587194,-0.20005828722801017
28,2010,Indonesia,Construction products,-12.594687652391734,0.06390357689421577,-0.17492621739432965
29,2010,Indonesia,Gas elec. prod.,-9.549481819458613,0.04845265421360435,-0.1326316919369252
30,2010,Indonesia,Natural Gas,-9.22553188807927,0.04680898031543947,-0.12813238733443433
31,2010,Indonesia,Other sectors,-43.03645523064685,0.21836058995586563,-0.5977285448700952
32,2010,Malta,Petroleum Refinery,-10.08171827505042,0.21976514823313903,-0.14002386493125585
33,2010,Malta,Gas elec. prod.,-4.849500409553624,0.1057112634261634,-0.06735417235491145
34,2010,Malta,Petroleum elec. prod.,-3.099226910116644,0.06755813272381006,-0.043044818196064503
35,2010,Malta,Copper reproc.,-2.8577132598766926,0.06229352586838353,-0.03969046194273184
36,2010,Malta,Other sectors,-24.986805197278468,0.544671929748504,-0.34703896107331206
37,2010,Lithuania,Gas elec. prod.,-7.786436010942378,0.12888000579584932,-0.10814494459642192
38,2010,Lithuania,Precious metals prod.,-7.755110030309773,0.1283615025217176,-0.10770986153208019
39,2010,Lithuania,Non-ferrous metals prod.,-7.665372279592957,0.12687617575395932,-0.10646350388323553
40,2010,Lithuania,Aluminium prod.,-5.450319602715935,0.09021293194988271,-0.07569888337105467
41,2010,Lithuania,Biomass and waste elec. prod.,-5.082398410634543,0.0841231515546892,-0.07058886681436866
42,2010,Lithuania,Water,-4.840068818222578,0.08011214584801289,-0.06722317803086915
43,2010,Lithuania,Gaseous fuels distribution,-4.316669042932061,0.07144890556989442,-0.05995373670738974
44,2010,Lithuania,Casting of metals,-3.8433828276136883,0.06361513796587027,-0.053380317050190126
45,2010,Lithuania,Other sectors,-13.676410425665622,0.22637004304012426,-0.18995014480091144
46,2010,USA,Iron,-5.7453178695551745,0.23945119506713736,-0.07979608152159964
47,2010,USA,Coke oven products,-3.4431753125528566,0.1435033643282612,-0.04782187934101189
48,2010,USA,Petroleum Refinery,-2.3236593735000195,0.09684460051583087,-0.03227304685416694
49,2010,USA,Wind elec. prod.,-1.4730309388290315,0.061392428875443196,-0.020458763039292102
50,2010,USA,Coal elec. prod.,-1.33782590136442,0.055757404228407456,-0.018580915296728055
51,2010,USA,Other sectors,-9.670681126161863,0.4030510069849199,-0.134315015641137
52,2010,Finland,Petroleum elec. prod.,-6.039354032319805,0.27075469288947784,-0.08387991711555286
53,2010,Finland,Coke oven products,-4.545345592294203,0.20377570901327652,-0.06312979989297506
54,2010,Finland,Biomass and waste elec. prod.,-4.342890810704682,0.19469931078923966,-0.060317927926453914
55,2010,Finland,Gaseous fuels distribution,-2.540519706313926,0.11389589502148746,-0.035284995921026754
56,2010,Finland,Other non-metallic products,-2.1184684188585656,0.09497460540888113,-0.029423172484146744
57,2010,Finland,Other sectors,-2.719051557562107,0.12189978687763746,-0.037764604966140376
58,2010,Greece,Textile,-7.16304921844463,0.4517732260276147,0.34242400361394665
59,2010,Greece,Non-ferrous metals,-6.105248359942182,0.3850577684387028,0.291856655275479
60,2010,Greece,Natural Gas,-2.5871112988244893,0.1631690055336825,0.12367484596604786
61,2010,Greece,Other sectors,70.42820522680539,-0.8162407886844276,-0.6186741990709351
0,2010,Great-Britain,Coke oven products,9.98549398626967,0.45324641678548444,-0.008393914548832213
1,2010,Great-Britain,Petroleum Refinery,9.18890898959509,0.417089037300375,-0.007724296560762489
2,2010,Great-Britain,Petroleum elec. prod.,2.8566459557270694,0.12966454591414073,-0.002401327573939874
3,2010,Great-Britain,Other sectors,-23.364455716806315,-0.5146865509651466,0.00953175749049402
4,2010,Latvia,Petroleum elec. prod.,4.848475819196393,0.394824802818273,-0.040805026931903195
5,2010,Latvia,Petroleum Refinery,3.378959941234527,0.2751580583833631,-0.028437504185954563
6,2010,Latvia,Coke oven products,2.2311573678325183,0.1816893185943573,-0.01877753749400155
7,2010,Latvia,"Lead, zinc and tin",1.8214758658519425,0.14832782020400662,-0.015329636474132031
8,2010,Latvia,Other sectors,-19.721247760306756,-0.6162636341387906,0.06369066484346528
9,2010,Turkey,Coke oven products,8.793931921635078,0.6621976442045864,-0.3578263240317741
10,2010,Turkey,Other petroleum,2.4629802661834272,0.18546649491070866,-0.10021901268566455
11,2010,Turkey,Ash reproc. into clinker,2.0230080876426197,0.15233586088470505,-0.08231648299514172
12,2010,Turkey,Other sectors,-52.18597129476691,-0.797147492275192,0.4307480695051428
13,2010,Estonia,Gaseous fuels distribution,10.055973843651557,0.5100633527231837,-0.5604268385200961
14,2010,Estonia,Water,5.015585871325644,0.254402665040189,-0.27952229956998387
15,2010,Estonia,"Coal, lignite and peat",4.643587021136246,0.23553398223662733,-0.25879052930226687
16,2010,Estonia,Other sectors,-98.82440278836242,-0.8336829622248337,0.9160005406255802
17,2010,Austria,Petroleum elec. prod.,2.494644007175932,1.0,-0.44897162510833966
18,2010,Austria,Other sectors,-34.82060101497639,-0.9331467874404957,0.41895642962178575
19,2010,Luxembourg,Petroleum elec. prod.,30.826713999514585,0.7228158179322806,0.4281488055488137
20,2010,Luxembourg,Wood and paper reproc.,7.827576648456931,0.18353873908426013,0.10871634233967961
21,2010,Luxembourg,Other sectors,3.9937992730527228,0.09364544298345935,0.05546943434795448
22,2010,India,Gaseous fuels distribution,14.76796072385018,0.6751127057790136,-0.2669500213740765
23,2010,India,Chemicals,4.8334522020397,0.2209597557435688,-0.08737091009195758
24,2010,India,Textile,2.2733949357239904,0.10392753847741748,-0.04109455855358037
25,2010,India,Other sectors,-50.344723143026116,-0.6971067582783326,0.2756468104206118
26,2010,Norway,Coal elec. prod.,15.993020769868298,0.5108679617716542,-0.1027218123083796
27,2010,Norway,Petroleum elec. prod.,15.312564952136322,0.48913203822834583,-0.09835130245917711
28,2010,Norway,Other sectors,-45.782849985268705,-0.5939003634620268,0.11941739594289376
29,2010,Ireland,Chemical and fertilizer minerals,14.5428191119444,0.45547434031050543,-0.4780895278782606
30,2010,Ireland,Gas elec. prod.,9.67754310307518,0.30309615534441653,-0.3181454694276348
31,2010,Ireland,"Coal, lignite and peat",7.708591460022326,0.24142950434507807,-0.25341694917332447
32,2010,Ireland,Other sectors,-107.50389382154573,-0.7710083796730658,0.8092904464756229
33,2010,Bulgaria,Petroleum elec. prod.,3.922520302745588,1.0,-0.8706661808665176
34,2010,Bulgaria,Other sectors,-66.61048532513485,-0.9443874499912834,0.8222462143421801
0,2011,Brazil,Natural Gas,-31.295633599734714,0.16007162371615713,-0.4346615777740932
1,2011,Brazil,Petroleum elec. prod.,-29.890451267443332,0.1528843649303486,-0.4151451564922685
2,2011,Brazil,Fertilizers,-22.58994066930793,0.11554354606894508,-0.3137491759626101
3,2011,Brazil,Plastic prod.,-15.085761807199086,0.07716100010494807,-0.20952446954443174
4,2011,Brazil,Coke oven products,-13.65500548114842,0.06984293486996158,-0.18965285390483916
5,2011,Brazil,Other sources elec. prod.,-9.506733912374266,0.048625260413455995,-0.13203797100519812
6,2011,Brazil,Other sectors,-73.48666347132593,0.3758712698961834,-1.0206481037684156
7,2011,Netherlands,Coke oven products,-32.794600473993064,0.1805755571749774,-0.4554805621387925
8,2011,Netherlands,Non-ferrous metals prod.,-30.529932708772023,0.16810571038281102,-0.4240268431773892
9,2011,Netherlands,Precious metals prod.,-28.503699401893854,0.15694874542310125,-0.3958847139151924
10,2011,Netherlands,"Lead, zinc and tin prod.",-25.345460272201212,0.1395586634494444,-0.35202028155835013
11,2011,Netherlands,"Iron, steel and ferro-alloys",-21.608668109718952,0.1189829187526174,-0.30012039041276317
12,2011,Netherlands,Aluminium prod.,-19.9513398351208,0.10985724037014294,-0.2771019421544555
13,2011,Netherlands,Chemicals,-17.664361638476095,0.09726454656880697,-0.24533835608994575
14,2011,Netherlands,Other sectors,-5.213452357561323,0.02870661787809876,-0.07240906052168504
15,2011,Sweden,"Lead, zinc and tin",-28.056787905047155,0.7235929197569162,-0.2850915064164623
16,2011,Sweden,Fertilizers,-5.932217124359575,0.15299364717638042,-0.06027862926065637
17,2011,Sweden,Iron,-4.785265888656635,0.12341343306670334,-0.04862419267014587
18,2011,Sweden,Other sectors,10.406679277060316,-0.21159980105655107,0.08336912149569065
19,2011,USA,Coal elec. prod.,-6.581459002846197,0.3950111589268681,-0.0914091528173083
20,2011,USA,Iron,-3.067527953109413,0.18410929419666694,-0.042604554904297404
21,2011,USA,Fertilizers,-2.1692797149558407,0.13019752821839123,-0.030128884929942232
22,2011,USA,Petroleum Refinery,-2.079219923766699,0.12479224916477254,-0.028878054496759707
23,2011,USA,Other sectors,-2.763964238068274,0.1658897694933011,-0.038388392195392695
24,2011,Czechia,Other petroleum,-27.498304455459888,0.5278997057885888,-0.08568212190388218
25,2011,Czechia,Non-ferrous metals,-15.548421058859585,0.29849138210480985,-0.048447412848161196
26,2011,Czechia,Aluminium,-9.04329111939371,0.17360891210660126,-0.02817804179014892
