,year,country,sector,all three fossil fuels,length_ratio,length
0,2018,Netherlands,Precious metals prod.,-22.416739653101622,0.3868172860665228,-0.275145591240786
1,2018,Netherlands,Copper prod.,-18.913472719386736,0.32636584537368846,-0.23214609770748312
2,2018,Netherlands,Recycling,-10.527062712121568,0.1816521890145402,-0.12921035524248323
3,2018,Netherlands,Glass prod.,-6.094477488429188,0.10516467954524848,-0.07480430418548822
4,2018,Netherlands,Other sectors,6.737695489949793,-0.10415447482855644,0.07408573915734555
5,2018,RoW Europe,Iron,-30.17558449303125,0.8717138841127843,-0.36523157336213036
6,2018,RoW Europe,Coke oven products,-4.440801735282008,0.12828611588721558,-0.053749447840551134
7,2018,RoW Europe,Other sectors,4.44975270172019,-0.11390305834138337,0.047723219701981415
8,2018,Croatia,Petroleum Refinery,-27.43122075292132,0.7582748788442321,-0.043781680441961436
9,2018,Croatia,Gaseous fuels distribution,-8.744606138155673,0.24172512115576789,-0.013956854307724299
10,2018,Croatia,Other sectors,32.01865238909962,-0.4695197137227366,0.027109380306442728
11,2018,USA,Petroleum Refinery,-1.6829022164046883,0.425594899025404,-0.02337364189450956
12,2018,USA,Chemicals,-0.8802690179211012,0.22261424350470593,-0.012225958582237517
13,2018,USA,Wind elec. prod.,-0.6284192408114584,0.15892309174691785,-0.008728045011270256
14,2018,USA,Fertilizers,-0.5113664566462743,0.1293212127002244,-0.007102311897864922
15,2018,USA,Other sectors,-0.2512779997404926,0.06354655302274786,-0.0034899722186179523
16,2018,Bulgaria,Gaseous fuels distribution,-3.8372559696525794,0.7330439327988176,0.04310641366174812
17,2018,Bulgaria,Water,-1.3974316090327028,0.26695606720118237,0.015698266021179675
18,2018,Bulgaria,Other sectors,9.468624515856083,-0.643979020167254,-0.03786898000346107
19,2018,Luxembourg,Textile,-7.581079398217295,0.6214861614215015,0.1392292585911552
20,2018,Luxembourg,Wood and paper reproc.,-4.617228253359986,0.3785138385784985,0.08479706288429238
21,2018,Luxembourg,Other sectors,28.328202797809507,-0.699004243979712,-0.15659534947450113
22,2018,Spain,Chemicals,-6.1840778244064865,0.6175991312907598,-0.00012022566821294279
23,2018,Spain,"Iron, steel and ferro-alloys",-1.529294961290291,0.15272952029365297,-2.973127341479691e-05
24,2018,Spain,Coal elec. prod.,-1.262949020759148,0.12612975454593753,-2.455319843168742e-05
25,2018,Spain,Precious metals prod.,-1.0367716567456644,0.10354159386964983,-2.015604731307697e-05
26,2018,Spain,Other sectors,9.999077497710768,-0.499649813967755,9.726492430648379e-05
27,2018,Australia,Wood and paper prod.,-0.7003365231734135,0.8659851480413107,0.04210162496796127
28,2018,Australia,Nuclear elec. prod.,-0.10838002901854732,0.13401485195868937,0.006515403930498395
29,2018,Australia,Other sectors,4.3091426328810565,-0.8419814764441546,-0.0409346377722532
30,2018,China,Nickel,-0.9463538401163576,0.45655345183407275,0.019054366039952687
31,2018,China,Coke oven products,-0.41177155617875294,0.1986526787035415,0.008290816419476038
32,2018,China,Textile,-0.40444073003862435,0.1951160375052983,0.008143213864566883
33,2018,China,Precious metals,-0.3102554377452401,0.1496778319570875,0.006246839634482478
34,2018,China,Other sectors,5.077758553089397,-0.7101184057637253,-0.02963695922300736
35,2018,Norway,Glass prod.,-2.796444411067899,1.0,0.342840592815566
36,2018,Norway,Other sectors,27.480967093788653,-0.9076392507787747,-0.3111755787996713
0,2018,Cyprus,Coal elec. prod.,5.34907305036263,0.29292083348435705,0.07429268125503653
1,2018,Cyprus,Other non-metallic products,3.720091223762541,0.2037160853184631,0.05166793366336863
2,2018,Cyprus,Electricity distribution,2.771391053481461,0.15176427198761955,0.038491542409464743
3,2018,Cyprus,Petroleum Refinery,2.0802188057704996,0.11391495698022287,0.028891927857923605
4,2018,Cyprus,Other sectors,4.3403819159698624,0.23768385222933744,0.06028308216624809
5,2018,Poland,Petroleum Refinery,3.4441398465035853,0.12249229680528491,0.047835275645883135
6,2018,Poland,Petroleum elec. prod.,2.975231134426652,0.10581535925508029,0.04132265464481461
7,2018,Poland,Coal elec. prod.,2.667419415959305,0.0948679047209899,0.03704749188832368
8,2018,Poland,Gaseous fuels distribution,1.6891733332992325,0.06007616720561252,0.02346074074026712
9,2018,Poland,Crude Petroleum,1.6369572966908366,0.05821908168084081,0.022735518009594953
10,2018,Poland,Coke oven products,1.3793092637941093,0.049055719934969017,0.01915707310825152
11,2018,Poland,Other sectors,14.32496512756901,0.5094734703972226,0.19895784899401403
12,2018,Brazil,Gaseous fuels distribution,14.460603860902904,0.362890634250111,0.20084172029031813
13,2018,Brazil,Gas elec. prod.,14.022583462611259,0.3518984584267829,0.1947581036473786
14,2018,Brazil,Other sectors,11.365192590684412,0.2852109073231061,0.1578498970928391
15,2018,RoW Middle East,Copper,7.467893829258305,0.22636132035602657,0.10372074762858757
16,2018,RoW Middle East,Coke oven products,5.913268795616519,0.17923866659052204,0.08212873327245165
17,2018,RoW Middle East,Petroleum elec. prod.,5.255157303977986,0.15929047375399266,0.07298829588858313
18,2018,RoW Middle East,Petroleum Refinery,4.832191517394648,0.1464698450592836,0.06711377107492567
19,2018,RoW Middle East,Other sectors,9.522521728115638,0.2886396942401751,0.1322572462238283
20,2018,India,Petroleum Refinery,4.78041284035988,0.20030361180161382,0.0663946227827761
21,2018,India,Gaseous fuels distribution,3.1643722553357776,0.1325900529923391,0.04394961465744135
22,2018,India,Coke oven products,1.974613981488547,0.08273810769371652,0.027425194187340927
23,2018,India,Chemicals,1.6442256227185528,0.06889453732253176,0.02283646698220212
24,2018,India,Coal elec. prod.,1.5386884672317596,0.06447243527209844,0.02137067315599666
25,2018,India,Crude Petroleum,1.4053459056144821,0.0588852616135135,0.019518693133534472
26,2018,India,"Lead, zinc and tin",1.2068794774414988,0.05056933917920312,0.016762214964465262
27,2018,India,Other sectors,8.151295906626643,0.34154665412498375,0.11321244314759225
28,2018,Greece,Fertilizers,9.680755429596486,0.16988546473702107,0.13445493652217338
29,2018,Greece,Precious metals,6.7672777962563,0.1187574814571517,0.09398996939244861
30,2018,Greece,Petroleum elec. prod.,6.7345862544456345,0.11818378472306262,0.09353592020063381
31,2018,Greece,Chemicals,6.605787354391154,0.1159235209293429,0.09174704658876602
32,2018,Greece,Glass prod.,4.15120978923315,0.0728486748160872,0.05765569151712707
33,2018,Greece,Ceramic goods,4.117224909817356,0.07225228158256612,0.057183679303018826
34,2018,Greece,Coal elec. prod.,3.1699656904334486,0.05562903622926722,0.04402730125602011
35,2018,Greece,Petroleum Refinery,3.0638912669949008,0.05376755931730268,0.04255404537492917
36,2018,Greece,Other sectors,12.693313911435169,0.2227521962081984,0.17629602654771065
37,2018,Slovakia,Gas elec. prod.,21.975379776395904,0.43583155776337607,0.3052136080054987
38,2018,Slovakia,Non-ferrous metals,12.443036367181264,0.24677925835165548,0.17281994954418423
39,2018,Slovakia,Petroleum Refinery,4.53492467712379,0.08993989211933377,0.06298506496005264
40,2018,Slovakia,Other sectors,11.468386071152274,0.22744929176563466,0.15928313987711493
41,2018,Estonia,Non-ferrous metals,15.179416124099705,0.846765034392428,0.12496698247811207
42,2018,Estonia,Natural Gas,2.746945390096803,0.15323496560757194,0.022614669340775967
43,2018,Estonia,Other sectors,-7.300482583236569,-0.2893934158010443,-0.04270915832942841
44,2018,Mexico,Gaseous fuels distribution,18.093483919351144,0.20216909716441556,0.2512983877687659
45,2018,Mexico,Petroleum Refinery,15.22169277925278,0.17008089211632585,0.2114123997118442
46,2018,Mexico,Gas elec. prod.,8.73462827707512,0.09759711953287424,0.12131428162604332
47,2018,Mexico,Aluminium prod.,6.916440540129246,0.07728144263547874,0.09606167416846176
48,2018,Mexico,Petroleum elec. prod.,6.015485338926702,0.06721454228480074,0.08354840748509308
