,year,country,sector,oil,length_ratio,length
0,1998,Sand and clay,Other countries,,,
1,1998,Chemicals,Other countries,,,
2,1998,Textile,Other countries,,,
3,1998,Machinery and furniture,Other countries,,,
4,1998,Wood and paper reproc.,Other countries,,,
5,1998,Other non-metallic products,Other countries,,,
6,1998,Crude Petroleum,Other countries,,,
7,1998,Stone quarrying,Other countries,,,
8,1998,Lead reproc.,Other countries,,,
9,1998,Aluminium,Other countries,,,
0,1998,Ash reproc. into clinker,Other countries,,,
1,1998,Non-ferrous metals prod.,Other countries,,,
2,1998,"Lead, zinc and tin",Other countries,,,
3,1998,Wood and paper prod.,Other countries,,,
4,1998,"Agriculture, forestry and fishing",Other countries,,,
5,1998,Casting of metals,Other countries,,,
6,1998,Construction products,Other countries,,,
7,1998,Recycling,Other countries,,,
8,1998,Copper,Other countries,,,
9,1998,"Iron, steel and ferro-alloys",Other countries,,,
0,1999,Petroleum Refinery,Other countries,,,
1,1999,Water,Other countries,,,
2,1999,Petroleum elec. prod.,Other countries,,,
3,1999,Processing Nuclear Fuel,Other countries,,,
4,1999,"Coal, lignite and peat",Other countries,,,
5,1999,Glass prod.,Other countries,,,
6,1999,Ceramic goods,Other countries,,,
7,1999,Precious metals prod.,Other countries,,,
8,1999,"Iron, steel and ferro-alloys",Other countries,,,
9,1999,Wind elec. prod.,Other countries,,,
0,1999,Aluminium reproc.,Other countries,,,
1,1999,Recycling,Other countries,,,
2,1999,Copper,Other countries,,,
3,1999,Geothermal elec. prod.,Other countries,,,
4,1999,Other sources elec. prod.,Other countries,,,
5,1999,Natural Gas,Other countries,,,
6,1999,Chemicals,Other countries,,,
7,1999,Coal elec. prod.,Other countries,,,
8,1999,Non-ferrous metals,Other countries,,,
9,1999,Other petroleum,Other countries,,,
0,2000,Fertilizers,Other countries,,,
1,2000,Water,Other countries,,,
2,2000,Processing Nuclear Fuel,Other countries,,,
3,2000,Copper reproc.,Other countries,,,
4,2000,Gas elec. prod.,Other countries,,,
5,2000,Glass reproc.,Other countries,,,
6,2000,Glass prod.,Other countries,,,
7,2000,Precious metals prod.,Other countries,,,
8,2000,Other petroleum,Other countries,,,
9,2000,Plastic reproc.,Other countries,,,
0,2000,Biomass and waste elec. prod.,Other countries,,,
1,2000,Aluminium,Other countries,,,
2,2000,Chemical and fertilizer minerals,Other countries,,,
3,2000,Gaseous fuels distribution,Other countries,,,
4,2000,Copper,Other countries,,,
5,2000,Petroleum elec. prod.,Other countries,,,
6,2000,Natural Gas,Other countries,,,
7,2000,Coke oven products,Other countries,,,
8,2000,Non-ferrous metals,Other countries,,,
9,2000,Petroleum Refinery,Other countries,,,
0,2001,Fertilizers,Other countries,,,
1,2001,Processing Nuclear Fuel,Other countries,,,
