,year,country,sector,oil,length_ratio,length
0,2003,Croatia,Petroleum elec. prod.,-75.6535206181526,0.31519938729483404,0.47266728441421046
1,2003,Estonia,Petroleum elec. prod.,-55.81247146204622,0.23253454253689115,0.34870458250797
2,2003,Ireland,Petroleum elec. prod.,-41.70739639680208,0.17376779933729147,0.2605790402586139
3,2003,Finland,Petroleum elec. prod.,-40.68673082299488,0.16951534471431698,0.2542021364327956
4,2003,Romania,Petroleum elec. prod.,-26.157861913232665,0.10898292611666624,0.16342881938058715
5,2003,Other countries,Petroleum elec. prod.,313.4974924999432,-0.5663753000379457,-0.8493261275847886
6,2003,Hungary,Gaseous fuels distribution,-61.837480264532815,0.5401814573743318,1.208064394028417
7,2003,Indonesia,Gaseous fuels distribution,-52.63790466464857,0.45981854262566824,1.0283403872472567
8,2003,Other countries,Gaseous fuels distribution,224.0592192116894,-0.6618502701675189,-1.4801651086912355
9,2003,Indonesia,Fertilizers,-65.80831198620119,0.3199828221807749,-0.7659619262505004
10,2003,Spain,Fertilizers,-63.84090189012903,0.3104165923850597,-0.7430626726238749
11,2003,Brazil,Fertilizers,-38.301481420752495,0.18623507804434677,-0.4458019906883324
12,2003,Mexico,Fertilizers,-37.71131973765765,0.18336550738981847,-0.43893292862095473
13,2003,Other countries,Fertilizers,88.36779864374091,-0.3005402667784235,0.7194211241983085
14,2003,Great-Britain,Non-ferrous metals,-64.95988212927143,0.5625636326588573,-1.1129230954887468
15,2003,Estonia,Non-ferrous metals,-34.47214320987193,0.298534625895563,-0.5905928870516616
16,2003,India,Non-ferrous metals,-16.039146912518287,0.13890174144557954,-0.274790169652034
17,2003,Other countries,Non-ferrous metals,18.53417079423197,-0.13830919255125862,0.2736179265289241
18,2003,Finland,Petroleum Refinery,-74.04617774392511,0.2962271542239156,1.2684540632345431
19,2003,Croatia,Petroleum Refinery,-48.56560349321384,0.19429025176309095,0.8319570160319163
20,2003,RoW Africa,Petroleum Refinery,-29.480475687330333,0.11793880094967714,0.505017683708181
21,2003,Japan,Petroleum Refinery,-27.84614746034191,0.11140055124524433,0.4770206912455627
22,2003,Mexico,Petroleum Refinery,-26.225645340133454,0.10491761389305189,0.44926054802834914
23,2003,Brazil,Petroleum Refinery,-22.90100302387554,0.09161713894398149,0.3923074927411052
24,2003,China,Petroleum Refinery,-20.899127401775395,0.0836084889810385,0.35801419976756704
25,2003,Other countries,Petroleum Refinery,459.7837331936996,-0.6478127297722125,-2.7739546411518115
26,2003,Finland,Gas elec. prod.,-15.054063901891924,0.5714659186463285,0.26955724300595196
27,2003,Mexico,Gas elec. prod.,-11.288826217525074,0.4285340813536715,0.20213710342938956
28,2003,Other countries,Gas elec. prod.,49.45591309474874,-0.6524629809129509,-0.3077630993549891
29,2003,Indonesia,Water,-16.820115639542777,0.3388751688864602,0.037750422542819066
30,2003,Mexico,Water,-11.410266884316279,0.22988284981656465,0.02560876544728583
31,2003,Croatia,Water,-8.37737233341156,0.1687790693683228,0.018801853219209207
32,2003,Finland,Water,-6.783225156462702,0.13666175784708626,0.015224010425799173
33,2003,USA,Water,-6.24415759405741,0.12580115408156592,0.014014147860283514
34,2003,Other countries,Water,55.09369838306518,-0.5260604480305263,-0.05860271279679043
35,2003,Brazil,Natural Gas,-73.91058066143461,1.0,-0.9797448736595369
36,2003,Other countries,Natural Gas,25.903081852117303,-0.259514391114547,0.2542578943353535
37,2003,Slovakia,Processing Nuclear Fuel,-15.652247970610862,0.36664113107508595,-0.06279966595470125
38,2003,Switzerland,Processing Nuclear Fuel,-13.121852543891308,0.30736868388017513,-0.05264725923142021
39,2003,Finland,Processing Nuclear Fuel,-7.877310767121725,0.18451957411550937,-0.031605203656718546
40,2003,Russia,Processing Nuclear Fuel,-6.039510832636585,0.14147061092922952,-0.02423161602930924
41,2003,Other countries,Processing Nuclear Fuel,34.298018615525166,-0.44549279793189667,0.07630567474334693
42,2003,Indonesia,"Coal, lignite and peat",-38.607958845009875,1.0,-0.6209575611667959
43,2003,Other countries,"Coal, lignite and peat",8.181038347836875,-0.17484961932647747,0.10857419318791212
0,2003,Taiwan,Nuclear elec. prod.,1.8791998972520254,0.31304629228392167,0.01176032976940113
1,2003,Russia,Nuclear elec. prod.,1.4683691855426062,0.24460810683858147,0.009189286286392378
2,2003,Cyprus,Nuclear elec. prod.,0.9392169563510189,0.15645934541919818,0.005877768058551496
3,2003,RoW Asia and Pacific,Nuclear elec. prod.,0.9141814801739254,0.1522888135858035,0.0057210920943780484
4,2003,France,Nuclear elec. prod.,0.8019781905362011,0.13359744187249512,0.005018906185747011
5,2003,Other countries,Nuclear elec. prod.,-4.162143972526744,-0.40945472224807855,-0.015382142123915097
6,2003,Netherlands,Finance,1.4752250971713288,0.44518926621947597,-0.005980327269688386
7,2003,South Africa,Finance,0.6710100493572793,0.2024955188683102,-0.0027201677249802402
8,2003,Germany,Finance,0.6005124999762357,0.1812209673850167,-0.0024343819029941224
9,2003,RoW Asia and Pacific,Finance,0.566955555952986,0.1710942475271972,-0.002298347403706899
10,2003,Other countries,Finance,-3.9719311932249424,-0.5451730045057681,0.007323431252577588
11,2003,RoW Middle East,Precious metals,7.7450645445220845,0.4967811343585868,-0.02695316590807703
12,2003,Poland,Precious metals,3.2884229674563725,0.21092483899042977,-0.011443856834023557
13,2003,Russia,Precious metals,2.316399637516575,0.1485776694226776,-0.0080611728127627
14,2003,Hungary,Precious metals,2.240609366686153,0.14371635722830586,-0.00779741933050731
15,2003,Other countries,Precious metals,-18.249021645564344,-0.5392813679656429,0.02925904221519975
16,2003,Great-Britain,Aluminium,3.562492815915186,0.3588118217405278,0.06031349114631342
17,2003,Greece,Aluminium,3.4351204601728247,0.3459829658340329,0.058157059723902685
18,2003,Czechia,Aluminium,1.5446077090118138,0.15557182416453935,0.026150419999676263
19,2003,Japan,Aluminium,1.386361631365296,0.13963338826089994,0.023471292238229767
20,2003,Other countries,Aluminium,-1.6920617241671358,-0.14560825325758775,-0.02447562081728852
21,2003,Indonesia,Nickel,3.583147832832955,0.2120301358777941,0.060823764912532406
22,2003,China,Nickel,3.4934811449422787,0.20672417561487627,0.05930167712849702
23,2003,RoW Middle East,Nickel,3.132948219475873,0.18538990509592265,0.05318164777864503
24,2003,RoW Asia and Pacific,Nickel,2.0833314151894156,0.12327960320069833,0.03536445219235863
25,2003,Estonia,Nickel,1.6038050803752317,0.09490398526052389,0.027224515349438542
26,2003,Czechia,Nickel,1.5627736250362072,0.09247597908922435,0.026528008336612695
27,2003,Hungary,Nickel,1.4397511701059074,0.08519621586096032,0.02443970798543039
28,2003,Other countries,Nickel,-2.842913577465648,-0.14400221252700907,-0.04130901810427332
29,2003,Netherlands,Coke oven products,14.62440675888061,0.4673445352731154,0.04728449653055987
30,2003,Greece,Coke oven products,7.12606990941822,0.22772409746593383,0.023040430525757896
31,2003,Germany,Coke oven products,5.549634792622049,0.17734678307675736,0.017943407306984484
32,2003,Sweden,Coke oven products,3.9924482142107207,0.1275845841841933,0.012908619600494244
33,2003,Other countries,Coke oven products,-26.334888930905574,-0.45698516189638616,-0.04623636668732875
34,2003,RoW Asia and Pacific,Iron,8.352200055687042,0.2788830414607883,0.04128455025928562
35,2003,Denmark,Iron,5.572810102530457,0.1860781854499362,0.027546150383061897
36,2003,Greece,Iron,5.512546976166943,0.1840659774261654,0.02724827245239115
37,2003,Estonia,Iron,3.6825394904955964,0.12296135228580726,0.018202627530892336
38,2003,RoW Europe,Iron,3.4626109949442267,0.11561785867522276,0.01711553084169639
39,2003,RoW Middle East,Iron,3.3660480016658445,0.11239358470208004,0.016638224297000546
40,2003,Other countries,Iron,-22.695023189038043,-0.43110551145502685,-0.06381885776020746
41,2003,RoW Middle East,"Lead, zinc and tin",46.1431961881398,0.7874006256585122,0.8765459221328901
42,2003,RoW Asia and Pacific,"Lead, zinc and tin",12.458733610366156,0.21259937434148782,0.23666874086007444
43,2003,Other countries,"Lead, zinc and tin",-4.054411311850693,-0.06470871487228491,-0.07203469021925847
44,2003,Sweden,Other sources elec. prod.,8.748352839111305,1.0,-1.6272694163982806
45,2003,Other countries,Other sources elec. prod.,-88.48455424262706,-0.9100268304046792,1.4808588292193994
46,2003,Switzerland,Other petroleum,8.116716095977594,1.0,-1.3553514002860687
47,2003,Other countries,Other petroleum,-74.52893470999496,-0.9017889505760777,1.2222409169257913
0,2004,Hungary,Gaseous fuels distribution,-89.88335250602607,0.5211993857592951,-1.325949995613714
1,2004,Indonesia,Gaseous fuels distribution,-82.57147948707376,0.4788006142407048,-1.2180859949161669
2,2004,Other countries,Gaseous fuels distribution,47.79706845713568,-0.21701092412564726,0.5520836013137959
3,2004,Great-Britain,Non-ferrous metals,-60.15960857863329,0.6044713749750364,-1.051514458824668
4,2004,Estonia,Non-ferrous metals,-39.36472138838587,0.3955286250249636,-0.6880459279150576
5,2004,Other countries,Non-ferrous metals,14.285871016772603,-0.12552364281306494,0.21835595663687443
6,2004,Romania,Water,-59.73197999478803,0.7267072143150368,-1.024356841510664
7,2004,Indonesia,Water,-22.463406012338428,0.2732927856849631,-0.38522988245791384
8,2004,Other countries,Water,13.125636532666135,-0.13769928377747653,0.1940990823127127
9,2004,Brazil,Natural Gas,-71.66830553633167,1.0,-1.378321584638047
10,2004,Other countries,Natural Gas,4.130547889067373,-0.054493540501013515,0.07510962309589454
11,2004,Spain,Fertilizers,-62.70159936162587,0.5276291807206785,-0.6185720316610233
12,2004,Netherlands,Fertilizers,-26.972165597956035,0.22696871820819522,-0.266089341294158
13,2004,Mexico,Fertilizers,-15.913210655562771,0.13390845506835314,-0.15698909032112549
14,2004,Hungary,Fertilizers,-13.24951344329397,0.11149364600277305,-0.13071083564982086
15,2004,Other countries,Fertilizers,61.39078541105839,-0.34062982748734083,0.3993412270060417
16,2004,Indonesia,Petroleum elec. prod.,-62.914085989564256,0.30257265400035427,-0.30229206389670793
17,2004,Romania,Petroleum elec. prod.,-51.653975458696195,0.24841941511793267,-0.24818904390455915
18,2004,Estonia,Petroleum elec. prod.,-40.16879917798647,0.1931837677385416,-0.1930046191846459
19,2004,Finland,Petroleum elec. prod.,-35.728273072324605,0.17182794975573196,-0.17166860547397395
20,2004,Ireland,Petroleum elec. prod.,-17.46537541310314,0.0839962133874394,-0.08391831967857748
21,2004,Other countries,Petroleum elec. prod.,158.97594915688993,-0.43328741038546736,0.43288560223201616
22,2004,RoW Middle East,Copper,-25.77292861023346,1.0,-0.5066237663733665
23,2004,Other countries,Copper,0.9483640579385018,-0.035490949847202136,0.0179805586837578
24,2004,Slovakia,Processing Nuclear Fuel,-20.000048870632774,0.71703255137253,-0.24573668074646632
