,year,country,sector,all three fossil fuels,length_ratio,length
0,1997,Other petroleum,Other countries,,,
1,1997,Stone quarrying,Other countries,,,
2,1997,Crude Petroleum,Other countries,,,
3,1997,Construction products,Other countries,,,
4,1997,"Iron, steel and ferro-alloys",Other countries,,,
5,1997,Iron,Other countries,,,
6,1997,"Lead, zinc and tin prod.",Other countries,,,
7,1997,Non-ferrous metals prod.,Other countries,,,
8,1997,Petroleum Refinery,Other countries,,,
9,1997,Recycling,Other countries,,,
0,1997,Wood and paper prod.,Other countries,,,
1,1997,Textile,Other countries,,,
2,1997,Non-ferrous metals,Other countries,,,
3,1997,Copper prod.,Other countries,,,
4,1997,Food Manufacture,Other countries,,,
5,1997,Fabricated metal products,Other countries,,,
6,1997,Plastic prod.,Other countries,,,
7,1997,Other non-metallic products,Other countries,,,
8,1997,Chemicals,Other countries,,,
9,1997,Sand and clay,Other countries,,,
0,1998,Gaseous fuels distribution,Other countries,,,
1,1998,Natural Gas,Other countries,,,
2,1998,Petroleum Refinery,Other countries,,,
3,1998,Coke oven products,Other countries,,,
4,1998,Nickel,Other countries,,,
5,1998,"Lead, zinc and tin",Other countries,,,
6,1998,"Lead, zinc and tin prod.",Other countries,,,
7,1998,Non-ferrous metals,Other countries,,,
8,1998,Precious metals prod.,Other countries,,,
9,1998,Construction products,Other countries,,,
0,1998,Casting of metals,Other countries,,,
1,1998,Precious metals,Other countries,,,
2,1998,Non-ferrous metals reproc.,Other countries,,,
3,1998,Geothermal elec. prod.,Other countries,,,
4,1998,Other sources elec. prod.,Other countries,,,
5,1998,"Coal, lignite and peat",Other countries,,,
6,1998,Wood and paper reproc.,Other countries,,,
7,1998,Coal elec. prod.,Other countries,,,
8,1998,Other petroleum,Other countries,,,
9,1998,Processing Nuclear Fuel,Other countries,,,
0,1999,Gaseous fuels distribution,Other countries,,,
1,1999,Natural Gas,Other countries,,,
2,1999,Coke oven products,Other countries,,,
3,1999,Water,Other countries,,,
4,1999,Precious metals prod.,Other countries,,,
5,1999,Nickel,Other countries,,,
6,1999,"Lead, zinc and tin",Other countries,,,
7,1999,"Lead, zinc and tin prod.",Other countries,,,
8,1999,Iron,Other countries,,,
9,1999,Crude Petroleum,Other countries,,,
0,1999,Steel reproc.,Other countries,,,
1,1999,Biomass and waste elec. prod.,Other countries,,,
2,1999,Wood and paper reproc.,Other countries,,,
3,1999,Processing Nuclear Fuel,Other countries,,,
4,1999,Fertilizers,Other countries,,,
5,1999,Chemicals,Other countries,,,
6,1999,Petroleum elec. prod.,Other countries,,,
7,1999,Coal elec. prod.,Other countries,,,
8,1999,Non-ferrous metals,Other countries,,,
9,1999,Other petroleum,Other countries,,,
0,2000,Natural Gas,Other countries,,,
1,2000,Water,Other countries,,,
2,2000,Iron,Other countries,,,
3,2000,Non-ferrous metals prod.,Other countries,,,
4,2000,"Lead, zinc and tin",Other countries,,,
5,2000,"Lead, zinc and tin prod.",Other countries,,,
6,2000,Precious metals prod.,Other countries,,,
7,2000,Aluminium,Other countries,,,
8,2000,Coke oven products,Other countries,,,
9,2000,Electricity distribution,Other countries,,,
0,2000,Other petroleum,Other countries,,,
1,2000,Coal elec. prod.,Other countries,,,
2,2000,Precious metals,Other countries,,,
3,2000,Wood and paper reproc.,Other countries,,,
4,2000,Gas elec. prod.,Other countries,,,
5,2000,Chemicals,Other countries,,,
6,2000,Petroleum elec. prod.,Other countries,,,
7,2000,Non-ferrous metals,Other countries,,,
8,2000,Biomass and waste elec. prod.,Other countries,,,
9,2000,Petroleum Refinery,Other countries,,,
0,2001,Natural Gas,Other countries,,,
1,2001,"Lead, zinc and tin prod.",Other countries,,,
2,2001,"Lead, zinc and tin",Other countries,,,
3,2001,Non-ferrous metals prod.,Other countries,,,
4,2001,Electricity distribution,Other countries,,,
5,2001,Precious metals prod.,Other countries,,,
6,2001,Crude Petroleum,Other countries,,,
7,2001,Fertilizers,Other countries,,,
8,2001,Uranium and thorium,Other countries,,,
9,2001,Aluminium,Other countries,,,
0,2001,"Coal, lignite and peat",Other countries,,,
1,2001,Wood and paper reproc.,Other countries,,,
2,2001,Gas elec. prod.,Other countries,,,
3,2001,Coke oven products,Other countries,,,
4,2001,Chemicals,Other countries,,,
5,2001,Coal elec. prod.,Other countries,,,
6,2001,Non-ferrous metals,Other countries,,,
7,2001,Biomass and waste elec. prod.,Other countries,,,
8,2001,Petroleum elec. prod.,Other countries,,,
9,2001,Petroleum Refinery,Other countries,,,
0,2002,Natural Gas,Other countries,,,
1,2002,"Lead, zinc and tin",Other countries,,,
2,2002,Precious metals prod.,Other countries,,,
3,2002,Nickel,Other countries,,,
