,year,country,sector,all three fossil fuels,length_ratio,length
0,2013,Croatia,Petroleum Refinery,-27.85922891624198,0.14225638741242455,-0.5685556921682038
1,2013,Bulgaria,Petroleum Refinery,-15.170598745389126,0.07746497862129746,-0.3096040560283495
2,2013,Japan,Petroleum Refinery,-12.01452460749406,0.0613492524246911,-0.24519437974477673
3,2013,RoW America,Petroleum Refinery,-11.714295891705309,0.05981620739196661,-0.2390672630960267
4,2013,Turkey,Petroleum Refinery,-10.850676234947324,0.055406343327239246,-0.2214423721417821
5,2013,Switzerland,Petroleum Refinery,-10.147204508607953,0.051814235780519684,-0.20708580629812148
6,2013,Other countries,Petroleum Refinery,-108.08162938845433,0.5518925950418613,-2.2057475385398844
7,2013,Austria,Petroleum elec. prod.,-19.361775592229154,0.22483774006585,-0.39513827739243174
8,2013,Netherlands,Petroleum elec. prod.,-13.562952995398728,0.1574991759190052,-0.2767949590897699
9,2013,Ireland,Petroleum elec. prod.,-12.811594065458529,0.14877405445577271,-0.2614611033767047
10,2013,RoW Middle East,Petroleum elec. prod.,-11.564528472774853,0.1342925618758561,-0.2360107851586705
11,2013,Other countries,Petroleum elec. prod.,-28.813586719664663,0.334596467683516,-0.5880323820339727
12,2013,RoW Middle East,Natural Gas,-30.047394088085312,0.2668373314374662,-0.6132121242466391
13,2013,Austria,Natural Gas,-20.32799298575604,0.1805237214880327,-0.414856999709307
14,2013,Ireland,Natural Gas,-16.445543572772568,0.14604544234793698,-0.33562333821984836
15,2013,Latvia,Natural Gas,-15.31906861919016,0.13604172722828656,-0.3126340534528604
16,2013,Switzerland,Natural Gas,-11.57413947986344,0.10278470350666553,-0.2362069281604784
17,2013,Other countries,Natural Gas,-18.891522262177517,0.167767073991612,-0.3855412706566841
18,2013,RoW Middle East,"Lead, zinc and tin",-20.034358884892114,0.5034051769887525,-0.40886446703861457
19,2013,Czechia,"Lead, zinc and tin",-12.162954862525595,0.3056196846854517,-0.24822356862297132
20,2013,Other countries,"Lead, zinc and tin",-7.600367724061748,0.19097513832579574,-0.15510954538901525
21,2013,Ireland,Gaseous fuels distribution,-19.22902097331002,0.24338915030696825,-0.39242899945530657
22,2013,India,Gaseous fuels distribution,-8.667025288011416,0.1097018887995414,-0.1768780671022738
23,2013,Cyprus,Gaseous fuels distribution,-7.129372993912403,0.09023922942401848,-0.14549740803902864
24,2013,Spain,Gaseous fuels distribution,-6.743214585174714,0.08535147319779088,-0.13761662418723905
25,2013,Other countries,Gaseous fuels distribution,-37.23661741692119,0.471318258271681,-0.7599309676922692
26,2013,Netherlands,Water,-10.987774722809739,0.190520130869917,-0.2242403004655049
27,2013,Brazil,Water,-8.49906414225118,0.14736767484794674,-0.17345028861737102
28,2013,Czechia,Water,-6.782260844058032,0.11759953732227832,-0.13841348661342925
29,2013,Lithuania,Water,-5.736442868706677,0.09946580391796796,-0.11707026262666688
30,2013,Austria,Water,-5.167419478683583,0.0895993465623951,-0.10545754038129761
31,2013,Other countries,Water,-20.49955093536959,0.3554475064794948,-0.4183581823544814
32,2013,Bulgaria,Biomass and waste elec. prod.,-13.865002393677461,0.31407099186291526,-0.2829592325240298
33,2013,Sweden,Biomass and waste elec. prod.,-5.196378256619974,0.11770871917741174,-0.10604853584938724
34,2013,Other countries,Biomass and waste elec. prod.,-25.084696997425006,0.5682202889596729,-0.5119325917841838
35,2013,Netherlands,Electricity distribution,-33.39371981769981,0.6478796499910753,-0.6815044860755064
36,2013,Other countries,Electricity distribution,-18.149371276703015,0.3521203500089247,-0.37039533217761256
37,2013,RoW Middle East,Non-ferrous metals,-14.919072472267505,0.24931525142597724,-0.3044708667809695
38,2013,India,Non-ferrous metals,-13.181840244522519,0.22028405726490194,-0.26901714784739833
39,2013,Estonia,Non-ferrous metals,-12.164560463996434,0.2032841154304565,-0.24825633599992725
40,2013,Ireland,Non-ferrous metals,-8.298423820756456,0.1386764240978826,-0.1693555881787032
41,2013,Other countries,Non-ferrous metals,-11.276294831635177,0.18844015178078177,-0.2301284659517383
42,2013,RoW Europe,Iron,-18.64824781511296,0.7234392486146887,-0.27826249909083733
43,2013,Czechia,Iron,-7.128965476566233,0.2765607513853114,-0.10637587880154445
44,2013,Other countries,Iron,6.929932774952487,-0.21187824706058678,0.0814965052600654
0,2013,RoW Middle East,Copper,3.5569090188246015,0.7217730694064926,-0.14165101887840828
1,2013,Brazil,Copper,1.3711066824946725,0.27822693059350745,-0.054603212378635746
2,2013,Other countries,Copper,-14.544473032914432,-0.7469241981043979,0.1465870343062627
