,year,country,sector,all three fossil fuels,length_ratio,length
0,2002,Other petroleum,Other countries,,,
1,2002,Food Manufacture,Other countries,,,
2,2002,Natural Gas,Other countries,,,
3,2002,Crude Petroleum,Other countries,,,
4,2002,Aluminium prod.,Other countries,,,
5,2002,Fabricated metal products,Other countries,,,
6,2002,Plastic reproc.,Other countries,,,
7,2002,Processing Nuclear Fuel,Other countries,,,
8,2002,Precious metals reproc.,Other countries,,,
9,2002,Uranium and thorium,Other countries,,,
0,2002,Copper,Other countries,,,
1,2002,Coke oven products,Other countries,,,
2,2002,Iron,Other countries,,,
3,2002,Glass prod.,Other countries,,,
4,2002,Chemical and fertilizer minerals,Other countries,,,
5,2002,Plastic prod.,Other countries,,,
6,2002,Wood and paper reproc.,Other countries,,,
7,2002,Non-ferrous metals,Other countries,,,
8,2002,Copper prod.,Other countries,,,
9,2002,Stone quarrying,Other countries,,,
0,2003,Coke oven products,Other countries,,,
1,2003,Petroleum Refinery,Other countries,,,
2,2003,Gas elec. prod.,Other countries,,,
3,2003,Petroleum elec. prod.,Other countries,,,
4,2003,Coal elec. prod.,Other countries,,,
5,2003,Non-ferrous metals,Other countries,,,
6,2003,Processing Nuclear Fuel,Other countries,,,
7,2003,Biomass and waste elec. prod.,Other countries,,,
8,2003,Wood and paper reproc.,Other countries,,,
9,2003,Electricity distribution,Other countries,,,
0,2003,Gaseous fuels distribution,Other countries,,,
1,2003,Crude Petroleum,Other countries,,,
2,2003,Copper prod.,Other countries,,,
3,2003,"Lead, zinc and tin prod.",Other countries,,,
4,2003,Non-ferrous metals prod.,Other countries,,,
5,2003,Other petroleum,Other countries,,,
6,2003,Fertilizers,Other countries,,,
7,2003,Other sources elec. prod.,Other countries,,,
8,2003,Precious metals,Other countries,,,
9,2003,Iron,Other countries,,,
0,2004,Non-ferrous metals,Other countries,,,
1,2004,Coke oven products,Other countries,,,
2,2004,Coal elec. prod.,Other countries,,,
3,2004,Natural Gas,Other countries,,,
4,2004,Water,Other countries,,,
5,2004,Gaseous fuels distribution,Other countries,,,
6,2004,Petroleum elec. prod.,Other countries,,,
7,2004,Nickel,Other countries,,,
8,2004,Processing Nuclear Fuel,Other countries,,,
9,2004,Electricity distribution,Other countries,,,
0,2004,Aluminium,Other countries,,,
1,2004,Casting of metals,Other countries,,,
2,2004,Aluminium prod.,Other countries,,,
3,2004,"Coal, lignite and peat",Other countries,,,
4,2004,"Lead, zinc and tin prod.",Other countries,,,
5,2004,"Iron, steel and ferro-alloys",Other countries,,,
6,2004,Iron,Other countries,,,
7,2004,Chemicals,Other countries,,,
8,2004,Other sources elec. prod.,Other countries,,,
9,2004,Fertilizers,Other countries,,,
0,2005,Non-ferrous metals,Other countries,,,
1,2005,Water,Other countries,,,
2,2005,Processing Nuclear Fuel,Other countries,,,
3,2005,Electricity distribution,Other countries,,,
4,2005,Nickel,Other countries,,,
5,2005,Ash reproc. into clinker,Other countries,,,
6,2005,Glass reproc.,Other countries,,,
7,2005,Construction materials reproc.,Other countries,,,
8,2005,Precious metals reproc.,Other countries,,,
9,2005,Geothermal elec. prod.,Other countries,,,
0,2005,Biomass and waste elec. prod.,Other countries,,,
1,2005,Other sources elec. prod.,Other countries,,,
2,2005,Natural Gas,Other countries,,,
3,2005,Gaseous fuels distribution,Other countries,,,
4,2005,Plastic prod.,Other countries,,,
5,2005,Precious metals prod.,Other countries,,,
6,2005,Ceramic goods,Other countries,,,
7,2005,Chemicals,Other countries,,,
8,2005,Petroleum Refinery,Other countries,,,
9,2005,Fertilizers,Other countries,,,
0,2006,Coal elec. prod.,Other countries,,,
1,2006,Non-ferrous metals,Other countries,,,
2,2006,Water,Other countries,,,
3,2006,Processing Nuclear Fuel,Other countries,,,
4,2006,Construction materials reproc.,Other countries,,,
5,2006,Electricity distribution,Other countries,,,
6,2006,"Tide, wave and ocean elec. prod.",Other countries,,,
7,2006,Precious metals reproc.,Other countries,,,
8,2006,Ash reproc. into clinker,Other countries,,,
9,2006,Solar thermal elec. prod.,Other countries,,,
0,2006,Gas elec. prod.,Other countries,,,
1,2006,Glass prod.,Other countries,,,
2,2006,Coke oven products,Other countries,,,
3,2006,Gaseous fuels distribution,Other countries,,,
4,2006,"Lead, zinc and tin",Other countries,,,
5,2006,Biomass and waste elec. prod.,Other countries,,,
6,2006,Petroleum elec. prod.,Other countries,,,
7,2006,Chemicals,Other countries,,,
8,2006,Petroleum Refinery,Other countries,,,
9,2006,Fertilizers,Other countries,,,
0,2007,Coal elec. prod.,Other countries,,,
1,2007,Non-ferrous metals,Other countries,,,
