,year,country,sector,all three fossil fuels,length_ratio,length
0,2005,RoW Middle East,Iron,-27.048179375772744,0.5520010620924558,-0.38192215783248995
1,2005,Indonesia,Iron,-21.9520512999472,0.44799893790754414,-0.3099644780097451
2,2005,Other countries,Iron,15.097785519450426,-0.2355421651971189,0.16296847627723057
3,2005,India,Wind elec. prod.,-4.012248610117775,0.25320449516265664,-0.039044750184055156
4,2005,Romania,Wind elec. prod.,-3.80433554025587,0.2400835425478693,-0.03702146731661595
5,2005,Hungary,Wind elec. prod.,-2.7950768554497976,0.17639136875524208,-0.027199978907355978
6,2005,Ireland,Wind elec. prod.,-2.6884161612916144,0.16966023869766855,-0.026162022249495254
7,2005,Malta,Wind elec. prod.,-2.545805061556816,0.16066035483656332,-0.024774218226440183
8,2005,Other countries,Wind elec. prod.,8.289962821357708,-0.34347099942736603,0.05296406511066994
9,2005,Ireland,Crude Petroleum,-5.7447572441784605,0.823170603902267,0.05388486888308657
10,2005,Romania,Crude Petroleum,-1.2340600470917231,0.17682939609773296,0.011575278293748457
11,2005,Other countries,Crude Petroleum,10.186364502935099,-0.5934317868030893,-0.03884613210354241
12,2005,Estonia,Aluminium,-19.46805116385025,0.8463501734010658,-0.3841151733946592
13,2005,Czechia,Aluminium,-3.534308587099776,0.15364982659893425,-0.06973381898055228
14,2005,Other countries,Aluminium,0.7637591245646647,-0.03213646824562233,0.014585103731773675
15,2005,Other countries,Precious metals reproc.,0.8064620047827304,-1.0,-0.01645840826087205
16,2005,Denmark,Construction materials reproc.,-0.7554223832071086,0.5307016216930238,0.0015571584959733274
17,2005,Malta,Construction materials reproc.,-0.4607052787321653,0.3236560684205524,0.000949655656047551
18,2005,Spain,Construction materials reproc.,-0.207313217696988,0.14564230988642368,0.00042733647485254325
19,2005,Other countries,Construction materials reproc.,1.5672142603530599,-0.5240371045785825,-0.001537603798904181
20,2005,Norway,Copper reproc.,-6.7842929437577215,0.7348989176839484,0.12562390560904188
21,2005,Turkey,Copper reproc.,-2.4473071858745064,0.2651010823160517,0.04531648168251741
22,2005,Other countries,Copper reproc.,17.60767910691863,-0.6560414291207848,-0.11214397597321499
23,2005,Switzerland,Solar thermal elec. prod.,-0.11436619013739013,0.5148171701281197,-0.001815008572478389
24,2005,France,Solar thermal elec. prod.,-0.10778294701926,0.4851828298718804,-0.0017105315178544528
25,2005,Other countries,Solar thermal elec. prod.,0.0493976727303409,-0.1819121821055405,0.0006413386909330116
26,2005,Croatia,Finance,-2.032391036472377,0.8196274780982982,-0.0281299724355573
27,2005,Brazil,Finance,-0.4472611113398657,0.18037252190170178,-0.006190463600609441
28,2005,Other countries,Finance,0.7979507820400724,-0.24345559822770446,0.008355502286620641
29,2005,RoW Africa,"Tide, wave and ocean elec. prod.",-0.7341766396770384,0.6272772049574019,-0.00045580802522491475
30,2005,Great-Britain,"Tide, wave and ocean elec. prod.",-0.4362415325039448,0.37272279504259803,-0.0002708372627317366
31,2005,Other countries,"Tide, wave and ocean elec. prod.",1.1348125530711073,-0.4922772114045152,0.0003577109160355313
0,2005,Netherlands,Precious metals prod.,9.230677669719391,0.5799483325392165,-0.04367233312395373
1,2005,Canada,Precious metals prod.,3.493040696763069,0.2194620156897915,-0.016526331260053807
2,2005,Luxembourg,Precious metals prod.,3.1926609932171477,0.20058965177099192,-0.015105169895058302
3,2005,Other countries,Precious metals prod.,-19.606267239373835,-0.5519371194567815,0.041562981376038435
4,2005,Finland,Biomass and waste elec. prod.,5.2988543903298,0.20935431992235867,-0.12551931461432517
5,2005,Hungary,Biomass and waste elec. prod.,5.05862287886909,0.1998629278211602,-0.11982870822167907
6,2005,Sweden,Biomass and waste elec. prod.,4.277672493738302,0.16900808171130427,-0.10132954786197934
7,2005,Luxembourg,Biomass and waste elec. prod.,3.9698547852147663,0.15684640254804788,-0.09403795897240022
8,2005,Indonesia,Biomass and waste elec. prod.,3.3760438258930723,0.13338531447246119,-0.07997175916125672
9,2005,Lithuania,Biomass and waste elec. prod.,3.3294128206173843,0.13154295352466774,-0.07886716345229311
10,2005,Other countries,Biomass and waste elec. prod.,-54.68862935657516,-0.6836156383746432,0.4098647996384409
11,2005,RoW America,Ceramic goods,6.006566718350152,0.3647738653025984,-0.03382992242842252
12,2005,Netherlands,Ceramic goods,5.3937735463956145,0.32755943908437196,-0.030378575520286753
13,2005,Greece,Ceramic goods,5.0662087117479295,0.3076666956130295,-0.02853367918165854
14,2005,Other countries,Ceramic goods,-21.01091565588172,-0.5606279896994727,0.05199386032495052
15,2005,Luxembourg,Petroleum elec. prod.,30.826905326708317,0.2705924288958132,0.4958948027863682
16,2005,Indonesia,Petroleum elec. prod.,26.583718295746788,0.23334657911625975,0.4276370787753468
17,2005,Norway,Petroleum elec. prod.,21.574884126193542,0.18938003140374954,0.34706282695292245
18,2005,Sweden,Petroleum elec. prod.,19.97799554221159,0.17536286179051247,0.3213745932157707
19,2005,Lithuania,Petroleum elec. prod.,14.960250793839853,0.1313180987936651,0.2406570020059159
20,2005,Other countries,Petroleum elec. prod.,-24.125065201620203,-0.17475749033089216,-0.3202651735553393
21,2005,Netherlands,Chemicals,9.061736666757186,0.38423728431682125,-0.10030915961774672
22,2005,Greece,Chemicals,7.610753447503142,0.3227124494801711,-0.08424745834620546
23,2005,Lithuania,Chemicals,6.91120942928883,0.2930502662030076,-0.07650383533406044
24,2005,Other countries,Chemicals,-36.37566175515178,-0.6066719352452457,0.1583780504183064
25,2005,Romania,Coke oven products,23.051252929063203,0.2972089363578477,0.3942999103961767
26,2005,Czechia,Coke oven products,12.649291076463689,0.16309232118904052,0.21637063952113275
27,2005,Netherlands,Coke oven products,11.618377808616044,0.14980034800402184,0.1987365000498656
28,2005,Great-Britain,Coke oven products,11.47132114957114,0.14790428823869908,0.19622104339928761
29,2005,RoW Middle East,Coke oven products,9.896413788851547,0.12759838369710863,0.16928169076951927
30,2005,Turkey,Coke oven products,8.872427478027177,0.11439572251328221,0.15176603937098293
31,2005,Other countries,Coke oven products,-12.551968878751524,-0.1392944421981227,-0.18479856881313775
32,2005,Sweden,Gaseous fuels distribution,20.08816162518096,0.23851803624532,0.3168443124425523
33,2005,Mexico,Gaseous fuels distribution,15.19489054649236,0.18041747780288914,0.23966427280275532
34,2005,India,Gaseous fuels distribution,13.686904923806937,0.16251231673736716,0.21587928556957378
35,2005,Lithuania,Gaseous fuels distribution,12.66499723963648,0.15037863230171414,0.19976105416482057
36,2005,Estonia,Gaseous fuels distribution,12.612674266733835,0.14975737222923385,0.19893578022071276
37,2005,Hungary,Gaseous fuels distribution,9.973095085979608,0.1184161646834758,0.15730252047954343
38,2005,Other countries,Gaseous fuels distribution,-19.129749629512233,-0.18509590730923364,-0.24587903879522754
39,2005,Japan,Natural Gas,7.54867292470142,0.4137704521381168,-0.0022929852901314965
40,2005,Czechia,Natural Gas,4.8564126534377845,0.2661977912444398,-0.0014751841665708106
41,2005,Estonia,Natural Gas,3.783823466395623,0.20740524355984868,-0.0011493744179203143
42,2005,Taiwan,Natural Gas,2.0547158583416794,0.11262651305759462,-0.0006241405986951989
43,2005,Other countries,Natural Gas,-18.51516744206908,-0.503693572637594,0.0027913108507957364
44,2005,Greece,Fertilizers,13.73587996208595,0.283494911799906,-0.06732166628925071
45,2005,RoW America,Fertilizers,11.501954035594851,0.23738890073645882,-0.05637285076718348
46,2005,Latvia,Fertilizers,8.55297157506271,0.17652483342838446,-0.041919432882869846
47,2005,Netherlands,Fertilizers,8.08744651459736,0.16691685881579704,-0.03963782275986087
48,2005,Sweden,Fertilizers,6.57369322228392,0.13567449521945368,-0.032218684395906784
49,2005,Other countries,Fertilizers,-60.08799770728331,-0.5536026280935391,0.13146426914240572
50,2005,Netherlands,Petroleum Refinery,13.720404198705047,0.2508313320254317,0.1820847729434377
51,2005,Great-Britain,Petroleum Refinery,11.42903822382716,0.20894143058283293,0.1516758398519959
52,2005,Latvia,Petroleum Refinery,10.514744938784077,0.1922266604326278,0.13954216778229897
53,2005,France,Petroleum Refinery,10.136683622615111,0.18531508391136906,0.1345248805423341
54,2005,Greece,Petroleum Refinery,8.898851287263751,0.16268549304773863,0.1180974913444437
55,2005,Other countries,Petroleum Refinery,-19.12938980043414,-0.25910361459954623,-0.18808983093228132
