,year,country,sector,gas,length_ratio,length
0,2019,Ireland,Other petroleum,-64.11169700391568,0.5439129809626047,-0.7941125315667643
1,2019,Ireland,Non-ferrous metals,-29.904800206443607,0.2537073542817689,-0.37041254104515137
2,2019,Ireland,Fertilizers,-23.854741844189988,0.20237966475562646,-0.2954741540315857
3,2019,Ireland,Other sectors,12.751294736217176,-0.09761941041996958,0.14252426371855015
4,2019,RoW Africa,Solar photovoltaic elec. prod.,-0.8722021304059746,0.16318495808952155,-0.012113918477860757
5,2019,RoW Africa,Geothermal elec. prod.,-0.8336977722934513,0.15598097194249003,-0.011579135726297936
6,2019,RoW Africa,Gas elec. prod.,-0.5080305550378306,0.09505015172739467,-0.00705597993108098
7,2019,RoW Africa,Fertilizers,-0.4389997720400052,0.08213481359912882,-0.0060972190561111835
8,2019,RoW Africa,Petroleum elec. prod.,-0.3415394672251928,0.06390044429164447,-0.004743603711461011
9,2019,RoW Africa,Other sectors,-2.350398730928836,0.43974866034982046,-0.03264442681845605
10,2019,Bulgaria,Textile,-1.6884188933221793,1.0,-0.007258981096085875
11,2019,Bulgaria,Other sectors,1.1657722544039963,-0.40844225003385715,0.0029648745718385493
12,2019,Luxembourg,Textile,-21.065283175928634,0.8449083068795293,-0.1788395865379076
13,2019,Luxembourg,Wood and paper reproc.,-3.866751465473243,0.15509169312047064,-0.032827863150697856
14,2019,Luxembourg,Other sectors,9.691978263822284,-0.2799207096633196,0.059250102729459436
15,2019,Great-Britain,Fertilizers,-16.523219909638982,0.4289059839564518,-0.2294891654116525
16,2019,Great-Britain,Gas elec. prod.,-7.641868081984995,0.19836587341291345,-0.10613705669423605
17,2019,Great-Britain,Coal elec. prod.,-3.9168976633834567,0.10167393858809415,-0.05440135643588134
18,2019,Great-Britain,Petroleum elec. prod.,-3.6023123600562563,0.09350800484154391,-0.05003211611189245
19,2019,Great-Britain,Other sectors,-6.839808730242616,0.17754619920099676,-0.09499734347559188
20,2019,Sweden,Other sources elec. prod.,-11.635803444318778,0.45793027305421136,-0.14485492118583038
21,2019,Sweden,Petroleum elec. prod.,-6.648244105998266,0.26164349143223903,-0.08276445031122827
22,2019,Sweden,Gaseous fuels distribution,-3.9384157119145975,0.15499744310639957,-0.04902960936702425
23,2019,Sweden,Gas elec. prod.,-3.1870895212360963,0.12542879240715005,-0.03967629769788269
24,2019,Sweden,Other sectors,2.634132727006218,-0.09392962012865258,0.029712313252415638
25,2019,RoW Middle East,Iron,-24.328391811599623,1.0,0.009160150775828792
26,2019,RoW Middle East,Other sectors,24.987922667459294,-0.5066867411203216,-0.004641326944775477
27,2019,RoW Europe,Iron,-2.440821794077518,0.6932360400764235,-0.033900302695521085
