,year,country,sector,coal,length_ratio,length
0,2005,Bulgaria,"Iron, steel and ferro-alloys",-70.53074821540861,0.6271773696721982,-0.5598362545524224
1,2005,Spain,"Iron, steel and ferro-alloys",-24.84104844352715,0.22089292708378439,-0.19717527279458696
2,2005,Croatia,"Iron, steel and ferro-alloys",-17.08562228823123,0.1519297032440175,-0.1356167491563785
3,2005,Other countries,"Iron, steel and ferro-alloys",68.71863339850098,-0.37929203395707,0.33856679456256383
4,2005,Cyprus,Precious metals,-2.2957416589441504,0.50974785379418,0.10647379933525676
5,2005,Romania,Precious metals,-2.207939213582089,0.4902521462058201,0.10240162513734438
6,2005,Other countries,Precious metals,14.738576671683694,-0.7659484152429187,-0.1599878003579808
7,2005,Switzerland,Other petroleum,-18.350795992308065,1.0,-0.14970598023507223
8,2005,Other countries,Other petroleum,11.015202960789527,-0.375100570506137,0.05615479859435606
9,2005,Croatia,Copper,-23.393654413866365,0.7447311761114954,-0.47742151865033394
10,2005,Other countries,Copper,-8.018558696390276,0.2552688238885045,-0.16364405502837298
11,2005,RoW Middle East,Natural Gas,-10.61514467093616,0.5217598384803761,-0.21663560552930938
12,2005,Cyprus,Natural Gas,-5.2075193222740355,0.2559620734997969,-0.10627590453620481
13,2005,Czechia,Natural Gas,-4.499230392863596,0.22114797262197644,-0.09182102842578767
14,2005,Other countries,Natural Gas,-0.022992069450911146,0.0011301153978506278,-0.00046922590716145195
15,2005,Finland,Ceramic goods,-11.777982152451738,0.659445919110289,-0.030269681820044178
16,2005,Turkey,Ceramic goods,-6.082439469904122,0.34055408088971106,-0.01563200767844179
17,2005,Other countries,Ceramic goods,15.611238836930045,-0.46640168496926426,0.021408625325029837
18,2005,Bulgaria,Casting of metals,-39.01878291208824,1.0,-0.2787430550721029
19,2005,Other countries,Casting of metals,25.3603732135552,-0.3939221129904448,0.10980305323541469
20,2005,Romania,Wind elec. prod.,-8.119693444785248,0.7427718509239608,-0.15977305451945695
21,2005,RoW America,Wind elec. prod.,-2.8119182401283194,0.2572281490760392,-0.055330754706363144
22,2005,Other countries,Wind elec. prod.,0.39152503284838325,-0.03457743579429018,0.007437738152613038
23,2005,Russia,Non-ferrous metals prod.,-7.574658438396863,0.5666082653598827,0.05705930809219188
24,2005,Croatia,Non-ferrous metals prod.,-5.793763629335946,0.4333917346401174,0.043643967134389075
25,2005,Other countries,Non-ferrous metals prod.,18.302882553835275,-0.5779011244573441,-0.05819653598997853
26,2005,Norway,Aluminium reproc.,-3.271080269962079,0.585795026543125,-0.017983562264451792
27,2005,Poland,Aluminium reproc.,-1.6256379090200168,0.29112419245979887,-0.008937341227842632
28,2005,Greece,Aluminium reproc.,-0.6872832579458921,0.12308078099707613,-0.0037785074784265436
29,2005,Other countries,Aluminium reproc.,4.0797302993626605,-0.4221692417269681,0.012960347050973837
0,2005,RoW America,Other non-metallic products,8.022773977485476,0.5621483522992924,0.015462713427545573
1,2005,Luxembourg,Other non-metallic products,3.330368245901383,0.2333558227163375,0.0064187935418705275
2,2005,South Africa,Other non-metallic products,2.918489001130342,0.2044958249843702,0.005624957052581244
3,2005,Other countries,Other non-metallic products,-12.92381448743933,-0.47521980791649054,-0.013071616548995435
4,2005,RoW America,Aluminium,6.04052501846688,1.0,-0.6007985661820469
5,2005,Other countries,Aluminium,-35.47965476138718,-0.8545159233294604,0.5133919415160677
6,2005,Norway,Coal elec. prod.,64.88698247602302,0.5088984257084497,-0.7619824607212123
7,2005,India,Coal elec. prod.,29.539351758158073,0.23167250244268292,-0.34688726585656937
8,2005,Indonesia,Coal elec. prod.,16.58502239592616,0.13007372920670146,-0.19476165625414968
9,2005,Lithuania,Coal elec. prod.,16.493424674123162,0.12935534264216594,-0.19368600356091964
10,2005,Other countries,Coal elec. prod.,-200.87333323748013,-0.6117135227413739,0.9159292930922779
11,2005,RoW America,Construction products,6.587182651328114,0.35857820434646437,-0.11736101865516847
12,2005,Slovenia,Construction products,5.915883276486822,0.32203552181420425,-0.10540076453376995
13,2005,Russia,Construction products,2.9774987275757328,0.16208236566246192,-0.05304882257095165
14,2005,South Africa,Construction products,2.8897171171273985,0.15730390817686932,-0.05148485512588155
15,2005,Other countries,Construction products,-34.40775935592088,-0.6519332400417677,0.21337479026622475
16,2005,Canada,Precious metals prod.,9.941008221357349,1.0,-0.2958597101731321
17,2005,Other countries,Precious metals prod.,-24.438134019840824,-0.7108418775659691,0.21030947187559268
18,2005,RoW Middle East,"Lead, zinc and tin",3.372691382902482,1.0,-0.7160251928447336
19,2005,Other countries,"Lead, zinc and tin",-38.45792583229443,-0.919372660327919,0.6582939864074739
20,2005,Finland,Gas elec. prod.,28.818976264016086,0.3397672366689764,0.5460757224187435
