,year,country,sector,coal,length_ratio,length
0,2007,Czechia,Iron,-62.40239920799304,0.5129302755923644,-1.2735183511835315
1,2007,RoW Europe,Iron,-20.74047830727217,0.17048093325078287,-0.4232750674953504
2,2007,Estonia,Iron,-20.70094969793907,0.17015601913311523,-0.42246836118243003
3,2007,Other countries,Iron,-17.8148117429907,0.14643277202373758,-0.36356758659164695
4,2007,Czechia,Nickel,-62.24797718933086,0.9022234482017377,-1.2703668814149156
5,2007,Other countries,Nickel,-6.745992445796794,0.09777655179826228,-0.13767331522034273
6,2007,Czechia,Aluminium,-57.481911157581166,1.0,-1.157544612389442
7,2007,Other countries,Aluminium,0.7622251504985087,-0.013086727674469278,0.015148471113389723
8,2007,Spain,Copper prod.,-17.204449900194476,0.7652442454232095,-0.03417539819391459
9,2007,Greece,Copper prod.,-5.2778490561077085,0.2347557545767905,-0.010484066282050572
10,2007,Other countries,Copper prod.,20.29398519697989,-0.4744214136099244,0.021187406267749596
11,2007,Czechia,"Lead, zinc and tin",-34.37298036831922,0.6379223711112936,-0.7014893952718209
12,2007,Other countries,"Lead, zinc and tin",-19.50972060741192,0.3620776288887065,-0.3981575634165698
13,2007,RoW America,Wind elec. prod.,-7.679957358117173,0.5222742622008358,-0.13892324696203884
14,2007,Romania,Wind elec. prod.,-7.024878613991126,0.4777257377991641,-0.1270734850550123
15,2007,Other countries,Wind elec. prod.,1.6709961032727918,-0.10204037850295955,0.027142407215570197
16,2007,Spain,"Lead, zinc and tin prod.",-3.8514225005910507,0.6317739763157126,0.2280468729032285
17,2007,Poland,"Lead, zinc and tin prod.",-2.2447806432155604,0.36822602368428736,0.13291587873323335
18,2007,Other countries,"Lead, zinc and tin prod.",23.783377973993243,-0.7959742768892104,-0.2873170652177724
19,2007,Finland,Glass reproc.,-2.659359085832591,0.7871261258483043,-0.023045861978519964
20,2007,Greece,Glass reproc.,-0.7192088443914724,0.21287387415169573,-0.006232624939549104
21,2007,Other countries,Glass reproc.,1.943922071238679,-0.36522794231730726,0.010693321531250565
22,2007,Romania,Crude Petroleum,-2.9530131233738377,0.42985126816540936,-0.04925315325954601
23,2007,Greece,Crude Petroleum,-2.9430513584186353,0.4284011976373559,-0.049087001496727706
24,2007,Cyprus,Crude Petroleum,-0.9737840962452227,0.1417475341972347,-0.01624169461166417
25,2007,Other countries,Crude Petroleum,1.25533795900874,-0.1544995863522739,0.01770284833082496
26,2007,Romania,Precious metals prod.,-17.980106979956382,0.733437679179293,-0.19872314161253593
27,2007,Spain,Precious metals prod.,-6.534732508622776,0.2665623208207071,-0.07222440751652504
