,year,country,sector,coal,length_ratio,length
0,2003,Brazil,Coke oven products,-34.74324325630455,0.29905194271838653,0.7166554947175507
1,2003,Denmark,Coke oven products,-32.27557615766332,0.2778115353566762,0.6657544555621447
2,2003,Latvia,Coke oven products,-17.595422419282094,0.1514523332959747,0.3629441288952404
3,2003,Turkey,Coke oven products,-17.45803983439305,0.15026981476701476,0.3601103121553087
4,2003,Austria,Coke oven products,-14.105673708563433,0.12141437386194794,0.2909604176950435
5,2003,Other countries,Coke oven products,233.60277101844554,-0.6678548970559209,-1.6004640441338385
6,2003,Bulgaria,Steel reproc.,-48.446503905178375,1.0,-0.9338328772001249
7,2003,Other countries,Steel reproc.,2.6886929223722547,-0.05258008356630872,0.04910101072014907
8,2003,Bulgaria,Casting of metals,-31.735360243416988,1.0,-0.15021966696584432
9,2003,Other countries,Casting of metals,24.374596562090616,-0.4344076871522038,0.06525657809140674
10,2003,Croatia,Copper,-30.82007931855244,0.8223829249704904,-0.6289812105827028
11,2003,Other countries,Copper,-6.656476167638328,0.17761707502950966,-0.1358464524007822
12,2003,Turkey,Gas elec. prod.,-14.554722814003505,1.0,1.6260364024823255
13,2003,Other countries,Gas elec. prod.,94.23050653563746,-0.8662068104188674,-1.4084838058191849
14,2003,Cyprus,Electricity distribution,-22.59785575442306,0.4518943295804773,-0.2827920538554277
15,2003,Romania,Electricity distribution,-10.576821614321187,0.2115070458205074,-0.1323595096844945
16,2003,Czechia,Electricity distribution,-6.11226351143741,0.12222828801708763,-0.07648953825040042
17,2003,Canada,Electricity distribution,-5.388399875123697,0.10775302646154615,-0.06743102904275815
18,2003,China,Electricity distribution,-5.331606168330771,0.10661731012038153,-0.066720306345677
19,2003,Other countries,Electricity distribution,19.34311750187699,-0.27891996441694544,0.17454600431029269
20,2003,Romania,Chemicals,-1.94786512298053,1.0,0.44137905728187476
21,2003,Other countries,Chemicals,23.575438929792394,-0.9236828774615915,-0.4076942776814067
22,2003,Bulgaria,Other non-metallic products,-12.590546912690568,0.6874157769772195,0.03823470236882584
23,2003,China,Other non-metallic products,-3.048279138588539,0.16642924147990806,0.009256948598758459
