,year,country,sector,coal,length_ratio,length
0,2006,Romania,Coal elec. prod.,-59.250841995529754,0.3823324384992983,-0.7348967253013562
1,2006,Spain,Coal elec. prod.,-31.900107265197985,0.20584426125138447,-0.39566162397700116
2,2006,Latvia,Coal elec. prod.,-21.637913595568328,0.1396246195059121,-0.2683781581523614
3,2006,Japan,Coal elec. prod.,-21.215391935463913,0.13689818168349802,-0.26313756115961223
4,2006,Germany,Coal elec. prod.,-20.96779578311816,0.135300499059907,-0.26006659042859986
5,2006,Other countries,Coal elec. prod.,60.78715828295053,-0.2817361011135582,0.541536415063839
6,2006,RoW America,Gaseous fuels distribution,-81.2750441626168,0.45891484149994816,-1.658674370665649
7,2006,Croatia,Gaseous fuels distribution,-68.9180536331899,0.389141808354841,-1.4064908904732631
8,2006,Other countries,Gaseous fuels distribution,-26.90957314194719,0.15194335014521082,-0.5491749620805549
9,2006,Brazil,Coke oven products,-45.3585551292742,0.40242810430348924,1.1135480329912928
10,2006,Austria,Coke oven products,-40.621893130034806,0.36040370772278657,0.9972634503548963
11,2006,RoW America,Coke oven products,-26.731747147071605,0.23716818797372416,0.6562617431089787
12,2006,Other countries,Coke oven products,248.29878350268382,-0.6877873472242187,-1.9031579539987598
13,2006,Estonia,Iron,-77.54669085903646,0.4745647978992708,-1.5825855277354377
14,2006,Czechia,Iron,-41.99064863300257,0.2569714253623505,-0.8569520129184197
15,2006,Other countries,Iron,-43.868566724157404,0.2684637767383787,-0.8952768719215796
16,2006,Romania,Precious metals prod.,-33.07601642405953,0.635226376261399,-0.6657428976686337
17,2006,Lithuania,Precious metals prod.,-18.993635687565913,0.36477362373860106,-0.38229749005398983
18,2006,Other countries,Precious metals prod.,0.7156731132168943,-0.013558183267194823,0.014209523648165247
19,2006,Switzerland,Gas elec. prod.,-25.967150158168373,0.6044902327609593,0.37188096548543526
20,2006,Turkey,Gas elec. prod.,-16.989954441463546,0.39550976723904074,0.24331667598331044
21,2006,Other countries,Gas elec. prod.,73.10178903160046,-0.6298680501287166,-0.38749333887570414
22,2006,Czechia,"Lead, zinc and tin",-59.576483079099354,0.7118518351291868,-1.2158465934510074
23,2006,Other countries,"Lead, zinc and tin",-24.11576878998155,0.28814816487081324,-0.4921585467343174
24,2006,Japan,Construction products,-13.263476844662735,0.3076366812264016,-0.25525968690463846
25,2006,China,Construction products,-11.613501629364386,0.2693667083312886,-0.22350540695300186
