,year,country,sector,gas,length_ratio,length
0,2002,Czechia,Gas elec. prod.,-65.69489358148175,0.1641798792380172,-0.9124290775205799
1,2002,Czechia,Petroleum elec. prod.,-58.761229990804736,0.14685177367403657,-0.8161281943167324
2,2002,Czechia,"Lead, zinc and tin",-53.888259883184006,0.1346736027358747,-0.7484480539331113
3,2002,Czechia,Other petroleum,-48.695997392024566,0.12169747959605522,-0.6763332971114524
4,2002,Czechia,Nickel,-47.82920211832588,0.11953124816463619,-0.6642944738656373
5,2002,Czechia,Aluminium,-33.78951179415042,0.08444427966070919,-0.4692987749187559
6,2002,Czechia,Non-ferrous metals,-31.070146123011355,0.07764823961632022,-0.4315298072640466
7,2002,Czechia,Other sectors,-60.41049540127665,0.15097349731435075,-0.8390346583510646
8,2002,Indonesia,Gaseous fuels distribution,-65.57067280346297,0.30427142504920374,-0.9107037889369858
9,2002,Indonesia,Nickel,-59.883040688626544,0.2778787733537723,-0.8317088984531464
10,2002,Indonesia,Plastic prod.,-22.038378546015515,0.10226597591989015,-0.3060885909168822
11,2002,Indonesia,Gas elec. prod.,-17.297883503110345,0.08026837973131991,-0.24024838198764367
12,2002,Indonesia,Other sectors,-50.71061835405277,0.23531544594581394,-0.7043141438062885
13,2002,Brazil,Coal elec. prod.,-18.601907162098087,1.0,1.1865575008549738
14,2002,Brazil,Other sectors,104.0340472236562,-0.8483160403058849,-1.0065757607205381
15,2002,Netherlands,Petroleum Refinery,-19.774564249231123,1.0,0.3315863212921348
16,2002,Netherlands,Other sectors,43.64877938226483,-0.6882131543848298,-0.22820206812732172
17,2002,Slovakia,Non-ferrous metals,-30.036626800384532,0.4111411485135682,-0.16312540732881914
18,2002,Slovakia,Chemicals,-17.184174404301977,0.23521686532229805,-0.09332524147735995
19,2002,Slovakia,Biomass and waste elec. prod.,-15.191961351032514,0.20794746625667315,-0.08250576537706059
20,2002,Slovakia,Gaseous fuels distribution,-10.643964821188824,0.14569451990746063,-0.05780612811781581
21,2002,Slovakia,Other sectors,44.48982433123185,-0.3784868521000696,0.1501694056667472
22,2002,Estonia,Biomass and waste elec. prod.,-36.11735404877952,1.0,0.38242392135905046
23,2002,Estonia,Other sectors,63.65187638663115,-0.6379910530415343,-0.2439830402961335
24,2002,Austria,Biomass and waste elec. prod.,-34.95273648446096,1.0,-0.45651590932682495
25,2002,Austria,Other sectors,2.08359101292956,-0.05625803511636962,0.025682688058089927
26,2002,Finland,Sand and clay,-16.211726285216724,0.9031375867489956,-0.2251628650724545
27,2002,Finland,Other sectors,-1.7387239264434022,0.09686241325100438,-0.02414894342282503
28,2002,South Africa,Gas elec. prod.,-2.4056313243182075,0.5786715180041571,-0.033411546171086215
29,2002,South Africa,Nuclear elec. prod.,-0.8133727185272166,0.19565576028850099,-0.011296843312878007
30,2002,South Africa,Copper prod.,-0.41954033551891956,0.10091988758398504,-0.005826949104429439
31,2002,South Africa,Other sectors,-0.5186177584818763,0.12475283412335687,-0.007203024423359393
32,2002,France,Gas elec. prod.,-5.9274968423904655,0.5212299433758351,0.19704569299655444
33,2002,France,Non-ferrous metals,-5.444637313985925,0.47877005662416505,0.18099416350200792
34,2002,France,Other sectors,38.591003824272875,-0.7723895132291166,-0.29199402074212966
0,2002,Romania,Biomass and waste elec. prod.,0.2449921232050788,1.0,-0.12574719811058208
1,2002,Romania,Other sectors,-9.298790387166987,-0.9743296619617197,0.12251922502771682
2,2002,Germany,Gaseous fuels distribution,2.783779266144415,1.0,-0.31758426426496655
3,2002,Germany,Other sectors,-25.649846293222005,-0.9020955220665695,0.28649134267223236
4,2002,Spain,Other sectors,-20.597442527661226,-0.9999514502832739,0.2860617017730726
5,2002,Poland,Crude Petroleum,6.130212114269695,0.5836209682000759,0.051572360294588664
6,2002,Poland,Non-ferrous metals,4.373543659234569,0.4163790317999242,0.036793827873120764
7,2002,Poland,Other sectors,-4.141390225429186,-0.28278244721703616,-0.024988406941305972
8,2002,Switzerland,Other sectors,-9.934738309624723,-0.9998993430960299,0.1379685876336767
9,2002,Norway,Petroleum elec. prod.,47.494120447569266,1.0,-0.5476062109733049
10,2002,Norway,Other sectors,-86.9217676376472,-0.6466628973394937,0.35411661898909935
11,2002,Greece,Petroleum elec. prod.,2.11204321029701,0.5143714055665582,0.026063212687395945
12,2002,Greece,Non-ferrous metals,1.425802018208966,0.34724279531319185,0.01759480159758324
13,2002,Greece,Petroleum Refinery,0.5682212974329692,0.1383857991202499,0.007012012091561759
14,2002,Greece,Other sectors,-0.45782462682799707,-0.1003145367633127,-0.005082940223747541
15,2002,Latvia,Fertilizers,39.4316515012382,0.2825673396884782,0.5476618264060861
16,2002,Latvia,"Lead, zinc and tin",21.33178450862401,0.15286363542801404,0.2962747848420002
17,2002,Latvia,Gas elec. prod.,10.481206238752147,0.07510835714089925,0.1455723088715576
18,2002,Latvia,Other sectors,68.30316092181002,0.48946066774260855,0.948655012802917
19,2002,Sweden,"Lead, zinc and tin",74.92429064844193,0.24211782783874786,1.0406151478950267
20,2002,Sweden,Precious metals,43.142471430276615,0.1394148864125553,0.5992009920871751
21,2002,Sweden,Fertilizers,40.71070874873137,0.13155664587161126,0.5654265103990468
22,2002,Sweden,Petroleum elec. prod.,37.86709453885082,0.12236750721245207,0.5259318685951503
23,2002,Sweden,Iron,23.921989281547084,0.07730390281046236,0.33224985113259836
24,2002,Sweden,Gaseous fuels distribution,17.069798782525638,0.05516105080342933,0.23708053864618941
25,2002,Sweden,Other sectors,71.81748281642291,0.23207817905074166,0.9974650391169847
26,2002,Ireland,Chemical and fertilizer minerals,43.48585370028661,0.1754697030497926,0.6039701902817585
27,2002,Ireland,Gas elec. prod.,32.67052084122648,0.13182876965007786,0.45375723390592326
28,2002,Ireland,Non-ferrous metals prod.,28.605044699349058,0.11542417296702952,0.39729228749095913
29,2002,Ireland,Non-ferrous metals,27.607500274789356,0.11139898295551749,0.3834375038165188
30,2002,Ireland,Aluminium,21.8159637949086,0.08802956279118439,0.3029994971515083
31,2002,Ireland,Chemicals,19.04568264240696,0.07685120546734746,0.26452337003342996
32,2002,Ireland,"Lead, zinc and tin prod.",17.836028288746,0.07197013099902264,0.2477226151214722
33,2002,Ireland,Other sectors,56.75883057220332,0.22902747212002794,0.7883170912806017
0,2003,Czechia,"Lead, zinc and tin",-74.90169376160125,0.1774916314289309,-1.0403013022444618
1,2003,Czechia,Nickel,-69.600521927206,0.1649296506496087,-0.9666739156556389
2,2003,Czechia,Non-ferrous metals,-60.914625267896724,0.14434701905531155,-0.8460364620541212
3,2003,Czechia,Aluminium,-55.237182286406174,0.1308934031686426,-0.7671830873111968
4,2003,Czechia,Iron,-36.144821857782944,0.08565097899741843,-0.5020114146914297
5,2003,Czechia,Petroleum elec. prod.,-28.375463512071057,0.06724023260861871,-0.3941036598898758
6,2003,Czechia,Other sectors,-96.82696073472619,0.22944708409146902,-1.3448188990934191
7,2003,Indonesia,Gaseous fuels distribution,-62.69564579747352,0.5820319041222811,-0.4794442849918248
8,2003,Indonesia,Nickel,-26.67066044144292,0.2475957474156422,-0.2039550843277642
9,2003,Indonesia,Plastic prod.,-18.352266151063002,0.1703723484620766,-0.14034290596829044
10,2003,Indonesia,Other sectors,48.40912856925212,-0.3100611119732867,0.25541044585516515
11,2003,Slovakia,Non-ferrous metals,-47.12809593262512,0.6643810322198885,-0.531535631701205
12,2003,Slovakia,Biomass and waste elec. prod.,-12.21364983569886,0.17218003665190484,-0.13775201294099676
13,2003,Slovakia,Chemicals,-11.593596523367532,0.16343893112820662,-0.13075872321569937
14,2003,Slovakia,Other sectors,13.332003805922625,-0.15821079484903933,0.12657597177488544
