,year,country,sector,gas,length_ratio,length
0,2011,Ireland,Other sources elec. prod.,-42.373980818261046,0.2374706846316949,-0.5885275113647367
1,2011,Ireland,Gaseous fuels distribution,-40.67490957451787,0.22794881286750518,-0.5649292996460815
2,2011,Ireland,Non-ferrous metals,-36.778263100277954,0.20611137186864914,-0.5108092097260827
3,2011,Ireland,Crude Petroleum,-16.291014019246553,0.09129749383442,-0.22626408360064656
4,2011,Ireland,Petroleum Refinery,-13.540681991994921,0.07588418555269114,-0.1880650276665961
5,2011,Ireland,Other sectors,-28.779937093638836,0.1612874512450397,-0.3997213485227616
6,2011,Great-Britain,Non-ferrous metals,-37.88969916328547,0.3616344331716796,-0.4963222022286441
7,2011,Great-Britain,Fertilizers,-29.55296815820896,0.28206534030205466,-0.3871182554251613
8,2011,Great-Britain,Biomass and waste elec. prod.,-25.269532768252343,0.24118252086875955,-0.3310089662833936
9,2011,Great-Britain,Other sources elec. prod.,-12.061282985350784,0.11511770565750616,-0.15799234792533773
10,2011,Great-Britain,Other sectors,5.95767550099491,-0.0538030630005637,0.07384157111612534
11,2011,Turkey,Plastic reproc.,-79.65690659720828,0.5922997499859745,-1.106345924961226
12,2011,Turkey,Gaseous fuels distribution,-16.786533515099002,0.12481855031604729,-0.23314629882081944
13,2011,Turkey,Other sectors,-38.04404970867361,0.28288169969797816,-0.5283895792871335
14,2011,Brazil,Coal elec. prod.,-20.584532506855325,1.0,1.2465741886758854
15,2011,Brazil,Other sectors,110.33787409151908,-0.8427730360166561,-1.050579113610376
16,2011,Croatia,Gaseous fuels distribution,-54.87000373919759,0.6779372954047576,-0.7620833852666331
17,2011,Croatia,Other sectors,-26.066690717828628,0.3220627045952424,-0.36203737108095313
18,2011,Bulgaria,Biomass and waste elec. prod.,-56.97599188828002,0.8661159042273829,-0.7913332206705558
19,2011,Bulgaria,Other sectors,-8.807342201520981,0.13388409577261706,-0.12232419724334696
20,2011,Portugal,Precious metals,-44.23159934846146,0.6228154566055646,-0.6143277687286314
21,2011,Portugal,Gaseous fuels distribution,-6.3243583814239335,0.08905190431918637,-0.08783831085311018
22,2011,Portugal,Other sectors,-20.462831029035513,0.28813263907524905,-0.2842059865143821
23,2011,Spain,Fertilizers,-17.54076854482114,0.3387437705234187,-0.24362178534473805
24,2011,Spain,Chemicals,-16.041708626835494,0.30979422891345826,-0.2228015087060485
25,2011,Spain,Other sectors,-18.199341628191902,0.35146200056312304,-0.2527686337248875
26,2011,Romania,Biomass and waste elec. prod.,-20.555696818395507,0.6604357197392355,-0.28549578914438206
27,2011,Romania,Coke oven products,-5.597594749666168,0.1798455946283461,-0.07774437152314123
28,2011,Romania,Other sectors,-4.971155829349925,0.15971868563241837,-0.06904383096319341
29,2011,Germany,Biomass and waste elec. prod.,-28.896994432882938,0.8559673760158788,-0.40134714490115186
30,2011,Germany,Other sectors,-4.86246327844329,0.14403262398412114,-0.06753421220060124
0,2011,Latvia,Fertilizers,8.02251223096875,1.0,-0.7862619962577224
1,2011,Latvia,Other sectors,-64.63337596152476,-0.8895820775087903,0.6994445800971534
2,2011,Austria,Other sectors,-76.53268830142713,-0.999986933687785,1.0629401152975992
3,2011,Sweden,"Lead, zinc and tin",76.5310304011217,0.4007286781985842,0.6869916812676341
4,2011,Sweden,Iron,71.96819812331995,0.37683696083973195,0.646032768243208
5,2011,Sweden,Precious metals,42.48044067506631,0.22243436096168373,0.3813317187471979
6,2011,Sweden,Other sectors,-67.54602508492908,-0.2612739336099146,-0.44791657968919874
7,2011,Finland,Wood and paper reproc.,10.571765751146401,0.7291189471105597,0.0876912030152158
8,2011,Finland,Wind elec. prod.,3.9276047466872748,0.27088105288944037,0.032578889214219545
9,2011,Finland,Other sectors,-5.839923857314332,-0.2871251949719784,-0.034532573680674444
10,2011,Indonesia,Other sectors,-49.05556897397662,-0.9999796149546134,0.6813134579718975
11,2011,Slovakia,Non-ferrous metals,11.768425997722087,1.0,-0.4514381397543754
12,2011,Slovakia,Other sectors,-44.271972060037115,-0.7900010277301615,0.35663659436254885
13,2011,Mexico,Gaseous fuels distribution,59.11205734945219,0.3637924474760016,0.8210007965201693
14,2011,Mexico,Gas elec. prod.,17.80229268214155,0.1095603827022002,0.24725406502974379
15,2011,Mexico,"Coal, lignite and peat",13.02164479836485,0.08013891317224124,0.18085617775506735
16,2011,Mexico,Aluminium prod.,12.627126779883824,0.0777109368514691,0.17537676083171977
17,2011,Mexico,Wind elec. prod.,12.041604034923624,0.07410746300885361,0.16724450048505035
18,2011,Mexico,Other sectors,47.883687074004484,0.2946898567892343,0.6650512093611733
19,2011,Estonia,Iron,9.595805096704854,1.0,-2.9616105769245245
20,2011,Estonia,Other sectors,-222.8317666352706,-0.9587148588904492,2.8393400663446573
21,2011,Lithuania,Chemicals,6.999380794298024,0.42540158845078,-0.8742988813962814
22,2011,Lithuania,Petroleum Refinery,5.146351076428336,0.31277994253741126,-0.6428352909530619
23,2011,Lithuania,"Iron, steel and ferro-alloys",4.3078521880173914,0.2618184690118088,-0.5380976489052216
24,2011,Lithuania,Other sectors,-164.43027518907243,-0.9090378537523248,1.8682835237567312
25,2011,Czechia,Non-ferrous metals,30.237834589612447,0.5268485404692763,-1.1628273202043795
26,2011,Czechia,Nickel,14.47473068049303,0.25220029265334204,-0.5566407950938379
27,2011,Czechia,Aluminium,12.681224912323241,0.22095116687738175,-0.4876696688714458
28,2011,Czechia,Other sectors,-216.30771064264445,-0.7903051681871851,1.7443123977304964
0,2012,Ireland,Non-ferrous metals prod.,-32.298121801271826,0.3085574715401071,-0.43953939255832075
1,2012,Ireland,Other sources elec. prod.,-30.991798934364166,0.29607762260931947,-0.4217618771059199
2,2012,Ireland,Non-ferrous metals,-21.708796833021268,0.20739321940110955,-0.29543115329952185
3,2012,Ireland,Petroleum Refinery,-10.53843346673975,0.10067806433136982,-0.1434156658702262
4,2012,Ireland,Other petroleum,-9.137422683598587,0.08729362211809412,-0.12434955941429986
5,2012,Ireland,Other sectors,2.1107430451188236,-0.019766229188432294,0.02815694699365848
6,2012,Turkey,Plastic reproc.,-67.52585488809852,0.716197076669975,-0.937859095668035
7,2012,Turkey,Gaseous fuels distribution,-15.250557222196658,0.16175144347636394,-0.2118132947527314
8,2012,Turkey,Other sectors,-11.507489748207604,0.12205147985366101,-0.1598262465028834
9,2012,Norway,Non-ferrous metals,-31.121945614186387,0.4439211594595621,-0.43224924464147757
10,2012,Norway,"Iron, steel and ferro-alloys",-16.050624295397654,0.22894493280056508,-0.2229253374360785
11,2012,Norway,"Coal, lignite and peat",-11.811913349104298,0.16848426940827493,-0.16405435207089303
12,2012,Norway,Other sectors,-11.12243764608408,0.15864963833159784,-0.1544783006400567
13,2012,Croatia,Gaseous fuels distribution,-54.22385281412281,0.826161214648912,-0.7531090668628168
14,2012,Croatia,Other sectors,-11.409648072463767,0.173838785351088,-0.15846733433977453
15,2012,Portugal,Precious metals,-34.56229097157615,0.6579779148247664,-0.4800318190496687
16,2012,Portugal,Gaseous fuels distribution,-6.028239817642378,0.11476231909909992,-0.0837255530228108
17,2012,Portugal,Other sectors,-11.937510339306009,0.22725976607613357,-0.16579875471258346
18,2012,Great-Britain,Non-ferrous metals,-47.4369803632853,0.5677767665758814,-0.3800122238102328
19,2012,Great-Britain,Biomass and waste elec. prod.,-24.489565706082825,0.29311744392164174,-0.19618310973516673
20,2012,Great-Britain,Other sources elec. prod.,-11.622100433668225,0.13910578950247687,-0.09310331722890174
21,2012,Great-Britain,Other sectors,35.35914364728666,-0.29736608175617163,0.19902671730544624
22,2012,RoW Africa,Gas elec. prod.,-29.950770693426353,0.7311823131161472,-0.4159829262975882
23,2012,RoW Africa,Other sectors,-11.011339790048535,0.26881768688385277,-0.1529352748617852
24,2012,Indonesia,Petroleum Refinery,-23.19238707768025,0.5675742501755915,-0.3221164871900035
25,2012,Indonesia,Sand and clay,-5.021927945782334,0.12289881928567532,-0.06974899924697686
26,2012,Indonesia,Other sectors,-12.647981091107763,0.3095269305387332,-0.1756664040431634
27,2012,Spain,Fertilizers,-16.594526809111464,0.4245132995295752,-0.23047953901543702
28,2012,Spain,Chemicals,-15.439789419372362,0.3949733563273886,-0.21444151971350503
29,2012,Spain,Other sectors,-7.056395010718113,0.18051334414303621,-0.0980054862599738
30,2012,RoW Middle East,Precious metals,-25.776193092881062,0.4573344590655144,-0.22710985743781514
31,2012,RoW Middle East,Iron,-13.965716291000785,0.24778691261322314,-0.12304966153990146
32,2012,RoW Middle East,Copper,-9.747637737768834,0.17294759609790117,-0.08588485541689846
33,2012,RoW Middle East,Crude Petroleum,-6.872252392757994,0.12193103222336131,-0.06055030141852118
34,2012,RoW Middle East,Other sectors,20.606982855862867,-0.2677316987649543,0.1329541361530827
0,2012,Latvia,"Coal, lignite and peat",7.634586500667304,0.35487865205240904,0.10603592362037922
1,2012,Latvia,Fertilizers,7.563304590577019,0.35156525345952516,0.1050458970913475
2,2012,Latvia,Gas elec. prod.,3.1433459012380816,0.14611221659068688,0.043657581961640025
3,2012,Latvia,Other sectors,3.1719942388507683,0.14744387789737898,0.044055475539594005
4,2012,Estonia,Non-ferrous metals,16.975206633704154,0.4690774250492693,0.17055867268841002
5,2012,Estonia,Gas elec. prod.,9.290727359488812,0.25673151206129596,0.09334873860080549
6,2012,Estonia,Gaseous fuels distribution,6.339547092041141,0.17518127997387112,0.06369670548324066
7,2012,Estonia,Nickel,3.5830151569825617,0.0990097829155636,0.03600040474229266
8,2012,Estonia,Other sectors,-10.008970693154758,-0.21665626617920286,-0.07877719799726111
9,2012,Finland,Wood and paper reproc.,20.62981756989621,0.7842126859324404,0.2865252440263362
10,2012,Finland,Other sectors,5.676588765990914,0.21578731406755958,0.0788415106387627
11,2012,Mexico,Gaseous fuels distribution,26.027461281671748,0.8254030599513392,0.36149251780099645
12,2012,Mexico,Other sectors,5.505570935589681,0.17459694004866072,0.07646626299430112
13,2012,RoW Europe,Iron,29.662562705767748,0.588229665114731,0.41198003758010765
14,2012,RoW Europe,Non-ferrous metals,8.106361950159524,0.16075490922818816,0.11258836041888227
15,2012,RoW Europe,Other sectors,12.657914493679762,0.2510154256570809,0.17580436796777446
16,2012,Czechia,Non-ferrous metals,38.42233335307473,0.31441696869700536,0.28990770562320217
17,2012,Czechia,Nickel,23.55927806677316,0.1927898737011995,0.1777616207666021
18,2012,Czechia,Iron,20.82952291005065,0.17045178887499446,0.15716482235963608
19,2012,Czechia,Crude Petroleum,20.06743698334033,0.1642155006006455,0.1514146618873377
20,2012,Czechia,Aluminium,19.323272665802957,0.15812586812615517,0.14579972518056816
21,2012,Czechia,Other sectors,-55.814349400192896,-0.3135352371078368,-0.2890947063024254
22,2012,France,Crude Petroleum,27.532113498235542,0.40688484777892786,0.3823904652532714
23,2012,France,Fertilizers,11.540657290628452,0.17055423606571532,0.16028690681428406
24,2012,France,Copper reproc.,7.533358635497202,0.11133215333667688,0.10462998104857225
25,2012,France,Other sectors,21.059485671717603,0.31122876281868006,0.2924928565516334
26,2012,Sweden,"Lead, zinc and tin",42.979580288286435,0.3812330467677473,0.5969386151150893
27,2012,Sweden,Petroleum elec. prod.,10.851695339224676,0.09625559042267992,0.15071799082256496
28,2012,Sweden,Other sectors,58.90706291025531,0.5225113628095728,0.8181536515313238
29,2012,Brazil,Gas elec. prod.,63.33528260644589,0.4404961883119821,0.7240453914565141
30,2012,Brazil,Copper reproc.,30.883557096348603,0.21479479719053915,0.35305908913903783
31,2012,Brazil,Petroleum elec. prod.,29.275373139393018,0.20360989560029474,0.3346744205194415
32,2012,Brazil,Water,20.28746855930641,0.14109911889718393,0.2319252004599056
33,2012,Brazil,Other sectors,-25.434986088101184,-0.15031017018264559,-0.24706544323763566
34,2012,Lithuania,Chemicals,30.565938056311563,0.21549424189260358,0.42452691744877175
35,2012,Lithuania,"Iron, steel and ferro-alloys",15.284193715365518,0.10775575516656788,0.21228046826896554
36,2012,Lithuania,Aluminium prod.,12.952802546598274,0.09131911345306852,0.1799000353694205
37,2012,Lithuania,Gas elec. prod.,12.310147107962543,0.0867883005497698,0.17097426538836866
38,2012,Lithuania,Gaseous fuels distribution,11.740767300494781,0.08277409134299933,0.16306621250687198
