,year,country,sector,coal,length_ratio,length
0,2006,Croatia,Gaseous fuels distribution,-68.9180536331899,0.6530685929104136,-0.9571951893498597
1,2006,Croatia,"Iron, steel and ferro-alloys",-9.974050192241357,0.09451426123166057,-0.13852847489224107
2,2006,Croatia,Other sectors,-26.63747512133017,0.25241714585792574,-0.3699649322406968
3,2006,Estonia,Iron,-77.54669085903646,0.5396660254452714,-1.0770373730421732
4,2006,Estonia,Non-ferrous metals,-29.35149166061855,0.20426407200495283,-0.40765960639747983
5,2006,Estonia,Aluminium,-19.13376189912932,0.1331564393210471,-0.2657466930434627
6,2006,Estonia,Coal elec. prod.,-14.41362259679564,0.10030785753605664,-0.2001892027332728
7,2006,Estonia,Other sectors,-3.2482865951855047,0.022605605692672052,-0.04511509159979867
8,2006,Romania,Coal elec. prod.,-59.250841995529754,0.4825829122346876,-0.8229283610490244
9,2006,Romania,Precious metals prod.,-33.07601642405953,0.2693956709045463,-0.45938911700082685
10,2006,Romania,Iron,-14.987661765771666,0.1220706612584553,-0.20816196896905093
11,2006,Romania,Other sectors,-15.464054217860252,0.12595075560231084,-0.21477853080361461
12,2006,Japan,Coal elec. prod.,-21.215391935463913,0.6153157770562444,-0.1410995677704824
13,2006,Japan,Construction products,-13.263476844662735,0.38468422294375565,-0.08821288127075982
14,2006,Japan,Other sectors,17.968372449157208,-0.34259900097709217,0.07856221595313993
15,2006,Brazil,Coke oven products,-45.3585551292742,0.7901969039622393,-0.4303947464929976
16,2006,Brazil,Coal elec. prod.,-12.04303035130081,0.20980309603776073,-0.11427297409018079
17,2006,Brazil,Other sectors,18.185509598586165,-0.24059013750350855,0.13104168178882947
18,2006,Austria,Coke oven products,-40.621893130034806,1.0,-0.40329316943984334
19,2006,Austria,Other sectors,11.584784930366087,-0.22190235733756103,0.08949170499683766
20,2006,Finland,Ceramic goods,-4.519706945574287,1.0,1.654515646710996
21,2006,Finland,Other sectors,123.644833508766,-0.9647351215121435,-1.5961693534734753
22,2006,Spain,Coal elec. prod.,-31.900107265197985,0.45325313427436714,-0.44305704534997203
23,2006,Spain,"Iron, steel and ferro-alloys",-9.727990947713728,0.13822029971837316,-0.1351109853849129
