,year,country,sector,coal,length_ratio,length
0,2014,Cyprus,Coke oven products,-28.317779420814155,0.14557689025857234,-0.3933024919557521
1,2014,Cyprus,Coal elec. prod.,-19.814001512402356,0.10186041358998812,-0.27519446545003273
2,2014,Cyprus,Construction products,-16.35081244825178,0.08405674731925053,-0.22709461733683028
3,2014,Cyprus,Electricity distribution,-13.866258667781795,0.07128407868354712,-0.1925869259414138
4,2014,Cyprus,Other non-metallic products,-10.568735627861404,0.05433207328178307,-0.14678799483140836
5,2014,Cyprus,Other sectors,-105.60353013572525,0.5428897968668588,-1.4667156963295171
6,2014,India,Coke oven products,-28.091413757729853,0.2498480577443234,-0.39015852441291465
7,2014,India,Coal elec. prod.,-19.24928032513613,0.17120517122025905,-0.26735111562689073
8,2014,India,Construction products,-18.006396609156393,0.1601508296653013,-0.25008884179383883
9,2014,India,Copper,-6.220979805352388,0.05533006402022966,-0.08640249729656095
10,2014,India,Other sectors,-40.86591842911349,0.3634658773498866,-0.567582200404354
11,2014,Croatia,Other sectors,19.918570871006974,-1.0,-0.27664681765287463
12,2014,Brazil,Gas elec. prod.,-64.28625717880414,0.7229688072785915,-0.5856939993112908
13,2014,Brazil,Other sources elec. prod.,-12.652120081829633,0.14228683651101992,-0.11526990581957133
14,2014,Brazil,Coal elec. prod.,-11.981444081024527,0.1347443562103887,-0.10915956550124963
15,2014,Brazil,Other sectors,30.590931456146244,-0.2559680258051912,0.20736570543615143
16,2014,Spain,Coal elec. prod.,-14.976094915114444,0.2605206796397117,-0.12609736950838726
17,2014,Spain,Chemicals,-14.287255753568044,0.24853779307644594,-0.12029740584778699
18,2014,Spain,Copper prod.,-13.546904949432092,0.2356588219054869,-0.11406371879891926
19,2014,Spain,Copper reproc.,-8.512553755546806,0.1480824141696946,-0.0716749354526238
20,2014,Spain,Processing Nuclear Fuel,-6.162434929499905,0.1072002912086609,-0.05188714673491395
21,2014,Spain,Other sectors,22.63576280649184,-0.282519698928805,0.13674534750366688
22,2014,RoW Europe,Iron,-49.488128925207974,0.5233963227547127,-0.6873351239612219
23,2014,RoW Europe,Coke oven products,-13.590904047959526,0.14374011214618299,-0.1887625562216601
24,2014,RoW Europe,Coal elec. prod.,-12.751041915377481,0.13485756270733235,-0.17709780438024278
25,2014,RoW Europe,Other sectors,-18.721848336181907,0.1980060023917719,-0.2600256713358598
26,2014,Great-Britain,Coal elec. prod.,-27.569600953108626,1.0,-0.20791026384086517
27,2014,Great-Britain,Other sectors,12.600061956566334,-0.31367109016818706,0.06521543911611959
28,2014,Bulgaria,Steel reproc.,-79.7835044008009,0.5727273152878127,-1.1081042277889013
29,2014,Bulgaria,"Iron, steel and ferro-alloys",-23.113093662120974,0.16591775681602453,-0.32101518975168014
30,2014,Bulgaria,Casting of metals,-19.35766187488523,0.13895932247043508,-0.26885641492896156
31,2014,Bulgaria,Other sectors,-17.050261203649683,0.12239560542572768,-0.23680918338402338
32,2014,RoW Middle East,Construction products,-6.295609128646973,0.54654396407292,-0.03644929754386238
33,2014,RoW Middle East,Copper,-3.9256196503347756,0.34079684448224723,-0.022727916513749117
34,2014,RoW Middle East,Coal elec. prod.,-1.2977148787822799,0.11265919144483276,-0.007513299313421371
35,2014,RoW Middle East,Other sectors,6.717226695049662,-0.36834634493383367,0.024565206841980918
36,2014,Austria,Coke oven products,-30.278857771127488,1.0,-0.11760169541614547
37,2014,Austria,Other sectors,21.811535701165013,-0.4187247253712305,0.04924273761631661
0,2014,Greece,Precious metals,31.826475538431833,1.0,-0.1920335862099242
1,2014,Greece,Other sectors,-45.65289374554638,-0.5892264504402315,0.11315126836778182
2,2014,Indonesia,Other sectors,-20.080609610233864,-0.9999502007150475,0.2788834668088037
3,2014,USA,Iron,7.133069006461378,0.85414428132983,0.009085393089465056
4,2014,USA,Construction products,1.218059909786584,0.14585571867016994,0.001551443435764465
5,2014,USA,Other sectors,-7.5852766864314365,-0.4759716133954396,-0.0050628322423370365
6,2014,Japan,Non-ferrous metals,12.569985358430703,0.7796379849424805,0.17458312997820422
7,2014,Japan,Other sectors,3.5528634524287135,0.22036201505751954,0.04934532572817658
8,2014,Russia,Gaseous fuels distribution,6.301785078967148,0.6086850465792554,-0.018843862629136995
9,2014,Russia,Uranium and thorium,2.210965245326868,0.2135555983698306,-0.006611321211158187
10,2014,Russia,Other petroleum,1.8403626926636107,0.17775935505091406,-0.005503129880466451
11,2014,Russia,Other sectors,-12.582111604852464,-0.5485933454903944,0.016983524894813803
12,2014,Switzerland,Coke oven products,6.595613497912133,0.5991191100094657,-0.17113871584564605
13,2014,Switzerland,"Iron, steel and ferro-alloys",4.413238310884161,0.40088088999053423,-0.1145118551116752
14,2014,Switzerland,Other sectors,-31.575692917723426,-0.7414824584953122,0.21180488762402422
15,2014,South Africa,Coal elec. prod.,16.09621295809403,0.5544188419242257,0.2235585133068615
16,2014,South Africa,Other non-metallic products,3.4351270256434363,0.11831970367055569,0.04771009757838106
17,2014,South Africa,Construction products,2.6852152572411905,0.09248970159085206,0.03729465635057209
18,2014,South Africa,Fertilizers,2.5750857830791674,0.08869639594277229,0.03576508032054399
19,2014,South Africa,Other sectors,4.240945426699838,0.1460753568715943,0.05890201981527553
20,2014,Denmark,Coke oven products,0.47005271750323985,0.692472955973856,-0.062006217743700166
21,2014,Denmark,Electricity distribution,0.20875027898661358,0.30752704402614395,-0.027536943774424418
22,2014,Denmark,Other sectors,-7.125910625794823,-0.9130265337921333,0.08175528238568242
23,2014,Hungary,Processing Nuclear Fuel,32.79133875518181,1.0,0.3717827937986435
24,2014,Hungary,Other sectors,-6.022977601679482,-0.15517412560622856,-0.057691069943145275
25,2014,Finland,Gaseous fuels distribution,3.5469610711528645,0.5515975995156517,-0.23235111804642294
26,2014,Finland,Hydro elec. prod.,1.5049903114986218,0.2340451520228076,-0.09858754424166291
27,2014,Finland,Aluminium prod.,1.3783903633376005,0.21435724846154075,-0.09029434933206341
28,2014,Finland,Other sectors,-36.759118582639836,-0.8511131721243894,0.358516964723535
0,2015,India,Coke oven products,-50.508121826494374,0.3620949533376161,-0.7015016920346442
1,2015,India,Coal elec. prod.,-27.704217614388085,0.19861275813813561,-0.3847808001998345
2,2015,India,Construction products,-13.267215324654023,0.09511325189250529,-0.18426687950908366
3,2015,India,Other sectors,-48.0090555034964,0.34417903663174304,-0.666792437548561
4,2015,RoW Europe,Iron,-53.99916362458996,0.5858491694479007,-0.7499883836748605
5,2015,RoW Europe,Coal elec. prod.,-24.87271638104449,0.26984973943397367,-0.3454543941811735
6,2015,RoW Europe,Other sectors,-13.300587654391961,0.14430109111812564,-0.18473038408877723
7,2015,Cyprus,Construction products,-32.48663285050528,0.356568479984943,-0.4512032340347955
8,2015,Cyprus,Other non-metallic products,-16.96186426657622,0.1861709148829173,-0.23558144814689194
9,2015,Cyprus,Coke oven products,-8.384476675974312,0.09202677660005225,-0.11645106494408766
10,2015,Cyprus,Other sectors,-33.276124946903224,0.36523382853208747,-0.46216840204032256
11,2015,Brazil,Gas elec. prod.,-59.978187832625565,0.6800609257179453,-0.8295203189959827
12,2015,Brazil,Other sources elec. prod.,-15.238991166993676,0.17278685493055262,-0.21076083274302204
13,2015,Brazil,Coal elec. prod.,-12.978136397021366,0.14715221935150205,-0.17949238269873996
14,2015,Brazil,Other sectors,0.37162091712298206,-0.004195932845711736,0.0051180878374772285
15,2015,RoW Middle East,Coal elec. prod.,-28.204545416743375,0.3575236428749292,-0.3917297974547691
16,2015,RoW Middle East,Other sources elec. prod.,-11.590532981066936,0.14692275706004043,-0.16097962473704078
17,2015,RoW Middle East,Gas elec. prod.,-6.977580408129938,0.08844850817862941,-0.09691083900180471
18,2015,RoW Middle East,Construction products,-6.750413147178946,0.08556891322409048,-0.09375573815526315
19,2015,RoW Middle East,Copper,-5.621836727133232,0.07126296547717305,-0.07808106565462822
20,2015,RoW Middle East,Other sectors,-19.74370744019261,0.2502732131851374,-0.274218158891564
21,2015,Romania,Coal elec. prod.,-23.422502550522537,0.3049349702212484,-0.32531253542392413
22,2015,Romania,Coke oven products,-12.698063817461787,0.16531468845795208,-0.176361997464747
23,2015,Romania,Precious metals prod.,-6.375972819059816,0.08300808496093512,-0.08855517804249745
24,2015,Romania,Other sectors,-34.3149282990501,0.44674225635986436,-0.4765962263756958
25,2015,Bulgaria,"Iron, steel and ferro-alloys",-23.806561000734682,0.31901450190127767,-0.33064668056575947
26,2015,Bulgaria,Casting of metals,-18.139131070825805,0.24306937332539988,-0.2519323759836917
27,2015,Bulgaria,Steel reproc.,-14.492483397509972,0.19420328590200417,-0.20128449163208292
28,2015,Bulgaria,Other sectors,-18.18714989655153,0.24371283887131825,-0.2525993041187713
29,2015,Russia,Coal elec. prod.,-39.01138101559749,0.5915956249415925,-0.541824736327743
30,2015,Russia,Other sectors,-26.93126522937608,0.4084043750584076,-0.37404535040800113
31,2015,Sweden,Coal elec. prod.,-17.70054155952343,0.29089953340739316,-0.24584085499338096
32,2015,Sweden,Iron,-7.841263251971454,0.12886723344889842,-0.10890643405515908
33,2015,Sweden,"Lead, zinc and tin",-7.08811329693626,0.11648959122994273,-0.09844601801300362
34,2015,Sweden,Other sectors,-28.217692584482997,0.4637436419137657,-0.39191239700670827
35,2015,Austria,Coke oven products,-30.42984250076757,0.7359896796478657,-0.42263670139954956
36,2015,Austria,Coal elec. prod.,-4.822014789334261,0.1166273903642411,-0.06697242762964252
37,2015,Austria,Other sectors,-6.093617167266551,0.1473829299878932,-0.08463357176759098
0,2015,South Korea,Coal elec. prod.,5.648213252560062,0.6387476020899762,-0.020596343891658327
1,2015,South Korea,"Iron, steel and ferro-alloys",2.089181549589592,0.23626227365373048,-0.007618250183445477
2,2015,South Korea,Iron,1.1052423116010068,0.12499012425629343,-0.004030292362461337
3,2015,South Korea,Other sectors,-11.16426893725535,-0.5580207608709182,0.01799331606408645
4,2015,RoW Africa,Precious metals prod.,3.718665741012672,1.0,0.004721053597662835
5,2015,RoW Africa,Other sectors,-3.378749881980948,-0.47605354701713587,-0.002247474310825403
6,2015,USA,Iron,7.172218531817331,1.0,0.008009537245895062
7,2015,USA,Other sectors,-6.595531850112886,-0.47905661180270487,-0.0038370217751260566
8,2015,Ireland,Precious metals prod.,2.1426993459701116,0.6294324198084768,0.018925157507053706
9,2015,Ireland,Coke oven products,0.7359594168365957,0.21619305456527427,0.006500281016385884
10,2015,Ireland,Casting of metals,0.5255182044713537,0.154374525626249,0.0046415820358322694
11,2015,Ireland,Other sectors,-1.2393514870104871,-0.26689865243872457,-0.008024847270117085
12,2015,South Africa,Coal elec. prod.,4.629967215642994,0.6303442823991339,0.03905501658028903
13,2015,South Africa,Other non-metallic products,1.051834606130364,0.14320143083599401,0.008872507313518458
14,2015,South Africa,Construction products,0.9872788241371168,0.1344125202066134,0.008327961959594248
15,2015,South Africa,Processing Nuclear Fuel,0.6760596923520046,0.09204176655825871,0.005702745022656885
16,2015,South Africa,Other sectors,-2.8841477151862582,-0.28194999496703843,-0.017469122883671334
17,2015,Mexico,Coal elec. prod.,8.012590126492006,0.7069429451252578,0.06621748743943472
18,2015,Mexico,Chemical and fertilizer minerals,2.1088207447566454,0.18605917992865023,0.01742767431922525
19,2015,Mexico,Iron,1.2127288662549418,0.10699787494609203,0.01002220969760678
20,2015,Mexico,Other sectors,-4.590088992652387,-0.28824560802496246,-0.02699920843751162
21,2015,Turkey,Gas elec. prod.,11.17939013386524,0.7399048594341159,0.11891378905993216
22,2015,Turkey,Construction products,2.286128318998948,0.15130677364887982,0.024317263950371336
23,2015,Turkey,Ceramic goods,1.6437080798758608,0.10878836691700428,0.01748391938611813
24,2015,Turkey,Other sectors,-3.5377485201976917,-0.18972238178869316,-0.030491227352153188
25,2015,Japan,Construction products,14.269432371515165,0.711070728235746,0.13429376831817583
26,2015,Japan,Non-ferrous metals,5.798096504155728,0.28892927176425387,0.05456756851589015
27,2015,Japan,Other sectors,-6.469512623618144,-0.24379178152890446,-0.04604284176870745
28,2015,Hungary,Processing Nuclear Fuel,38.68894617526735,0.8548816169630187,0.5373464746564909
29,2015,Hungary,Other sectors,6.567549469954827,0.14511838303698127,0.0912159648604837
30,2015,RoW America,Gaseous fuels distribution,90.23977896068924,1.0,1.217882778829685
31,2015,RoW America,Other sectors,-2.5522188849519125,-0.027504730410024214,-0.033497537502721636
0,2016,Cyprus,Coke oven products,-21.710678281420513,0.12394223004348133,-0.3015371983530627
1,2016,Cyprus,Other non-metallic products,-19.114656694189215,0.109122024953997,-0.2654813429748502
2,2016,Cyprus,Coal elec. prod.,-14.797349793985678,0.08447532170238745,-0.20551874713868998
3,2016,Cyprus,Electricity distribution,-9.204341951603732,0.05254587870434298,-0.12783808266116295
4,2016,Cyprus,Construction products,-8.95913227141925,0.051146022182295844,-0.1244323926586007
5,2016,Cyprus,Other sectors,-101.381564500851,0.5787685224134953,-1.4080772847340415
6,2016,Bulgaria,Steel reproc.,-84.02414081831343,0.5044003788358661,-1.1670019558099087
7,2016,Bulgaria,"Iron, steel and ferro-alloys",-25.860853650696168,0.15524376984271396,-0.3591785229263357
8,2016,Bulgaria,Casting of metals,-22.68510044937468,0.1361795925451504,-0.3150708395746483
9,2016,Bulgaria,Other sectors,-34.012136863910285,0.20417625877626952,-0.4723907897765317
10,2016,India,Coke oven products,-32.7426105186823,0.2819036267703082,-0.45475847942614306
11,2016,India,Coal elec. prod.,-23.292835371589483,0.20054402092552062,-0.32351160238318727
12,2016,India,Construction products,-18.151946600572575,0.15628257791854008,-0.2521103694523969
13,2016,India,Other sectors,-41.96084899794144,0.36126977438563107,-0.5827895694158534
14,2016,RoW Europe,Iron,-54.93835416116475,0.4903578877683775,-0.7630326966828438
15,2016,RoW Europe,Coal elec. prod.,-15.082314630624104,0.13461873872732222,-0.20947659209200145
16,2016,RoW Europe,Coke oven products,-12.541376630319487,0.11193933724535103,-0.1741857865322151
17,2016,RoW Europe,Other sectors,-29.47521457015897,0.26308403625894916,-0.4093779801410968
18,2016,Brazil,Gas elec. prod.,-67.60087221938066,0.6621725539889,-0.8156873595161008
19,2016,Brazil,Other sources elec. prod.,-17.424084667904395,0.17067458254121906,-0.21024293249685713
20,2016,Brazil,Coal elec. prod.,-17.064554090111717,0.16715286346988098,-0.20590475551722742
21,2016,Brazil,Other sectors,13.397387555223418,-0.11600785652269652,0.14290254345351078
22,2016,Greece,Coke oven products,-39.48660801800956,0.4978470743662575,-0.5484251113612438
23,2016,Greece,Non-ferrous metals,-10.274670047097324,0.12954301926093542,-0.1427037506541295
24,2016,Greece,Coal elec. prod.,-10.193866073061585,0.12852424291902953,-0.14158147323696643
25,2016,Greece,Precious metals,-9.630118935535979,0.12141652014447599,-0.13375165188244414
26,2016,Greece,Other sectors,-9.729470408007131,0.12266914330930148,-0.13513153344454348
27,2016,RoW Middle East,Coal elec. prod.,-29.110742670467225,0.4096140998823159,-0.4043158704231559
28,2016,RoW Middle East,Other sources elec. prod.,-11.802872727665935,0.16607694084263708,-0.16392878788424908
29,2016,RoW Middle East,Copper,-5.034181959391002,0.07083542784470784,-0.06991919388043058
30,2016,RoW Middle East,Gas elec. prod.,-4.942367490659095,0.06954351642247034,-0.06864399292582077
31,2016,RoW Middle East,Other sectors,-20.178537813250713,0.2839300150078688,-0.28025746962848214
32,2016,Sweden,Coal elec. prod.,-25.71971670018491,0.38893869799748326,-0.3572182875025682
