,year,country,sector,coal,length_ratio,length
0,2009,Bulgaria,Steel reproc.,-81.4298027888776,0.30412523880065145,-1.1309694831788555
1,2009,Bulgaria,"Iron, steel and ferro-alloys",-74.51623899471254,0.27830435789645286,-1.0349477638154518
2,2009,Bulgaria,Casting of metals,-52.986526686991276,0.19789486809489584,-0.7359239817637677
3,2009,Bulgaria,Other sectors,-58.81831965039214,0.2196755352079998,-0.8169211062554464
4,2009,Romania,Coal elec. prod.,-45.10415520980375,0.6079052798661312,-0.6219327331211685
5,2009,Romania,Iron,-15.801866589972558,0.21297457156888697,-0.21788897344388308
6,2009,Romania,Precious metals prod.,-13.290002981808561,0.1791201485649819,-0.18325335746157828
7,2009,Romania,Other sectors,0.5346201716675267,-0.007153961698068589,0.007319039822295579
8,2009,Switzerland,Gaseous fuels distribution,-40.61727324045887,0.4410723154782375,-0.5641287950063731
9,2009,Switzerland,Other petroleum,-19.27789241793525,0.20934306928928145,-0.2677485058046562
10,2009,Switzerland,Coal elec. prod.,-15.664570682316036,0.17010517719686277,-0.21756348169883383
11,2009,Switzerland,Other sectors,-16.52782348815633,0.17947943803561822,-0.22955310400217122
12,2009,RoW Europe,Iron,-53.68307120516076,0.5881475900369365,-0.7455982111827884
13,2009,RoW Europe,Gas elec. prod.,-11.037418269658115,0.12092510375794238,-0.1532974759674738
14,2009,RoW Europe,Coke oven products,-10.51387623496634,0.11518921758238765,-0.14602605881897693
15,2009,RoW Europe,Other sectors,-16.04046413656235,0.17573808862273352,-0.22278422411892151
16,2009,Hungary,Coke oven products,-73.19693865964712,1.0,-0.026779330553739773
17,2009,Hungary,Other sectors,71.26882685977785,-0.49332675186769415,0.013210960159267742
18,2009,Greece,Non-ferrous metals,-20.209519053977672,0.6344911374583122,-0.26397918422573047
19,2009,Greece,Coal elec. prod.,-6.452749748683988,0.20258832072357072,-0.08428659831640685
20,2009,Greece,Copper prod.,-5.189269951582154,0.162920541818117,-0.06778287226365907
21,2009,Greece,Other sectors,1.896035608226473,-0.05618287074092654,0.023374807794890425
