,year,country,sector,coal,length_ratio,length
0,1999,RoW Middle East,Processing Nuclear Fuel,-40.13446120024274,0.6148885362731044,0.08140412836872093
1,1999,RoW Middle East,Natural Gas,-9.780799771555415,0.14984882007275205,0.019838250130728995
2,1999,RoW Middle East,Copper,-8.318352399179485,0.12744308452070122,0.01687198996245573
3,1999,RoW Middle East,Crude Petroleum,-7.037502990210975,0.10781955913344239,0.014274062231759243
4,1999,RoW Middle East,Other sectors,74.80308337113249,-0.5340247062919483,-0.07069869281763635
5,1999,Romania,Coal elec. prod.,-56.09546198465749,0.3325607559480297,-0.7791036386757985
6,1999,Romania,Precious metals prod.,-26.695153712600764,0.15826165227482203,-0.3707660237861217
7,1999,Romania,Iron,-16.08578020903075,0.0953642066053801,-0.223413614014316
8,1999,Romania,Other sectors,-69.80093893060828,0.41381338517176813,-0.9694574851473373
9,1999,Spain,Coal elec. prod.,-24.618663099824122,0.2650266302456961,-0.3419258763864461
10,1999,Spain,Copper prod.,-7.636912387342653,0.08221344706218012,-0.10606822760198129
11,1999,Spain,Coke oven products,-6.19170500058981,0.06665539493870673,-0.08599590278596957
12,1999,Spain,"Iron, steel and ferro-alloys",-5.353097265519622,0.057627553693939265,-0.07434857313221697
13,1999,Spain,"Lead, zinc and tin prod.",-5.231415660875238,0.056317617995521076,-0.07265855084548942
14,1999,Spain,Other sectors,-43.85948727338209,0.4721593560639567,-0.6091595454636402
15,1999,Canada,Coal elec. prod.,-13.465641506579537,0.24768590881472852,0.09582416625083862
16,1999,Canada,Electricity distribution,-12.994675693318047,0.23902300215548455,0.09247268044406295
17,1999,Canada,Construction products,-10.107540224391418,0.1859172684150669,0.0719272538464561
18,1999,Canada,Coke oven products,-9.778471157000237,0.17986439889676173,0.0695855333271408
19,1999,Canada,Ceramic goods,-8.019467079100817,0.14750942171795817,0.057068112666997864
20,1999,Canada,Other sectors,82.2209934109458,-0.6019688578227271,-0.2328883551990033
21,1999,Brazil,Gaseous fuels distribution,-53.485670199216685,0.8236794162538135,-0.257389561175164
22,1999,Brazil,Coal elec. prod.,-11.449387231835221,0.17632058374618656,-0.05509798688789267
23,1999,Brazil,Other sectors,42.435953970511825,-0.3952272910218092,0.12350360709900927
24,1999,Norway,Coke oven products,-29.811186079648945,1.0,0.5522783616174785
25,1999,Norway,Other sectors,69.5752281161074,-0.7000476743136002,-0.38662118262404127
26,1999,Austria,Coke oven products,-12.590646292847627,0.6421868239057232,-0.014165655939692696
27,1999,Austria,Coal elec. prod.,-7.015246921018758,0.3578131760942767,-0.007892809622615845
28,1999,Austria,Other sectors,18.01768369338017,-0.4788934273261468,0.010563654174689718
29,1999,RoW Asia and Pacific,Other sectors,83.53540606646331,-1.0,-1.1602139731453238
30,1999,Finland,Water,-5.402533466076688,0.5913245935292346,0.7522743062618313
31,1999,Finland,Other sources elec. prod.,-3.7337911941787816,0.4086754064707654,0.5199107415001631
32,1999,Finland,Other sectors,100.73364809911907,-0.9168442074681781,-1.166395491868212
33,1999,Cyprus,Electricity distribution,-69.20741195571149,0.6690796018604032,-0.9368774772608388
34,1999,Cyprus,Gaseous fuels distribution,-34.229326757107515,0.33092039813959684,-0.4633706765549594
35,1999,Cyprus,Other sectors,2.6188716380815293,-0.02469338141958366,0.034576861744241356
0,1999,RoW Africa,Nickel,4.3850499521084885,0.4183987466941171,0.06090347155706234
1,1999,RoW Africa,"Iron, steel and ferro-alloys",1.2606745655864724,0.12028703526556332,0.017509368966478783
2,1999,RoW Africa,Casting of metals,1.1476501746265912,0.10950283347996181,0.015939585758702655
3,1999,RoW Africa,Precious metals prod.,1.0420206904304452,0.09942421538340789,0.014472509589311738
4,1999,RoW Africa,Other sectors,2.645156929500292,0.25238716917694987,0.03673829068750405
5,1999,South Korea,Coal elec. prod.,3.600598753163183,0.21046269013561292,0.05000831601615532
6,1999,South Korea,"Iron, steel and ferro-alloys",3.208882084377085,0.18756601390606728,0.04456780672745951
7,1999,South Korea,Uranium and thorium,2.923653177149732,0.1708937748606106,0.04060629412707961
8,1999,South Korea,Iron,2.3291858097605367,0.13614588710203937,0.03234980291334078
9,1999,South Korea,Aluminium prod.,1.2031243663067626,0.07032518979743976,0.01671006064314948
10,1999,South Korea,Fabricated metal products,1.1342370901561645,0.06629858132238188,0.015753292918835617
11,1999,South Korea,Other sectors,2.7083332125015698,0.15830786287584814,0.0376157390625218
12,1999,Denmark,Coal elec. prod.,3.232747265112753,0.39252765116709787,-0.025700603838532628
13,1999,Denmark,Coke oven products,2.3706398921635277,0.287848579651189,-0.01884678006531126
14,1999,Denmark,Electricity distribution,1.4004898197404803,0.17005071363257013,-0.011134008038761007
15,1999,Denmark,"Iron, steel and ferro-alloys",1.2318415908366467,0.14957305554914307,-0.00979324089438716
16,1999,Denmark,Other sectors,-12.949892132116835,-0.6112588546779547,0.040021949078399364
17,1999,Russia,Coke oven products,8.072507171985393,0.16091559015918971,0.1121181551664638
18,1999,Russia,Coal elec. prod.,7.429634312193393,0.14810070335552608,0.10318936544713046
19,1999,Russia,Uranium and thorium,7.148321677977254,0.14249307891002275,0.09928224552746187
20,1999,Russia,Gaseous fuels distribution,6.65886820204904,0.13273642050682127,0.09248428058401444
21,1999,Russia,Construction products,6.043291441778708,0.1204656481734199,0.0839346033580376
22,1999,Russia,Water,4.747705022434934,0.09463971221210689,0.06594034753381853
23,1999,Russia,Wood and paper prod.,4.381169209711677,0.08733326758935966,0.06084957235710663
24,1999,Russia,Other sectors,5.6846003797734,0.11331557909355373,0.07895278305240833
25,1999,Great-Britain,Coke oven products,37.437734223566444,1.0,0.39947255105201046
26,1999,Great-Britain,Other sectors,-8.67571054782169,-0.18813841800005104,-0.07515613378936987
27,1999,Czechia,Coke oven products,16.72310550711309,0.7276780196510948,-0.38324118874455076
28,1999,Czechia,Lead reproc.,3.141519446496721,0.1366979744611306,-0.07199378408677912
29,1999,Czechia,"Iron, steel and ferro-alloys",3.1168380774316393,0.13562400588777457,-0.07142816442861684
30,1999,Czechia,Other sectors,-60.901208913757614,-0.7260284812319171,0.3823724376656758
31,1999,Hungary,Processing Nuclear Fuel,33.5441267399037,0.727452872239777,-0.07561098369957842
32,1999,Hungary,Petroleum elec. prod.,12.567625677299166,0.2725471277602231,-0.028328373178314506
33,1999,Hungary,Other sectors,-53.595386112411155,-0.5375280737446174,0.055870322288828135
34,1999,India,Coal elec. prod.,27.9964988862748,0.40054363763094725,0.3888402623093722
35,1999,India,Coke oven products,22.47869009068375,0.32160079496637456,0.31220402903727423
36,1999,India,Other sectors,19.421062657102368,0.2778555674026782,0.269736981348644
37,1999,RoW America,Fertilizers,32.66674362964521,0.20614185432469218,0.45370477263396125
38,1999,RoW America,Coke oven products,27.015736294637847,0.17048145474376503,0.3752185596477479
39,1999,RoW America,"Iron, steel and ferro-alloys",23.41021158402965,0.14772897111439676,0.3251418275559674
40,1999,RoW America,Casting of metals,20.19509699977644,0.1274401510906325,0.2804874583302283
41,1999,RoW America,Ceramic goods,12.43922070406986,0.07849708104862958,0.17276695422319252
42,1999,RoW America,Other sectors,42.74029349383159,0.26971048767788397,0.5936151874143276
43,1999,Malta,Coal elec. prod.,2.916961448332045,0.6524811046006713,-0.022940570051144634
44,1999,Malta,Petroleum Refinery,0.9824786059024149,0.2197659233351524,-0.007726745684398104
45,1999,Malta,Fabricated metal products,0.5711284078473211,0.12775297206417624,-0.004491664178802248
46,1999,Malta,Other sectors,-7.00201501591462,-0.6103259156356532,0.021458436609038144
0,2000,Hungary,Coal elec. prod.,-38.0856228009401,0.413667355436216,-0.5289669833463903
1,2000,Hungary,Glass reproc.,-8.002433658652143,0.0869185095365352,-0.1111449119257242
2,2000,Hungary,Non-ferrous metals prod.,-6.722689079172396,0.07301855157617458,-0.09337068165517216
3,2000,Hungary,Non-ferrous metals reproc.,-6.454596401448875,0.07010666039914583,-0.08964717224234549
4,2000,Hungary,Other sectors,-32.80289187238323,0.35628892305192833,-0.45559572044976704
5,2000,Romania,Precious metals prod.,-25.866205691019964,0.30912529468937516,-0.35925285681972174
6,2000,Romania,Coke oven products,-20.28642390156726,0.24244169561145562,-0.28175588752176756
7,2000,Romania,Iron,-18.547039841476852,0.22165443301189625,-0.25759777557606744
8,2000,Romania,Coal elec. prod.,-8.704195449827608,0.10402325782153701,-0.1208916034698279
9,2000,Romania,Electricity distribution,-7.486652830616071,0.08947248738939333,-0.1039812893141121
10,2000,Romania,Other sectors,-2.7849567141107343,0.03328283147634273,-0.03867995436264909
11,2000,RoW Middle East,Processing Nuclear Fuel,-40.95179716230709,0.5023832448315017,-0.5687749605875985
12,2000,RoW Middle East,Copper,-13.662613427667658,0.1676084700133203,-0.18975851982871747
13,2000,RoW Middle East,Other sectors,-26.900643073971075,0.33000828515517805,-0.37362004269404264
14,2000,Estonia,Aluminium,-24.907471463479002,0.3438212052430279,-0.3459371036594306
15,2000,Estonia,Iron,-22.75408310781375,0.3140959647308898,-0.3160289320529687
16,2000,Estonia,Non-ferrous metals,-16.72918703452111,0.23092866963147302,-0.23234981992390433
17,2000,Estonia,Other sectors,-8.052351151869033,0.11115416039460913,-0.11183821044262544
18,2000,Brazil,Gaseous fuels distribution,-42.479753098653234,0.6769749534463478,-0.58421600365172
19,2000,Brazil,Coal elec. prod.,-20.269618768647128,0.3230250465536521,-0.2787642302219114
20,2000,Brazil,Other sectors,0.6147950283988948,-0.009702566269211399,0.008373122908178461
21,2000,Canada,Coke oven products,-20.384376671503706,0.3372440296705183,-0.2831163426597737
22,2000,Canada,Coal elec. prod.,-5.99189144804717,0.09913129304133293,-0.08322071455621069
23,2000,Canada,Electricity distribution,-5.901713495978454,0.09763936731639267,-0.08196824299970075
24,2000,Canada,Fabricated metal products,-3.5489509453519466,0.05871469788853721,-0.04929098535211037
25,2000,Canada,Other sectors,-24.617063116133068,0.4072706120832189,-0.34190365439073706
26,2000,USA,Coal elec. prod.,-20.222095514734548,0.34891805827615224,-0.2808624377046465
27,2000,USA,Coke oven products,-10.168990753171734,0.17545879484346824,-0.14123598268294074
28,2000,USA,Other sectors,-27.565488449501174,0.4756231468803795,-0.38285400624307186
29,2000,Belgium,Coal elec. prod.,-20.941897689366385,0.3988655201483348,-0.29085969013008867
30,2000,Belgium,Chemical and fertilizer minerals,-16.252173755608947,0.3095436638420618,-0.2257246354945687
31,2000,Belgium,Other sectors,-15.309583625481153,0.2915908160096033,-0.21263310590946047
32,2000,Cyprus,Electricity distribution,-35.2771355581411,0.6868009457160152,-0.489960216085293
33,2000,Cyprus,Gaseous fuels distribution,-7.608338173514458,0.1481246640415251,-0.10567136352103412
34,2000,Cyprus,Other sectors,-8.47895111106709,0.16507439024245973,-0.1177632098759318
35,2000,Norway,Coke oven products,-29.9333202911783,0.6612458081842071,-0.41574055959969863
36,2000,Norway,Coal elec. prod.,-8.296692218015988,0.18327913166968104,-0.11523183636133316
37,2000,Norway,Other sectors,-7.038055614179889,0.15547506014611184,-0.09775077241916512
0,2000,Greece,Ceramic goods,4.22950449653321,0.3714238382336117,0.05874311800740568
1,2000,Greece,Coal elec. prod.,3.1567914358398212,0.2772210296888649,0.04384432549777529
2,2000,Greece,Precious metals,2.692059690331261,0.2364095235639086,0.03738971792126751
3,2000,Greece,Coke oven products,1.255726849527882,0.11027459282924178,0.01744065068788725
4,2000,Greece,Other sectors,0.05319012892222297,0.004671015684372987,0.00073875179058643
5,2000,Poland,Non-ferrous metals,2.6132608883931323,0.22706849259206985,0.03629529011657129
6,2000,Poland,"Iron, steel and ferro-alloys",1.3238299541010745,0.1150287265466235,0.018386527140292704
7,2000,Poland,"Lead, zinc and tin prod.",0.9724267588523183,0.08449499981785608,0.013505927206282199
8,2000,Poland,Steel reproc.,0.8934887498398769,0.07763600812885721,0.012409565969998291
9,2000,Poland,Coal elec. prod.,0.8052166831390437,0.0699659721164675,0.01118356504359783
10,2000,Poland,Gaseous fuels distribution,0.726454572604851,0.06312226439796029,0.010089646841734043
11,2000,Poland,Other non-metallic products,0.6976442686686064,0.060618912239368494,0.009689503731508422
12,2000,Poland,Other sectors,3.4763681172829983,0.3020646241607971,0.04828289051781942
13,2000,Slovakia,Coal elec. prod.,11.680667268628484,0.783330522684343,0.14152163096715834
14,2000,Slovakia,"Lead, zinc and tin",3.2308763650866767,0.216669477315657,0.03914492914872649
15,2000,Slovakia,Other sectors,-1.9035513053714546,-0.11320490977108055,-0.020452341636570243
16,2000,RoW Asia and Pacific,Construction products,3.1295701142273433,0.16511887819123594,0.043466251586490874
17,2000,RoW Asia and Pacific,Aluminium prod.,2.196839216613622,0.11590717375677372,0.0305116557863003
18,2000,RoW Asia and Pacific,Gaseous fuels distribution,2.0721587578837575,0.10932892283845977,0.02877998274838552
19,2000,RoW Asia and Pacific,Nuclear elec. prod.,1.815336694930858,0.09577876438801988,0.02521300965181747
20,2000,RoW Asia and Pacific,Electricity distribution,1.76727222464379,0.09324284056302641,0.024545447564497083
